"package_version","dataset","task_type","method","backend_requested","precision","classifier","svd_method","ncomp","n_ok","n_failed","median_fit_sec","iqr_fit_sec","median_prediction_sec","iqr_prediction_sec","median_total_sec","iqr_total_sec","median_metric","median_peak_rss_mb","median_incremental_rss_mb","control_profile","oversample","power","direction_rule","fresh_start","errors"
"0.99.39","cbmc_citeseq","regression","opls","metal","float64","argmax","rsvd",5,5,0,0.49,0.019,0.0270000000000001,0.004,0.513,0.015,1110.73057990601,477.390625,193.34375,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",TRUE,""
"0.99.39","cbmc_citeseq","regression","opls","cpu","float64","argmax","rsvd",10,5,0,0.234,0.001,0.00700000000000001,0,0.24,0.001,1085.39022184952,477.296875,191.71875,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",TRUE,""
"0.99.39","cbmc_citeseq","regression","opls","metal","float64","argmax","rsvd",10,5,0,0.646,0.019,0.0299999999999998,0.006,0.674,0.024,1085.39036167794,482.640625,197.28125,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",TRUE,""
"0.99.39","cbmc_citeseq","regression","opls","cpu","float64","argmax","rsvd",20,5,0,0.299,0.004,0.0069999999999999,0.0009999999999999,0.305,0.003,1094.04583578893,479.25,191.8125,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",TRUE,""
"0.99.39","cbmc_citeseq","regression","opls","metal","float64","argmax","rsvd",20,5,0,0.938,0.0229999999999999,0.0269999999999999,0.0009999999999999,0.964,0.024,1094.04573310273,485.296875,199.359375,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",TRUE,""
"0.99.39","cbmc_citeseq","regression","opls","cpu","float64","argmax","rsvd",48,5,0,0.471,0.019,0.00700000000000012,0.00100000000000012,0.477,0.02,1051.00988214629,476.421875,192.234375,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",TRUE,""
"0.99.39","cbmc_citeseq","regression","opls","metal","float64","argmax","rsvd",48,5,0,1.734,0.0469999999999999,0.0270000000000001,0.0009999999999999,1.761,0.046,1051.01003222134,512.25,222.9375,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",TRUE,""
"0.99.39","cbmc_citeseq","regression","opls","cpu","float64","argmax","rsvd",50,5,0,0.485,0.001,0.0069999999999999,0.00100000000000012,0.491,0.002,1051.84354851596,479.09375,192.21875,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",TRUE,""
"0.99.39","cbmc_citeseq","regression","opls","metal","float64","argmax","rsvd",50,5,0,1.888,0.0409999999999999,0.0270000000000001,0.0009999999999999,1.915,0.0350000000000001,1051.84365636287,494.71875,200.625,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",TRUE,""
"0.99.39","cbmc_citeseq","regression","plssvd","cpu","float64","argmax","rsvd",1,5,0,0.102,0.00799999999999999,0.005,0.001,0.107,0.00800000000000001,1484.73183922094,354.46875,66.921875,"not_applicable",32,5,"",NA,""
"0.99.39","cbmc_citeseq","regression","plssvd","metal","float64","argmax","rsvd",1,5,0,0.205,0.00299999999999997,0.0149999999999999,0.000999999999999999,0.219,0.003,1484.73183898532,472.375,185.859375,"not_applicable",32,5,"",NA,""
"0.99.39","cbmc_citeseq","regression","plssvd","cpu","float64","argmax","rsvd",2,5,0,0.105,0.004,0.005,0.001,0.109,0.004,1204.05930120707,355.4375,66.78125,"not_applicable",32,5,"",NA,""
"0.99.39","cbmc_citeseq","regression","plssvd","metal","float64","argmax","rsvd",2,5,0,0.207,0.00599999999999998,0.0139999999999999,0.002,0.222,0.005,1204.05936892198,454.34375,167.171875,"not_applicable",32,5,"",NA,""
"0.99.39","cbmc_citeseq","regression","plssvd","cpu","float64","argmax","rsvd",5,5,0,0.114,0.002,0.005,0,0.119,0.002,1092.52684370828,356.21875,66.84375,"not_applicable",32,5,"",NA,""
"0.99.39","cbmc_citeseq","regression","plssvd","metal","float64","argmax","rsvd",5,5,0,0.216,0.01,0.0170000000000001,0.0030000000000001,0.233,0.00700000000000001,1092.52727754255,471.640625,186,"not_applicable",32,5,"",NA,""
"0.99.39","cbmc_citeseq","regression","plssvd","cpu","float64","argmax","rsvd",10,5,0,0.125,0.006,0.005,0.001,0.13,0.00700000000000001,1096.50042330597,352.78125,66.84375,"not_applicable",32,5,"",NA,""
"0.99.39","cbmc_citeseq","regression","plssvd","metal","float64","argmax","rsvd",10,5,0,0.208,0.015,0.014,0.000999999999999999,0.222,0.015,1096.50040684303,473.375,186.15625,"not_applicable",32,5,"",NA,""
"0.99.39","cbmc_citeseq","regression","simpls","cpu","float64","argmax","rsvd",1,5,0,0.067,0.00799999999999999,0.005,0,0.073,0.0079999999999999,1484.73183922094,413.609375,125.6875,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",TRUE,""
"0.99.39","cbmc_citeseq","regression","simpls","metal","float64","argmax","rsvd",1,5,0,0.232,0.013,0.0129999999999999,0.002,0.246,0.006,1484.73183892948,471.515625,185.640625,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",TRUE,""
"0.99.39","cbmc_citeseq","regression","simpls","cpu","float64","argmax","rsvd",2,5,0,0.0690000000000001,0.004,0.005,0.001,0.0740000000000001,0.00299999999999999,1480.64923754435,411.203125,125.671875,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",TRUE,""
