"run_id","package_version","source_archive_sha256","cpu_profile","requested_blas_threads","reported_blas_threads","loaded_blas_library","scenario_id","design_partition","factor_name","factor_value","factor_label","task_type","method","route","backend","svd_method","xprod_requested","xprod_used","precision","n_train","n_test","p","q","class_count","latent_rank","max_ncomp","requested_prefixes","crosscov_mb","replicate","data_seed","fit_seed","oversample","power","rsvd_control_profile","rsvd_case_audit_available","rsvd_case_audit_certified","rsvd_deterministic_fallbacks","rsvd_audit_max_attempts","rsvd_effective_oversample","rsvd_effective_power","rsvd_max_triplet_residual","rsvd_max_omitted_direction_ratio","direction_rule","directions_per_solve","candidate_block_refresh","fresh_start","refresh_width","refresh_iterations","baseline_rss_mb","rss_after_fit_mb","rss_after_prediction_mb","process_peak_rss_mb","incremental_peak_rss_mb","gpu_process_peak_mb","gpu_total_baseline_mb","gpu_total_peak_mb","gpu_total_incremental_mb","fit_sec","prediction_sec","total_sec","model_size_mb","input_size_mb","rmsd","q2","accuracy","prediction_relative_error","prediction_correlation","label_agreement","score_relative_error","score_correlation","metric_absolute_difference","numerical_status","status","warnings","error"
"43_crosscov_mb_8_0__cuda_rsvd_implicit__rep3","0.99.39",NA,"concurrent_numerical_reference",1,1,"/usr/lib/x86_64-linux-gnu/blas/libblas.so.3.10.0","43_crosscov_mb_8_0","one_factor","crosscov_mb",8.00323486328125,8,"regression","simpls","cuda_rsvd_implicit","cuda","rsvd","implicit",FALSE,"float64",1500,300,1000,1049,NA,20,10,1,8.00323486328125,3,10043,126,32,5,"explicit",FALSE,NA,NA,NA,32,5,NA,NA,"fresh_oversampled_sketch_per_component",1,FALSE,TRUE,NA,NA,401.7109375,810.984375,810.984375,810.984,409.2730625,244,1152,1404,252,0.342,0.00300000000000011,0.345,8.20079803466797,28.1400299072266,0.82845130659978,0.342121583418584,NA,1.86067733630214e-05,0.999999999826939,NA,NA,NA,1.56123368344474e-07,"within_tolerance","success",NA,NA
"44_crosscov_mb_16_0__cpu_irlba_explicit__rep1","0.99.39",NA,"concurrent_numerical_reference",1,1,"/usr/lib/x86_64-linux-gnu/blas/libblas.so.3.10.0","44_crosscov_mb_16_0","one_factor","crosscov_mb",15.9988403320312,16,"regression","simpls","cpu_irlba_explicit","cpu","irlba","explicit",FALSE,"float64",1500,300,1000,2097,NA,20,10,1,15.9988403320312,1,10044,124,32,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"fresh_per_component",1,FALSE,TRUE,NA,NA,411.9921875,548.765625,548.765625,548.766,136.7738125,NA,1152,1152,0,2.046,0.261,2.307,16.2789611816406,42.5321197509766,0.832300993081847,0.312480039080745,NA,0,1,NA,NA,NA,0,"deterministic_reference","success",NA,NA
"44_crosscov_mb_16_0__cpu_irlba_explicit__rep2","0.99.39",NA,"concurrent_numerical_reference",1,1,"/usr/lib/x86_64-linux-gnu/blas/libblas.so.3.10.0","44_crosscov_mb_16_0","one_factor","crosscov_mb",15.9988403320312,16,"regression","simpls","cpu_irlba_explicit","cpu","irlba","explicit",FALSE,"float64",1500,300,1000,2097,NA,20,10,1,15.9988403320312,2,10044,125,32,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"fresh_per_component",1,FALSE,TRUE,NA,NA,412.03125,548.81640625,548.81640625,548.816,136.78475,NA,1152,1152,0,2.06,0.276,2.336,16.2789611816406,42.5321197509766,0.832300993081847,0.312480039080745,NA,0,1,NA,NA,NA,0,"deterministic_reference","success",NA,NA
"44_crosscov_mb_16_0__cpu_irlba_explicit__rep3","0.99.39",NA,"concurrent_numerical_reference",1,1,"/usr/lib/x86_64-linux-gnu/blas/libblas.so.3.10.0","44_crosscov_mb_16_0","one_factor","crosscov_mb",15.9988403320312,16,"regression","simpls","cpu_irlba_explicit","cpu","irlba","explicit",FALSE,"float64",1500,300,1000,2097,NA,20,10,1,15.9988403320312,3,10044,126,32,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"fresh_per_component",1,FALSE,TRUE,NA,NA,412.0234375,548.78125,548.78125,548.781,136.7575625,NA,1152,1152,0,2.048,0.261,2.309,16.2789611816406,42.5321197509766,0.832300993081847,0.312480039080745,NA,0,1,NA,NA,NA,0,"deterministic_reference","success",NA,NA
"44_crosscov_mb_16_0__cuda_rsvd_auto__rep1","0.99.39",NA,"concurrent_numerical_reference",1,1,"/usr/lib/x86_64-linux-gnu/blas/libblas.so.3.10.0","44_crosscov_mb_16_0","one_factor","crosscov_mb",15.9988403320312,16,"regression","simpls","cuda_rsvd_auto","cuda","rsvd","auto",FALSE,"float64",1500,300,1000,2097,NA,20,10,1,15.9988403320312,1,10044,124,NA,NA,"high_response_stable",FALSE,NA,NA,NA,48,6,NA,NA,"fresh_oversampled_sketch_per_component",1,FALSE,TRUE,NA,NA,416.46484375,861.98046875,861.98046875,861.98,445.51515625,268,1152,1428,276,0.454,0.00499999999999989,0.459,16.2843704223633,42.5321197509766,0.832301344835144,0.312479457950922,NA,3.35194740239877e-05,0.999999999438436,NA,NA,NA,3.51753297267443e-07,"within_tolerance","success",NA,NA
"44_crosscov_mb_16_0__cuda_rsvd_auto__rep2","0.99.39",NA,"concurrent_numerical_reference",1,1,"/usr/lib/x86_64-linux-gnu/blas/libblas.so.3.10.0","44_crosscov_mb_16_0","one_factor","crosscov_mb",15.9988403320312,16,"regression","simpls","cuda_rsvd_auto","cuda","rsvd","auto",FALSE,"float64",1500,300,1000,2097,NA,20,10,1,15.9988403320312,2,10044,125,NA,NA,"high_response_stable",FALSE,NA,NA,NA,48,6,NA,NA,"fresh_oversampled_sketch_per_component",1,FALSE,TRUE,NA,NA,416.36328125,861.890625,861.890625,861.891,445.52771875,268,1152,1428,276,0.454,0.00499999999999989,0.459,16.2843704223633,42.5321197509766,0.832301344835144,0.312479457950922,NA,3.3519474024877e-05,0.999999999438436,NA,NA,NA,3.51753297378465e-07,"within_tolerance","success",NA,NA
"44_crosscov_mb_16_0__cuda_rsvd_auto__rep3","0.99.39",NA,"concurrent_numerical_reference",1,1,"/usr/lib/x86_64-linux-gnu/blas/libblas.so.3.10.0","44_crosscov_mb_16_0","one_factor","crosscov_mb",15.9988403320312,16,"regression","simpls","cuda_rsvd_auto","cuda","rsvd","auto",FALSE,"float64",1500,300,1000,2097,NA,20,10,1,15.9988403320312,3,10044,126,NA,NA,"high_response_stable",FALSE,NA,NA,NA,48,6,NA,NA,"fresh_oversampled_sketch_per_component",1,FALSE,TRUE,NA,NA,416.39453125,861.953125,861.953125,861.953,445.55846875,268,1152,1428,276,0.453,0.00500000000000012,0.458,16.2843704223633,42.5321197509766,0.832301344835144,0.312479457950922,NA,3.35194740242656e-05,0.999999999438436,NA,NA,NA,3.51753297378465e-07,"within_tolerance","success",NA,NA
"44_crosscov_mb_16_0__cuda_rsvd_explicit__rep1","0.99.39",NA,"concurrent_numerical_reference",1,1,"/usr/lib/x86_64-linux-gnu/blas/libblas.so.3.10.0","44_crosscov_mb_16_0","one_factor","crosscov_mb",15.9988403320312,16,"regression","simpls","cuda_rsvd_explicit","cuda","rsvd","explicit",FALSE,"float64",1500,300,1000,2097,NA,20,10,1,15.9988403320312,1,10044,124,32,5,"explicit",FALSE,NA,NA,NA,32,5,NA,NA,"fresh_oversampled_sketch_per_component",1,FALSE,TRUE,NA,NA,416.44140625,861.95703125,861.95703125,861.957,445.51559375,266,1152,1426,274,0.4,0.00500000000000012,0.405,16.2843551635742,42.5321197509766,0.832301344835144,0.312479457950922,NA,3.351947402398e-05,0.999999999438436,NA,NA,NA,3.51753297378465e-07,"within_tolerance","success",NA,NA
"44_crosscov_mb_16_0__cuda_rsvd_explicit__rep2","0.99.39",NA,"concurrent_numerical_reference",1,1,"/usr/lib/x86_64-linux-gnu/blas/libblas.so.3.10.0","44_crosscov_mb_16_0","one_factor","crosscov_mb",15.9988403320312,16,"regression","simpls","cuda_rsvd_explicit","cuda","rsvd","explicit",FALSE,"float64",1500,300,1000,2097,NA,20,10,1,15.9988403320312,2,10044,125,32,5,"explicit",FALSE,NA,NA,NA,32,5,NA,NA,"fresh_oversampled_sketch_per_component",1,FALSE,TRUE,NA,NA,416.421875,861.8984375,861.8984375,861.898,445.476125,266,1152,1426,274,0.415,0.00600000000000001,0.421,16.2843551635742,42.5321197509766,0.832301344835144,0.312479457950922,NA,3.35194740236086e-05,0.999999999438436,NA,NA,NA,3.51753297378465e-07,"within_tolerance","success",NA,NA
"44_crosscov_mb_16_0__cuda_rsvd_explicit__rep3","0.99.39",NA,"concurrent_numerical_reference",1,1,"/usr/lib/x86_64-linux-gnu/blas/libblas.so.3.10.0","44_crosscov_mb_16_0","one_factor","crosscov_mb",15.9988403320312,16,"regression","simpls","cuda_rsvd_explicit","cuda","rsvd","explicit",FALSE,"float64",1500,300,1000,2097,NA,20,10,1,15.9988403320312,3,10044,126,32,5,"explicit",FALSE,NA,NA,NA,32,5,NA,NA,"fresh_oversampled_sketch_per_component",1,FALSE,TRUE,NA,NA,416.48046875,861.953125,861.953125,861.953,445.47253125,266,1152,1426,274,0.406,0.00500000000000012,0.411,16.2843551635742,42.5321197509766,0.832301344835144,0.312479457950922,NA,3.3519474024412e-05,0.999999999438436,NA,NA,NA,3.51753297267443e-07,"within_tolerance","success",NA,NA
"44_crosscov_mb_16_0__cuda_rsvd_implicit__rep1","0.99.39",NA,"concurrent_numerical_reference",1,1,"/usr/lib/x86_64-linux-gnu/blas/libblas.so.3.10.0","44_crosscov_mb_16_0","one_factor","crosscov_mb",15.9988403320312,16,"regression","simpls","cuda_rsvd_implicit","cuda","rsvd","implicit",FALSE,"float64",1500,300,1000,2097,NA,20,10,1,15.9988403320312,1,10044,124,32,5,"explicit",FALSE,NA,NA,NA,32,5,NA,NA,"fresh_oversampled_sketch_per_component",1,FALSE,TRUE,NA,NA,416.47265625,862.11328125,862.1171875,862.113,445.64034375,266,1152,1426,274,0.401,0.00500000000000012,0.406,16.2843551635742,42.5321197509766,0.832301344835144,0.312479457950922,NA,3.351947402398e-05,0.999999999438436,NA,NA,NA,3.51753297378465e-07,"within_tolerance","success",NA,NA
"44_crosscov_mb_16_0__cuda_rsvd_implicit__rep2","0.99.39",NA,"concurrent_numerical_reference",1,1,"/usr/lib/x86_64-linux-gnu/blas/libblas.so.3.10.0","44_crosscov_mb_16_0","one_factor","crosscov_mb",15.9988403320312,16,"regression","simpls","cuda_rsvd_implicit","cuda","rsvd","implicit",FALSE,"float64",1500,300,1000,2097,NA,20,10,1,15.9988403320312,2,10044,125,32,5,"explicit",FALSE,NA,NA,NA,32,5,NA,NA,"fresh_oversampled_sketch_per_component",1,FALSE,TRUE,NA,NA,416.37109375,861.859375,861.859375,861.859,445.48790625,266,1152,1446,294,0.41,0.00499999999999989,0.415,16.2843551635742,42.5321197509766,0.832301344835144,0.312479457950922,NA,3.35194740236086e-05,0.999999999438436,NA,NA,NA,3.51753297378465e-07,"within_tolerance","success",NA,NA
"44_crosscov_mb_16_0__cuda_rsvd_implicit__rep3","0.99.39",NA,"concurrent_numerical_reference",1,1,"/usr/lib/x86_64-linux-gnu/blas/libblas.so.3.10.0","44_crosscov_mb_16_0","one_factor","crosscov_mb",15.9988403320312,16,"regression","simpls","cuda_rsvd_implicit","cuda","rsvd","implicit",FALSE,"float64",1500,300,1000,2097,NA,20,10,1,15.9988403320312,3,10044,126,32,5,"explicit",FALSE,NA,NA,NA,32,5,NA,NA,"fresh_oversampled_sketch_per_component",1,FALSE,TRUE,NA,NA,416.39453125,861.88671875,861.88671875,861.887,445.49246875,266,1152,1426,274,0.402,0.00499999999999989,0.407,16.2843551635742,42.5321197509766,0.832301344835144,0.312479457950922,NA,3.3519474024412e-05,0.999999999438436,NA,NA,NA,3.51753297267443e-07,"within_tolerance","success",NA,NA
"45_crosscov_mb_32_0__cpu_irlba_explicit__rep1","0.99.39",NA,"concurrent_numerical_reference",1,1,"/usr/lib/x86_64-linux-gnu/blas/libblas.so.3.10.0","45_crosscov_mb_32_0","one_factor","crosscov_mb",31.9976806640625,32,"regression","simpls","cpu_irlba_explicit","cpu","irlba","explicit",FALSE,"float64",1500,300,1000,4194,NA,20,10,1,31.9976806640625,1,10045,124,32,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"fresh_per_component",1,FALSE,TRUE,NA,NA,441.41796875,498.1796875,507.77734375,657.785,216.36703125,NA,1152,1152,0,4.937,0.52,5.457,32.4537887573242,71.3300323486328,0.842800896083619,0.311432411294463,NA,0,1,NA,NA,NA,0,"deterministic_reference","success",NA,NA
"45_crosscov_mb_32_0__cpu_irlba_explicit__rep2","0.99.39",NA,"concurrent_numerical_reference",1,1,"/usr/lib/x86_64-linux-gnu/blas/libblas.so.3.10.0","45_crosscov_mb_32_0","one_factor","crosscov_mb",31.9976806640625,32,"regression","simpls","cpu_irlba_explicit","cpu","irlba","explicit",FALSE,"float64",1500,300,1000,4194,NA,20,10,1,31.9976806640625,2,10045,125,32,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"fresh_per_component",1,FALSE,TRUE,NA,NA,441.44921875,498.203125,507.80078125,665.801,224.35178125,NA,1152,1152,0,4.796,0.51,5.306,32.4537887573242,71.3300323486328,0.842800896083619,0.311432411294463,NA,0,1,NA,NA,NA,0,"deterministic_reference","success",NA,NA
"45_crosscov_mb_32_0__cpu_irlba_explicit__rep3","0.99.39",NA,"concurrent_numerical_reference",1,1,"/usr/lib/x86_64-linux-gnu/blas/libblas.so.3.10.0","45_crosscov_mb_32_0","one_factor","crosscov_mb",31.9976806640625,32,"regression","simpls","cpu_irlba_explicit","cpu","irlba","explicit",FALSE,"float64",1500,300,1000,4194,NA,20,10,1,31.9976806640625,3,10045,126,32,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"fresh_per_component",1,FALSE,TRUE,NA,NA,441.46875,498.23046875,507.828125,657.836,216.36725,NA,1152,1154,2,4.937,0.537,5.474,32.4537887573242,71.3300323486328,0.842800896083619,0.311432411294463,NA,0,1,NA,NA,NA,0,"deterministic_reference","success",NA,NA
"45_crosscov_mb_32_0__cuda_rsvd_auto__rep1","0.99.39",NA,"concurrent_numerical_reference",1,1,"/usr/lib/x86_64-linux-gnu/blas/libblas.so.3.10.0","45_crosscov_mb_32_0","one_factor","crosscov_mb",31.9976806640625,32,"regression","simpls","cuda_rsvd_auto","cuda","rsvd","auto",FALSE,"float64",1500,300,1000,4194,NA,20,10,1,31.9976806640625,1,10045,124,NA,NA,"high_response_stable",FALSE,NA,NA,NA,48,6,NA,NA,"fresh_oversampled_sketch_per_component",1,FALSE,TRUE,NA,NA,445.8046875,851.38671875,870.5859375,930.363,484.5583125,326,1152,1510,358,0.608,0.0109999999999997,0.619,32.4591979980469,71.3300323486328,0.842800987300055,0.311432262246959,NA,2.115946135212e-05,0.999999999776152,NA,NA,NA,9.12164358490841e-08,"within_tolerance","success",NA,NA
"45_crosscov_mb_32_0__cuda_rsvd_auto__rep2","0.99.39",NA,"concurrent_numerical_reference",1,1,"/usr/lib/x86_64-linux-gnu/blas/libblas.so.3.10.0","45_crosscov_mb_32_0","one_factor","crosscov_mb",31.9976806640625,32,"regression","simpls","cuda_rsvd_auto","cuda","rsvd","auto",FALSE,"float64",1500,300,1000,4194,NA,20,10,1,31.9976806640625,2,10045,125,NA,NA,"high_response_stable",FALSE,NA,NA,NA,48,6,NA,NA,"fresh_oversampled_sketch_per_component",1,FALSE,TRUE,NA,NA,445.80078125,851.3125,870.51171875,930.285,484.48421875,326,1152,1486,334,0.604,0.0109999999999997,0.615,32.4591979980469,71.3300323486328,0.842800987300055,0.311432262246959,NA,2.11594613542848e-05,0.999999999776152,NA,NA,NA,9.12164358490841e-08,"within_tolerance","success",NA,NA
"45_crosscov_mb_32_0__cuda_rsvd_auto__rep3","0.99.39",NA,"concurrent_numerical_reference",1,1,"/usr/lib/x86_64-linux-gnu/blas/libblas.so.3.10.0","45_crosscov_mb_32_0","one_factor","crosscov_mb",31.9976806640625,32,"regression","simpls","cuda_rsvd_auto","cuda","rsvd","auto",FALSE,"float64",1500,300,1000,4194,NA,20,10,1,31.9976806640625,3,10045,126,NA,NA,"high_response_stable",FALSE,NA,NA,NA,48,6,NA,NA,"fresh_oversampled_sketch_per_component",1,FALSE,TRUE,NA,NA,445.86328125,851.47265625,870.671875,930.445,484.58171875,326,1154,1488,334,0.596,0.0110000000000001,0.607,32.4591979980469,71.3300323486328,0.842800987300055,0.311432262246959,NA,2.11594613575197e-05,0.999999999776152,NA,NA,NA,9.12164358490841e-08,"within_tolerance","success",NA,NA
"45_crosscov_mb_32_0__cuda_rsvd_explicit__rep1","0.99.39",NA,"concurrent_numerical_reference",1,1,"/usr/lib/x86_64-linux-gnu/blas/libblas.so.3.10.0","45_crosscov_mb_32_0","one_factor","crosscov_mb",31.9976806640625,32,"regression","simpls","cuda_rsvd_explicit","cuda","rsvd","explicit",FALSE,"float64",1500,300,1000,4194,NA,20,10,1,31.9976806640625,1,10045,124,32,5,"explicit",FALSE,NA,NA,NA,32,5,NA,NA,"fresh_oversampled_sketch_per_component",1,FALSE,TRUE,NA,NA,445.890625,851.47265625,870.671875,930.441,484.550375,324,1152,1484,332,0.52,0.0109999999999997,0.531,32.4591827392578,71.3300323486328,0.842800987300055,0.311432262246959,NA,2.11594613565982e-05,0.999999999776152,NA,NA,NA,9.12164358490841e-08,"within_tolerance","success",NA,NA
"45_crosscov_mb_32_0__cuda_rsvd_explicit__rep2","0.99.39",NA,"concurrent_numerical_reference",1,1,"/usr/lib/x86_64-linux-gnu/blas/libblas.so.3.10.0","45_crosscov_mb_32_0","one_factor","crosscov_mb",31.9976806640625,32,"regression","simpls","cuda_rsvd_explicit","cuda","rsvd","explicit",FALSE,"float64",1500,300,1000,4194,NA,20,10,1,31.9976806640625,2,10045,125,32,5,"explicit",FALSE,NA,NA,NA,32,5,NA,NA,"fresh_oversampled_sketch_per_component",1,FALSE,TRUE,NA,NA,445.90625,852.28515625,871.484375,931.258,485.35175,324,1152,1484,332,0.515,0.012,0.527,32.4591827392578,71.3300323486328,0.842800987300055,0.311432262246959,NA,2.11594613543592e-05,0.999999999776152,NA,NA,NA,9.12164358490841e-08,"within_tolerance","success",NA,NA
"45_crosscov_mb_32_0__cuda_rsvd_explicit__rep3","0.99.39",NA,"concurrent_numerical_reference",1,1,"/usr/lib/x86_64-linux-gnu/blas/libblas.so.3.10.0","45_crosscov_mb_32_0","one_factor","crosscov_mb",31.9976806640625,32,"regression","simpls","cuda_rsvd_explicit","cuda","rsvd","explicit",FALSE,"float64",1500,300,1000,4194,NA,20,10,1,31.9976806640625,3,10045,126,32,5,"explicit",FALSE,NA,NA,NA,32,5,NA,NA,"fresh_oversampled_sketch_per_component",1,FALSE,TRUE,NA,NA,445.79296875,851.2734375,870.47265625,932.105,486.31203125,324,1152,1484,332,0.526,0.0109999999999997,0.537,32.4591827392578,71.3300323486328,0.842800987300055,0.311432262246959,NA,2.11594613570779e-05,0.999999999776152,NA,NA,NA,9.12164359601064e-08,"within_tolerance","success",NA,NA
"45_crosscov_mb_32_0__cuda_rsvd_implicit__rep1","0.99.39",NA,"concurrent_numerical_reference",1,1,"/usr/lib/x86_64-linux-gnu/blas/libblas.so.3.10.0","45_crosscov_mb_32_0","one_factor","crosscov_mb",31.9976806640625,32,"regression","simpls","cuda_rsvd_implicit","cuda","rsvd","implicit",FALSE,"float64",1500,300,1000,4194,NA,20,10,1,31.9976806640625,1,10045,124,32,5,"explicit",FALSE,NA,NA,NA,32,5,NA,NA,"fresh_oversampled_sketch_per_component",1,FALSE,TRUE,NA,NA,445.90625,851.8984375,871.09765625,930.867,484.96075,324,1152,1484,332,0.519,0.012,0.531,32.4591827392578,71.3300323486328,0.842800987300055,0.311432262246959,NA,2.11594613565982e-05,0.999999999776152,NA,NA,NA,9.12164358490841e-08,"within_tolerance","success",NA,NA
"45_crosscov_mb_32_0__cuda_rsvd_implicit__rep2","0.99.39",NA,"concurrent_numerical_reference",1,1,"/usr/lib/x86_64-linux-gnu/blas/libblas.so.3.10.0","45_crosscov_mb_32_0","one_factor","crosscov_mb",31.9976806640625,32,"regression","simpls","cuda_rsvd_implicit","cuda","rsvd","implicit",FALSE,"float64",1500,300,1000,4194,NA,20,10,1,31.9976806640625,2,10045,125,32,5,"explicit",FALSE,NA,NA,NA,32,5,NA,NA,"fresh_oversampled_sketch_per_component",1,FALSE,TRUE,NA,NA,445.84765625,851.4296875,870.62890625,930.398,484.55034375,324,1152,1484,332,0.522,0.0110000000000001,0.533,32.4591827392578,71.3300323486328,0.842800987300055,0.311432262246959,NA,2.11594613543592e-05,0.999999999776152,NA,NA,NA,9.12164358490841e-08,"within_tolerance","success",NA,NA
"45_crosscov_mb_32_0__cuda_rsvd_implicit__rep3","0.99.39",NA,"concurrent_numerical_reference",1,1,"/usr/lib/x86_64-linux-gnu/blas/libblas.so.3.10.0","45_crosscov_mb_32_0","one_factor","crosscov_mb",31.9976806640625,32,"regression","simpls","cuda_rsvd_implicit","cuda","rsvd","implicit",FALSE,"float64",1500,300,1000,4194,NA,20,10,1,31.9976806640625,3,10045,126,32,5,"explicit",FALSE,NA,NA,NA,32,5,NA,NA,"fresh_oversampled_sketch_per_component",1,FALSE,TRUE,NA,NA,445.8828125,851.4453125,870.64453125,930.414,484.5311875,324,1152,1508,356,0.515,0.012,0.527,32.4591827392578,71.3300323486328,0.842800987300055,0.311432262246959,NA,2.11594613570779e-05,0.999999999776152,NA,NA,NA,9.12164359601064e-08,"within_tolerance","success",NA,NA
"46_crosscov_mb_64_0__cpu_irlba_explicit__rep1","0.99.39",NA,"concurrent_numerical_reference",1,1,"/usr/lib/x86_64-linux-gnu/blas/libblas.so.3.10.0","46_crosscov_mb_64_0","one_factor","crosscov_mb",64.0029907226562,64,"regression","simpls","cpu_irlba_explicit","cpu","irlba","explicit",FALSE,"float64",1500,300,1000,8389,NA,20,10,1,64.0029907226562,1,10046,124,32,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"fresh_per_component",1,FALSE,TRUE,NA,NA,500.359375,589.640625,608.84375,909.266,408.906625,NA,1152,1152,0,9.057,1.046,10.103,64.8111572265625,128.939590454102,0.824599319203826,0.31650974288222,NA,0,1,NA,NA,NA,0,"deterministic_reference","success",NA,NA
"46_crosscov_mb_64_0__cpu_irlba_explicit__rep2","0.99.39",NA,"concurrent_numerical_reference",1,1,"/usr/lib/x86_64-linux-gnu/blas/libblas.so.3.10.0","46_crosscov_mb_64_0","one_factor","crosscov_mb",64.0029907226562,64,"regression","simpls","cpu_irlba_explicit","cpu","irlba","explicit",FALSE,"float64",1500,300,1000,8389,NA,20,10,1,64.0029907226562,2,10046,125,32,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"fresh_per_component",1,FALSE,TRUE,NA,NA,500.32421875,589.5390625,608.7421875,909.164,408.83978125,NA,1152,1152,0,8.945,1.037,9.982,64.8111572265625,128.939590454102,0.824599319203826,0.31650974288222,NA,0,1,NA,NA,NA,0,"deterministic_reference","success",NA,NA
"46_crosscov_mb_64_0__cpu_irlba_explicit__rep3","0.99.39",NA,"concurrent_numerical_reference",1,1,"/usr/lib/x86_64-linux-gnu/blas/libblas.so.3.10.0","46_crosscov_mb_64_0","one_factor","crosscov_mb",64.0029907226562,64,"regression","simpls","cpu_irlba_explicit","cpu","irlba","explicit",FALSE,"float64",1500,300,1000,8389,NA,20,10,1,64.0029907226562,3,10046,126,32,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"fresh_per_component",1,FALSE,TRUE,NA,NA,500.35546875,589.13671875,608.33984375,965.023,464.66753125,NA,1152,1152,0,9.09,1.036,10.126,64.8111572265625,128.939590454102,0.824599319203826,0.31650974288222,NA,0,1,NA,NA,NA,0,"deterministic_reference","success",NA,NA
"46_crosscov_mb_64_0__cuda_rsvd_auto__rep1","0.99.39",NA,"concurrent_numerical_reference",1,1,"/usr/lib/x86_64-linux-gnu/blas/libblas.so.3.10.0","46_crosscov_mb_64_0","one_factor","crosscov_mb",64.0029907226562,64,"regression","simpls","cuda_rsvd_auto","cuda","rsvd","auto",TRUE,"float64",1500,300,1000,8389,NA,20,10,1,64.0029907226562,1,10046,124,NA,NA,"high_response_stable",FALSE,NA,NA,NA,48,6,NA,NA,"fresh_oversampled_sketch_per_component",1,FALSE,TRUE,NA,NA,504.79296875,943.1328125,962.3359375,1147.39,642.59703125,386,1152,1546,394,1.141,0.0210000000000004,1.162,64.8165664672852,128.939590454102,0.824599331544779,0.31650972242399,NA,1.21003742441673e-05,0.999999999926791,NA,NA,NA,1.23409531482821e-08,"within_tolerance","success",NA,NA
"46_crosscov_mb_64_0__cuda_rsvd_auto__rep2","0.99.39",NA,"concurrent_numerical_reference",1,1,"/usr/lib/x86_64-linux-gnu/blas/libblas.so.3.10.0","46_crosscov_mb_64_0","one_factor","crosscov_mb",64.0029907226562,64,"regression","simpls","cuda_rsvd_auto","cuda","rsvd","auto",TRUE,"float64",1500,300,1000,8389,NA,20,10,1,64.0029907226562,2,10046,125,NA,NA,"high_response_stable",FALSE,NA,NA,NA,48,6,NA,NA,"fresh_oversampled_sketch_per_component",1,FALSE,TRUE,NA,NA,504.74609375,944.03515625,963.23828125,1102.67,597.92390625,386,1152,1546,394,1.141,0.0189999999999997,1.16,64.8165664672852,128.939590454102,0.824599331544779,0.316509722423989,NA,1.21003742440002e-05,0.999999999926791,NA,NA,NA,1.23409531482821e-08,"within_tolerance","success",NA,NA
"46_crosscov_mb_64_0__cuda_rsvd_auto__rep3","0.99.39",NA,"concurrent_numerical_reference",1,1,"/usr/lib/x86_64-linux-gnu/blas/libblas.so.3.10.0","46_crosscov_mb_64_0","one_factor","crosscov_mb",64.0029907226562,64,"regression","simpls","cuda_rsvd_auto","cuda","rsvd","auto",TRUE,"float64",1500,300,1000,8389,NA,20,10,1,64.0029907226562,3,10046,126,NA,NA,"high_response_stable",FALSE,NA,NA,NA,48,6,NA,NA,"fresh_oversampled_sketch_per_component",1,FALSE,TRUE,NA,NA,504.75390625,943.58203125,962.78515625,1102.21,597.45609375,386,1152,1546,394,1.133,0.0189999999999997,1.152,64.8165664672852,128.939590454102,0.824599331544779,0.31650972242399,NA,1.21003742433055e-05,0.999999999926791,NA,NA,NA,1.23409531482821e-08,"within_tolerance","success",NA,NA
"46_crosscov_mb_64_0__cuda_rsvd_explicit__rep1","0.99.39",NA,"concurrent_numerical_reference",1,1,"/usr/lib/x86_64-linux-gnu/blas/libblas.so.3.10.0","46_crosscov_mb_64_0","one_factor","crosscov_mb",64.0029907226562,64,"regression","simpls","cuda_rsvd_explicit","cuda","rsvd","explicit",TRUE,"float64",1500,300,1000,8389,NA,20,10,1,64.0029907226562,1,10046,124,32,5,"explicit",FALSE,NA,NA,NA,32,5,NA,NA,"fresh_oversampled_sketch_per_component",1,FALSE,TRUE,NA,NA,504.734375,944.79296875,963.99609375,1103.4,598.665625,386,1152,1546,394,0.94,0.0180000000000002,0.958,64.8165512084961,128.939590454102,0.824599331544779,0.31650972242399,NA,1.21003742446628e-05,0.999999999926791,NA,NA,NA,1.23409531482821e-08,"within_tolerance","success",NA,NA
