"family","case","component","fold","fast_metric","reference_metric","status","error"
"kernelPLS_rbf","synthetic_classification_p_gt_n",3,5,0.5625,0.5625,"success",NA
"kernelPLS_rbf","synthetic_classification_p_gt_n",4,1,0.761904761904762,0.761904761904762,"success",NA
"kernelPLS_rbf","synthetic_classification_p_gt_n",4,2,0.736842105263158,0.736842105263158,"success",NA
"kernelPLS_rbf","synthetic_classification_p_gt_n",4,3,0.941176470588235,0.941176470588235,"success",NA
"kernelPLS_rbf","synthetic_classification_p_gt_n",4,4,0.647058823529412,0.647058823529412,"success",NA
"kernelPLS_rbf","synthetic_classification_p_gt_n",4,5,0.6875,0.6875,"success",NA
"kernelPLS_rbf","synthetic_classification_p_gt_n",5,1,0.761904761904762,0.761904761904762,"success",NA
"kernelPLS_rbf","synthetic_classification_p_gt_n",5,2,0.842105263157895,0.842105263157895,"success",NA
"kernelPLS_rbf","synthetic_classification_p_gt_n",5,3,0.764705882352941,0.764705882352941,"success",NA
"kernelPLS_rbf","synthetic_classification_p_gt_n",5,4,0.647058823529412,0.647058823529412,"success",NA
"kernelPLS_rbf","synthetic_classification_p_gt_n",5,5,0.6875,0.6875,"success",NA
"kernelPLS_poly","synthetic_classification_p_gt_n",1,1,0.476190476190476,0.476190476190476,"success",NA
"kernelPLS_poly","synthetic_classification_p_gt_n",1,2,0.473684210526316,0.473684210526316,"success",NA
"kernelPLS_poly","synthetic_classification_p_gt_n",1,3,0.470588235294118,0.470588235294118,"success",NA
"kernelPLS_poly","synthetic_classification_p_gt_n",1,4,0.529411764705882,0.529411764705882,"success",NA
"kernelPLS_poly","synthetic_classification_p_gt_n",1,5,0.4375,0.4375,"success",NA
"kernelPLS_poly","synthetic_classification_p_gt_n",2,1,0.619047619047619,0.619047619047619,"success",NA
"kernelPLS_poly","synthetic_classification_p_gt_n",2,2,0.578947368421053,0.578947368421053,"success",NA
"kernelPLS_poly","synthetic_classification_p_gt_n",2,3,0.588235294117647,0.588235294117647,"success",NA
"kernelPLS_poly","synthetic_classification_p_gt_n",2,4,0.529411764705882,0.529411764705882,"success",NA
"kernelPLS_poly","synthetic_classification_p_gt_n",2,5,0.4375,0.4375,"success",NA
"kernelPLS_poly","synthetic_classification_p_gt_n",3,1,0.714285714285714,0.714285714285714,"success",NA
"kernelPLS_poly","synthetic_classification_p_gt_n",3,2,0.578947368421053,0.578947368421053,"success",NA
"kernelPLS_poly","synthetic_classification_p_gt_n",3,3,0.588235294117647,0.588235294117647,"success",NA
"kernelPLS_poly","synthetic_classification_p_gt_n",3,4,0.647058823529412,0.647058823529412,"success",NA
"kernelPLS_poly","synthetic_classification_p_gt_n",3,5,0.5625,0.5625,"success",NA
"kernelPLS_poly","synthetic_classification_p_gt_n",4,1,0.714285714285714,0.714285714285714,"success",NA
"kernelPLS_poly","synthetic_classification_p_gt_n",4,2,0.68421052631579,0.68421052631579,"success",NA
"kernelPLS_poly","synthetic_classification_p_gt_n",4,3,0.764705882352941,0.764705882352941,"success",NA
"kernelPLS_poly","synthetic_classification_p_gt_n",4,4,0.764705882352941,0.764705882352941,"success",NA
"kernelPLS_poly","synthetic_classification_p_gt_n",4,5,0.5625,0.5625,"success",NA
"kernelPLS_poly","synthetic_classification_p_gt_n",5,1,0.619047619047619,0.619047619047619,"success",NA
"kernelPLS_poly","synthetic_classification_p_gt_n",5,2,0.789473684210526,0.789473684210526,"success",NA
"kernelPLS_poly","synthetic_classification_p_gt_n",5,3,0.823529411764706,0.823529411764706,"success",NA
"kernelPLS_poly","synthetic_classification_p_gt_n",5,4,0.588235294117647,0.588235294117647,"success",NA
"kernelPLS_poly","synthetic_classification_p_gt_n",5,5,0.75,0.75,"success",NA
"OPLS","gasoline_real_regression",1,1,0.919546341610624,0.919546341610622,"success",NA
"OPLS","gasoline_real_regression",1,2,0.886977921756076,0.886977921756075,"success",NA
"OPLS","gasoline_real_regression",1,3,0.353489485859811,0.353489485859808,"success",NA
"OPLS","gasoline_real_regression",1,4,0.552504046605709,0.552504046605709,"success",NA
"OPLS","gasoline_real_regression",1,5,0.570852535714801,0.570852535714807,"success",NA
"OPLS","gasoline_real_regression",2,1,0.336548096281338,0.336548096281339,"success",NA
"OPLS","gasoline_real_regression",2,2,0.332079199433411,0.332079199433418,"success",NA
"OPLS","gasoline_real_regression",2,3,0.19484134946184,0.19484134946184,"success",NA
"OPLS","gasoline_real_regression",2,4,0.363658335654976,0.363658335654974,"success",NA
"OPLS","gasoline_real_regression",2,5,0.237930382751536,0.237930382751532,"success",NA
"OPLS","gasoline_real_regression",3,1,0.215171636052144,0.215171636052177,"success",NA
"OPLS","gasoline_real_regression",3,2,0.22534342727224,0.225343427272057,"success",NA
"OPLS","gasoline_real_regression",3,3,0.184655577006101,0.184655577006082,"success",NA
"OPLS","gasoline_real_regression",3,4,0.239719099141181,0.239719099141199,"success",NA
"OPLS","gasoline_real_regression",3,5,0.32954420328466,0.329544203284626,"success",NA
"OPLS","gasoline_real_regression",4,1,0.165030629037343,0.165030629037498,"success",NA
"OPLS","gasoline_real_regression",4,2,0.276997419123919,0.276997419123304,"success",NA
"OPLS","gasoline_real_regression",4,3,0.163281820607894,0.163281820607857,"success",NA
"OPLS","gasoline_real_regression",4,4,0.226064275852637,0.226064275852659,"success",NA
"OPLS","gasoline_real_regression",4,5,0.286839773314199,0.286839773314687,"success",NA
"OPLS","gasoline_real_regression",5,1,0.158505499827324,0.158505499827035,"success",NA
"OPLS","gasoline_real_regression",5,2,0.250762938704346,0.250762938704963,"success",NA
"OPLS","gasoline_real_regression",5,3,0.206164272673128,0.206164272672599,"success",NA
"OPLS","gasoline_real_regression",5,4,0.19487448676252,0.194874486763275,"success",NA
"OPLS","gasoline_real_regression",5,5,0.24573297730038,0.245732977302353,"success",NA
"kernelPLS_rbf","gasoline_real_regression",1,1,1.39544612188483,1.39544612188483,"success",NA
"kernelPLS_rbf","gasoline_real_regression",1,2,1.2470028929274,1.2470028929274,"success",NA
"kernelPLS_rbf","gasoline_real_regression",1,3,1.92988273990241,1.92988273990241,"success",NA
"kernelPLS_rbf","gasoline_real_regression",1,4,0.894651744027211,0.894651744027211,"success",NA
"kernelPLS_rbf","gasoline_real_regression",1,5,1.18606038665728,1.18606038665729,"success",NA
"kernelPLS_rbf","gasoline_real_regression",2,1,1.08346221210955,1.08346221210955,"success",NA
"kernelPLS_rbf","gasoline_real_regression",2,2,1.30647933886313,1.30647933886312,"success",NA
"kernelPLS_rbf","gasoline_real_regression",2,3,1.50815023368321,1.50815023368321,"success",NA
"kernelPLS_rbf","gasoline_real_regression",2,4,1.05623998805171,1.05623998805172,"success",NA
"kernelPLS_rbf","gasoline_real_regression",2,5,1.03769221451995,1.03769221451996,"success",NA
"kernelPLS_rbf","gasoline_real_regression",3,1,0.825709196102004,0.825709196102005,"success",NA
"kernelPLS_rbf","gasoline_real_regression",3,2,0.708503062681102,0.708503062681091,"success",NA
"kernelPLS_rbf","gasoline_real_regression",3,3,1.50374481301806,1.50374481301806,"success",NA
"kernelPLS_rbf","gasoline_real_regression",3,4,0.535016594729642,0.535016594729641,"success",NA
"kernelPLS_rbf","gasoline_real_regression",3,5,0.837351061758337,0.837351061758345,"success",NA
"kernelPLS_rbf","gasoline_real_regression",4,1,0.577202960405152,0.57720296040515,"success",NA
"kernelPLS_rbf","gasoline_real_regression",4,2,0.781201677047511,0.781201677047509,"success",NA
"kernelPLS_rbf","gasoline_real_regression",4,3,1.18628904027993,1.18628904027993,"success",NA
"kernelPLS_rbf","gasoline_real_regression",4,4,0.54007224755986,0.54007224755986,"success",NA
"kernelPLS_rbf","gasoline_real_regression",4,5,0.674481968634122,0.674481968634126,"success",NA
"kernelPLS_rbf","gasoline_real_regression",5,1,0.533384982858902,0.533384982858902,"success",NA
"kernelPLS_rbf","gasoline_real_regression",5,2,0.60455053807818,0.604550538078171,"success",NA
"kernelPLS_rbf","gasoline_real_regression",5,3,1.07726873713971,1.07726873713971,"success",NA
"kernelPLS_rbf","gasoline_real_regression",5,4,0.490578439237332,0.490578439237325,"success",NA
"kernelPLS_rbf","gasoline_real_regression",5,5,0.552092326097047,0.55209232609705,"success",NA
"kernelPLS_poly","gasoline_real_regression",1,1,1.44096911923905,1.44096911923905,"success",NA
"kernelPLS_poly","gasoline_real_regression",1,2,1.78966019853521,1.78966019853521,"success",NA
"kernelPLS_poly","gasoline_real_regression",1,3,1.21569081735672,1.21569081735672,"success",NA
"kernelPLS_poly","gasoline_real_regression",1,4,1.30371944599209,1.30371944599209,"success",NA
"kernelPLS_poly","gasoline_real_regression",1,5,1.53652621631213,1.53652621631213,"success",NA
"kernelPLS_poly","gasoline_real_regression",2,1,1.13697312665694,1.13697312665694,"success",NA
"kernelPLS_poly","gasoline_real_regression",2,2,1.51729275247425,1.51729275247424,"success",NA
"kernelPLS_poly","gasoline_real_regression",2,3,1.26438372214134,1.26438372214134,"success",NA
"kernelPLS_poly","gasoline_real_regression",2,4,0.947663975528233,0.947663975528233,"success",NA
"kernelPLS_poly","gasoline_real_regression",2,5,1.2815958217214,1.2815958217214,"success",NA
"kernelPLS_poly","gasoline_real_regression",3,1,1.15355140352199,1.15355140352198,"success",NA
"kernelPLS_poly","gasoline_real_regression",3,2,1.63839454963263,1.6383945496326,"success",NA
"kernelPLS_poly","gasoline_real_regression",3,3,1.34267919790451,1.34267919790451,"success",NA
"kernelPLS_poly","gasoline_real_regression",3,4,0.801703157256636,0.801703157256638,"success",NA
"kernelPLS_poly","gasoline_real_regression",3,5,1.16332539152827,1.16332539152828,"success",NA
"kernelPLS_poly","gasoline_real_regression",4,1,1.10314976261028,1.10314976261028,"success",NA
"kernelPLS_poly","gasoline_real_regression",4,2,1.4319827536531,1.43198275365307,"success",NA
"kernelPLS_poly","gasoline_real_regression",4,3,0.619652439665886,0.619652439665897,"success",NA
"kernelPLS_poly","gasoline_real_regression",4,4,0.670270869714874,0.670270869714884,"success",NA
"kernelPLS_poly","gasoline_real_regression",4,5,1.29220793449133,1.29220793449134,"success",NA
"kernelPLS_poly","gasoline_real_regression",5,1,0.837003551696685,0.837003551696698,"success",NA
"kernelPLS_poly","gasoline_real_regression",5,2,1.51378253514936,1.5137825351492,"success",NA
"kernelPLS_poly","gasoline_real_regression",5,3,0.610538848473012,0.610538848473013,"success",NA
"kernelPLS_poly","gasoline_real_regression",5,4,0.64196107796942,0.641961077969476,"success",NA
"kernelPLS_poly","gasoline_real_regression",5,5,0.939152755492666,0.939152755492682,"success",NA
"OPLS","breast_real_classification",1,1,0.8,0.8,"success",NA
"OPLS","breast_real_classification",1,2,0.8,0.8,"success",NA
"OPLS","breast_real_classification",1,3,0.8,0.8,"success",NA
"OPLS","breast_real_classification",1,4,0.8,0.8,"success",NA
"OPLS","breast_real_classification",1,5,0.8,0.8,"success",NA
"OPLS","breast_real_classification",2,1,0.966666666666667,0.966666666666667,"success",NA
"OPLS","breast_real_classification",2,2,0.966666666666667,0.966666666666667,"success",NA
"OPLS","breast_real_classification",2,3,0.9,0.9,"success",NA
"OPLS","breast_real_classification",2,4,0.933333333333333,0.933333333333333,"success",NA
"OPLS","breast_real_classification",2,5,0.933333333333333,0.933333333333333,"success",NA
"OPLS","breast_real_classification",3,1,1,1,"success",NA
"OPLS","breast_real_classification",3,2,1,1,"success",NA
"OPLS","breast_real_classification",3,3,0.933333333333333,0.933333333333333,"success",NA
"OPLS","breast_real_classification",3,4,0.933333333333333,0.933333333333333,"success",NA
"OPLS","breast_real_classification",3,5,0.933333333333333,0.933333333333333,"success",NA
"kernelPLS_rbf","breast_real_classification",1,1,0.8,0.8,"success",NA
"kernelPLS_rbf","breast_real_classification",1,2,0.766666666666667,0.766666666666667,"success",NA
"kernelPLS_rbf","breast_real_classification",1,3,0.8,0.8,"success",NA
"kernelPLS_rbf","breast_real_classification",1,4,0.8,0.8,"success",NA
"kernelPLS_rbf","breast_real_classification",1,5,0.8,0.8,"success",NA
"kernelPLS_rbf","breast_real_classification",2,1,0.966666666666667,0.966666666666667,"success",NA
"kernelPLS_rbf","breast_real_classification",2,2,0.966666666666667,0.966666666666667,"success",NA
"kernelPLS_rbf","breast_real_classification",2,3,0.866666666666667,0.866666666666667,"success",NA
"kernelPLS_rbf","breast_real_classification",2,4,0.966666666666667,0.966666666666667,"success",NA
"kernelPLS_rbf","breast_real_classification",2,5,0.9,0.9,"success",NA
"kernelPLS_rbf","breast_real_classification",3,1,1,1,"success",NA
"kernelPLS_rbf","breast_real_classification",3,2,0.966666666666667,0.966666666666667,"success",NA
"kernelPLS_rbf","breast_real_classification",3,3,0.933333333333333,0.933333333333333,"success",NA
"kernelPLS_rbf","breast_real_classification",3,4,0.933333333333333,0.933333333333333,"success",NA
"kernelPLS_rbf","breast_real_classification",3,5,0.9,0.9,"success",NA
"kernelPLS_poly","breast_real_classification",1,1,0.8,0.8,"success",NA
"kernelPLS_poly","breast_real_classification",1,2,0.8,0.8,"success",NA
"kernelPLS_poly","breast_real_classification",1,3,0.8,0.8,"success",NA
"kernelPLS_poly","breast_real_classification",1,4,0.8,0.8,"success",NA
"kernelPLS_poly","breast_real_classification",1,5,0.8,0.8,"success",NA
"kernelPLS_poly","breast_real_classification",2,1,0.9,0.9,"success",NA
"kernelPLS_poly","breast_real_classification",2,2,0.966666666666667,0.966666666666667,"success",NA
"kernelPLS_poly","breast_real_classification",2,3,0.866666666666667,0.866666666666667,"success",NA
"kernelPLS_poly","breast_real_classification",2,4,0.866666666666667,0.866666666666667,"success",NA
"kernelPLS_poly","breast_real_classification",2,5,0.866666666666667,0.866666666666667,"success",NA
"kernelPLS_poly","breast_real_classification",3,1,0.966666666666667,0.966666666666667,"success",NA
"kernelPLS_poly","breast_real_classification",3,2,1,1,"success",NA
"kernelPLS_poly","breast_real_classification",3,3,0.966666666666667,0.966666666666667,"success",NA
"kernelPLS_poly","breast_real_classification",3,4,0.9,0.9,"success",NA
"kernelPLS_poly","breast_real_classification",3,5,0.9,0.9,"success",NA
