"run_id","experiment","dataset","task_type","method","backend_requested","backend_reported","prediction_backend","svd_method","classifier","precision","ncomp","n_train","n_test","p","q","seed","replicate","requested_oversample","requested_power","control_profile","oversample","power","direction_rule","directions_per_solve","refresh_width","refresh_iterations","fresh_start","kernel","north","fit_sec","prediction_sec","total_sec","baseline_rss_mb","rss_after_fit_mb","rss_after_prediction_mb","peak_rss_mb","incremental_peak_rss_mb","metric_name","metric_value","accuracy","q2","rmsd","prediction_checksum","prediction_length","status","warnings","error","package_version"
"component_path__cbmc_citeseq__plssvd__k5__cpu__r3","current_release_component_path","cbmc_citeseq","regression","plssvd","cpu","cpu","cpu_flash","rsvd","argmax","float64",5,7755,862,1000,10,1003,3,NA,NA,"not_applicable",32,5,NA,NA,NA,NA,NA,"linear",1,0.108,0.0089999999999999,0.117,452.765625,454.87890625,454.87890625,522.5390625,69.7734375,"rmsd",1092.52684370828,NA,0.473916705824894,1092.52684370828,2374186874.65415,8620,"success","","","0.99.39"
"component_path__cbmc_citeseq__plssvd__k5__cpu__r4","current_release_component_path","cbmc_citeseq","regression","plssvd","cpu","cpu","cpu_flash","rsvd","argmax","float64",5,7755,862,1000,10,1004,4,NA,NA,"not_applicable",32,5,NA,NA,NA,NA,NA,"linear",1,0.109,0.01,0.119,452.76953125,454.8828125,454.8828125,522.71484375,69.9453125,"rmsd",1092.52684370828,NA,0.473916705824894,1092.52684370828,2374186874.65415,8620,"success","","","0.99.39"
"component_path__cbmc_citeseq__plssvd__k5__cpu__r5","current_release_component_path","cbmc_citeseq","regression","plssvd","cpu","cpu","cpu_flash","rsvd","argmax","float64",5,7755,862,1000,10,1005,5,NA,NA,"not_applicable",32,5,NA,NA,NA,NA,NA,"linear",1,0.108,0.00900000000000012,0.117,452.7421875,454.91796875,454.91796875,522.92578125,70.18359375,"rmsd",1092.52684370828,NA,0.473916705824894,1092.52684370828,2374186874.65415,8620,"success","","","0.99.39"
"component_path__cbmc_citeseq__plssvd__k5__cuda__r1","current_release_component_path","cbmc_citeseq","regression","plssvd","cuda","cuda","cuda_flash","rsvd","argmax","float64",5,7755,862,1000,10,1001,1,NA,NA,"not_applicable",32,5,NA,NA,NA,NA,NA,"linear",1,0.299,0.018,0.317,452.79296875,785.9296875,808.1796875,876.83984375,424.046875,"rmsd",1092.52684370828,NA,0.473916705824892,1092.52684370828,2374186874.65417,8620,"success","","","0.99.39"
"component_path__cbmc_citeseq__plssvd__k5__cuda__r2","current_release_component_path","cbmc_citeseq","regression","plssvd","cuda","cuda","cuda_flash","rsvd","argmax","float64",5,7755,862,1000,10,1002,2,NA,NA,"not_applicable",32,5,NA,NA,NA,NA,NA,"linear",1,0.268,0.018,0.286,452.80859375,786.11328125,808.40625,877.10546875,424.296875,"rmsd",1092.52684370828,NA,0.473916705824894,1092.52684370828,2374186874.65417,8620,"success","","","0.99.39"
"component_path__cbmc_citeseq__plssvd__k5__cuda__r3","current_release_component_path","cbmc_citeseq","regression","plssvd","cuda","cuda","cuda_flash","rsvd","argmax","float64",5,7755,862,1000,10,1003,3,NA,NA,"not_applicable",32,5,NA,NA,NA,NA,NA,"linear",1,0.267,0.018,0.285,452.85546875,786.03515625,808.2890625,877.22265625,424.3671875,"rmsd",1092.52684370828,NA,0.473916705824895,1092.52684370828,2374186874.65417,8620,"success","","","0.99.39"
"component_path__cbmc_citeseq__plssvd__k5__cuda__r4","current_release_component_path","cbmc_citeseq","regression","plssvd","cuda","cuda","cuda_flash","rsvd","argmax","float64",5,7755,862,1000,10,1004,4,NA,NA,"not_applicable",32,5,NA,NA,NA,NA,NA,"linear",1,0.268,0.0170000000000001,0.285,452.81640625,786.4921875,808.7890625,877.56640625,424.75,"rmsd",1092.52684370828,NA,0.473916705824893,1092.52684370828,2374186874.65417,8620,"success","","","0.99.39"
"component_path__cbmc_citeseq__plssvd__k5__cuda__r5","current_release_component_path","cbmc_citeseq","regression","plssvd","cuda","cuda","cuda_flash","rsvd","argmax","float64",5,7755,862,1000,10,1005,5,NA,NA,"not_applicable",32,5,NA,NA,NA,NA,NA,"linear",1,0.271,0.0190000000000001,0.29,452.90625,785.98046875,808.234375,877.12109375,424.21484375,"rmsd",1092.52684370828,NA,0.473916705824891,1092.52684370828,2374186874.65417,8620,"success","","","0.99.39"
"component_path__cbmc_citeseq__plssvd__k10__cpu__r1","current_release_component_path","cbmc_citeseq","regression","plssvd","cpu","cpu","cpu_flash","rsvd","argmax","float64",10,7755,862,1000,10,1001,1,NA,NA,"not_applicable",32,5,NA,NA,NA,NA,NA,"linear",1,0.132,0.01,0.142,452.765625,456.6875,456.6875,524.33984375,71.57421875,"rmsd",1096.50042330597,NA,0.470082959556193,1096.50042330597,2368212056.6836,8620,"success","","","0.99.39"
"component_path__cbmc_citeseq__plssvd__k10__cpu__r2","current_release_component_path","cbmc_citeseq","regression","plssvd","cpu","cpu","cpu_flash","rsvd","argmax","float64",10,7755,862,1000,10,1002,2,NA,NA,"not_applicable",32,5,NA,NA,NA,NA,NA,"linear",1,0.131,0.0089999999999999,0.14,452.8828125,456.6796875,456.6796875,524.296875,71.4140625,"rmsd",1096.50042330597,NA,0.470082959556193,1096.50042330597,2368212056.6836,8620,"success","","","0.99.39"
