"dataset","source","task_type","condition","seed","solver","randomized_seed","rsvd_oversample","rsvd_power","n_train","n_test","p","q","response_rank","ncomp","coefficient_identifiable","fastpls_elapsed_sec","reference_elapsed_sec","prediction_correlation","prediction_relative_error","prediction_max_absolute_error","coefficient_relative_error","score_subspace_max_angle_degrees","projection_subspace_max_angle_degrees","loading_subspace_max_angle_degrees","fastpls_metric","reference_metric","metric_absolute_difference","classification_label_agreement","deterministic_tolerance_pass","approximation_tolerance_pass","status","error_message"
"syn_reg_p_lt_n_low_q","synthetic","regression","well_conditioned",303,"irlba",NA,NA,NA,240,80,40,5,5,5,TRUE,0.00600000000000023,0.000999999999997669,1,9.60434801272071e-11,8.58183746288432e-10,9.2221146884113e-09,1.70754729250319e-06,1.20741826972573e-06,1.70754729250319e-06,0.0512447066877885,0.0512447066743637,1.34247890581918e-11,NA,TRUE,NA,"ok",""
"syn_reg_p_lt_n_low_q","synthetic","regression","well_conditioned",303,"irlba",NA,NA,NA,240,80,40,5,5,7,TRUE,0.00600000000000023,0.000999999999997669,1,1.34659751685503e-10,1.04865549577227e-09,1.20041908044555e-08,8.53773646251594e-07,1.20741826972573e-06,1.70754729250319e-06,0.0519558130655216,0.0519558130390674,2.64542068806328e-11,NA,TRUE,NA,"ok",""
"syn_reg_p_lt_n_low_q","synthetic","regression","well_conditioned",303,"irlba",NA,NA,NA,240,80,40,5,5,10,TRUE,0.00600000000000023,0.000999999999997669,1,4.02379130186006e-10,2.72288896985273e-09,3.08653250785216e-08,1.4787793334711e-06,1.20741826972573e-06,1.70754729250319e-06,0.0525172781162304,0.0525172780619697,5.42606654052591e-11,NA,TRUE,NA,"ok",""
"syn_reg_p_gt_n","synthetic","regression","well_conditioned",303,"irlba",NA,NA,NA,80,40,300,6,6,2,FALSE,0.00600000000000023,0.000999999999997669,1,6.42532959626023e-16,3.5527136788005e-15,6.54531918174508e-16,8.53773646251594e-07,2.25887274392255e-06,0,0.6453326972966,0.6453326972966,1.11022302462516e-16,NA,TRUE,NA,"ok",""
"syn_reg_p_gt_n","synthetic","regression","well_conditioned",303,"irlba",NA,NA,NA,80,40,300,6,6,5,FALSE,0.00600000000000023,0.000999999999997669,1,1.57721679948228e-10,1.01752251069342e-09,1.75591647704617e-08,1.4787793334711e-06,2.25887274392255e-06,3.6222548091772e-06,0.0545351448632809,0.0545351448235815,3.96993965479098e-11,NA,TRUE,NA,"ok",""
"syn_reg_p_gt_n","synthetic","regression","well_conditioned",303,"irlba",NA,NA,NA,80,40,300,6,6,7,FALSE,0.00600000000000023,0.000999999999997669,1,1.73162137800464e-10,1.02465858020651e-09,1.30292507393382e-08,1.20741826972573e-06,2.25887274392255e-06,3.72151304466894e-06,0.0564722685603733,0.0564722685247753,3.55980245281273e-11,NA,TRUE,NA,"ok",""
"syn_reg_p_gt_n","synthetic","regression","well_conditioned",303,"irlba",NA,NA,NA,80,40,300,6,6,10,FALSE,0.00600000000000023,0.000999999999997669,1,3.84000546630934e-10,2.22102203295549e-09,2.14335821704906e-08,1.4787793334711e-06,2.25887274392255e-06,3.30665111336321e-06,0.058403559172099,0.0584035590979746,7.41243039170669e-11,NA,TRUE,NA,"ok",""
"syn_reg_high_rank_y","synthetic","regression","well_conditioned",303,"irlba",NA,NA,NA,180,60,90,40,40,2,TRUE,0.0150000000000006,0.00400000000000489,0.999999999999982,1.94139737074717e-07,1.28712354152682e-06,2.10356907617156e-07,1.09669210556367e-05,1.31436782161995e-05,9.23497397759994e-06,3.8990999708042,3.89909997139207,5.87872861501637e-10,NA,TRUE,NA,"ok",""
"syn_reg_high_rank_y","synthetic","regression","well_conditioned",303,"irlba",NA,NA,NA,180,60,90,40,40,5,TRUE,0.0150000000000006,0.00400000000000489,0.999999999999993,1.0258790426322e-07,9.31831807493566e-07,1.11069306689026e-07,8.8726760008266e-06,8.95445354523165e-06,8.00910673140079e-06,3.39418251956226,3.39418253299422,1.34319622091539e-08,NA,TRUE,NA,"ok",""
"syn_reg_high_rank_y","synthetic","regression","well_conditioned",303,"irlba",NA,NA,NA,180,60,90,40,40,7,TRUE,0.0150000000000006,0.00400000000000489,0.999999999995046,3.14849649730294e-06,4.20966852376914e-05,2.89939457558584e-06,0.00034600381809718,0.000400765569288067,0.000296253304078814,3.11049374358531,3.11049355306966,1.90515644593603e-07,NA,TRUE,NA,"ok",""
"syn_reg_high_rank_y","synthetic","regression","well_conditioned",303,"irlba",NA,NA,NA,180,60,90,40,40,10,TRUE,0.0150000000000006,0.00400000000000489,0.99999999999996,2.88150243626041e-07,4.5248042506163e-06,3.28676465461175e-07,3.43849320213486e-05,4.68254178050086e-05,2.67137028660208e-05,2.64861380727581,2.64861380033055,6.94525992273043e-09,NA,TRUE,NA,"ok",""
"syn_reg_ill_conditioned","synthetic","regression","ill_conditioned",303,"irlba",NA,NA,NA,180,60,80,8,8,2,TRUE,0.0069999999999979,0.000999999999997669,1,1.05360121122424e-15,4.88498130835069e-15,1.04499024232801e-15,8.53773646251594e-07,0,0,1.61342423306212,1.61342423306212,2.22044604925031e-16,NA,TRUE,NA,"ok",""
"syn_reg_ill_conditioned","synthetic","regression","ill_conditioned",303,"irlba",NA,NA,NA,180,60,80,8,8,5,TRUE,0.0069999999999979,0.000999999999997669,0.999999999999999,1.18145691726e-11,5.67862007416764e-11,2.53638182990744e-11,8.53773646251594e-07,1.70754729250319e-06,0,1.55748754332401,1.55748754332443,4.21440660147709e-13,NA,TRUE,NA,"ok",""
"syn_reg_ill_conditioned","synthetic","regression","ill_conditioned",303,"irlba",NA,NA,NA,180,60,80,8,8,7,TRUE,0.0069999999999979,0.000999999999997669,1,7.82973313056985e-11,5.03560748654763e-10,9.26314851092637e-11,8.53773646251594e-07,1.70754729250319e-06,0,1.74521858327325,1.74521858325194,2.13180584296424e-11,NA,TRUE,NA,"ok",""
"syn_reg_ill_conditioned","synthetic","regression","ill_conditioned",303,"irlba",NA,NA,NA,180,60,80,8,8,10,TRUE,0.0069999999999979,0.000999999999997669,0.999999999999999,1.70694674907762e-10,1.09127817893295e-09,2.13693750139679e-10,1.20741826972573e-06,1.20741826972573e-06,0,1.88685717045067,1.88685717039982,5.08422193234992e-11,NA,TRUE,NA,"ok",""
"syn_reg_rank_deficient","synthetic","regression","rank_deficient",303,"irlba",NA,NA,NA,150,50,100,8,8,2,FALSE,0.00600000000000023,0.000999999999997669,1,1.06607547651805e-15,6.66133814775094e-15,1.04347203306091e-15,0,0,1.4787793334711e-06,1.29846166889172,1.29846166889172,2.22044604925031e-16,NA,TRUE,NA,"ok",""
"syn_reg_rank_deficient","synthetic","regression","rank_deficient",303,"irlba",NA,NA,NA,150,50,100,8,8,5,FALSE,0.00600000000000023,0.000999999999997669,1,1.07829650169752e-15,1.06581410364015e-14,1.00135624272198e-15,8.53773646251594e-07,1.4787793334711e-06,1.4787793334711e-06,0.0540385069517368,0.054038506951737,2.08166817117217e-16,NA,TRUE,NA,"ok",""
"syn_reg_rank_deficient","synthetic","regression","rank_deficient",303,"irlba",NA,NA,NA,150,50,100,8,8,7,FALSE,0.00600000000000023,0.000999999999997669,1,1.98475436892966e-10,2.20025930808276e-09,2.17971728426676e-08,8.53773646251594e-07,1.20741826972573e-06,1.70754729250319e-06,0.0569767286327355,0.0569767287088853,7.61497878642992e-11,NA,TRUE,NA,"ok",""
"syn_reg_rank_deficient","synthetic","regression","rank_deficient",303,"irlba",NA,NA,NA,150,50,100,8,8,10,FALSE,0.00600000000000023,0.000999999999997669,1,5.12650042408364e-10,4.91473439723222e-09,4.57948947197737e-08,8.53773646251594e-07,1.4787793334711e-06,1.90909591041642e-06,0.0597176930067286,0.0597176929792848,2.74437972347386e-11,NA,TRUE,NA,"ok",""
"syn_cls_p_lt_n_low_rank","synthetic","classification","well_conditioned",303,"irlba",NA,NA,NA,300,100,40,4,3,1,TRUE,0.00400000000000489,0,0.999999999999999,1.35992602374959e-15,1.4432899320127e-15,2.09916061355101e-15,0,1.20741826972573e-06,1.4787793334711e-06,0.53,0.53,0,1,TRUE,NA,"ok",""
"syn_cls_p_lt_n_low_rank","synthetic","classification","well_conditioned",303,"irlba",NA,NA,NA,300,100,40,4,3,2,TRUE,0.00400000000000489,0,1,6.25095302886142e-16,7.7715611723761e-16,8.22255541514371e-16,0,1.20741826972573e-06,1.4787793334711e-06,0.96,0.96,0,1,TRUE,NA,"ok",""
"syn_cls_p_lt_n_low_rank","synthetic","classification","well_conditioned",303,"irlba",NA,NA,NA,300,100,40,4,3,3,TRUE,0.00400000000000489,0,1,6.25951918834279e-16,1.0547118733939e-15,7.44207535094828e-16,1.20741826972573e-06,1.20741826972573e-06,1.4787793334711e-06,0.98,0.98,0,1,TRUE,NA,"ok",""
"syn_cls_p_gt_n_high_rank","synthetic","classification","well_conditioned",303,"irlba",NA,NA,NA,120,60,300,12,11,1,FALSE,0.0110000000000028,0.00300000000000011,1,2.68787809392457e-10,1.37999563165625e-10,4.80840093440727e-10,8.53773646251594e-07,0,1.20741826972573e-06,0.166666666666667,0.166666666666667,0,1,TRUE,NA,"ok",""
"syn_cls_p_gt_n_high_rank","synthetic","classification","well_conditioned",303,"irlba",NA,NA,NA,120,60,300,12,11,3,FALSE,0.0110000000000028,0.00300000000000011,1,2.67504457930433e-10,1.65797320317296e-10,4.01393065620099e-10,8.53773646251594e-07,8.53773646251594e-07,1.70754729250319e-06,0.416666666666667,0.416666666666667,0,1,TRUE,NA,"ok",""
"syn_cls_p_gt_n_high_rank","synthetic","classification","well_conditioned",303,"irlba",NA,NA,NA,120,60,300,12,11,6,FALSE,0.0110000000000028,0.00300000000000011,0.999999999999999,3.86552126636478e-11,2.89846757706158e-11,7.18866708041354e-11,8.53773646251594e-07,1.90909591041642e-06,2.41483653945147e-06,0.983333333333333,0.983333333333333,0,1,TRUE,NA,"ok",""
"syn_cls_p_gt_n_high_rank","synthetic","classification","well_conditioned",303,"irlba",NA,NA,NA,120,60,300,12,11,8,FALSE,0.0110000000000028,0.00300000000000011,1,1.24406250183671e-11,1.1727396831418e-11,2.25575568004252e-11,2.09130978915187e-06,1.90909591041642e-06,2.41483653945147e-06,1,1,0,1,TRUE,NA,"ok",""
"syn_cls_p_gt_n_high_rank","synthetic","classification","well_conditioned",303,"irlba",NA,NA,NA,120,60,300,12,11,10,FALSE,0.0110000000000028,0.00300000000000011,1,6.50727550312338e-12,1.03144159879776e-11,1.17668325537535e-11,1.4787793334711e-06,1.90909591041642e-06,2.56132093875478e-06,1,1,0,1,TRUE,NA,"ok",""
"syn_cls_ill_conditioned","synthetic","classification","ill_conditioned",303,"irlba",NA,NA,NA,180,60,120,6,5,1,TRUE,0.0069999999999979,0.00100000000000477,1,5.99721870271708e-16,5.55111512312578e-16,9.47646716836058e-16,8.53773646251594e-07,0,0,0.333333333333333,0.333333333333333,0,1,TRUE,NA,"ok",""
"syn_cls_ill_conditioned","synthetic","classification","ill_conditioned",303,"irlba",NA,NA,NA,180,60,120,6,5,2,TRUE,0.0069999999999979,0.00100000000000477,1,8.20731811131883e-16,1.11022302462516e-15,1.04853840857517e-15,8.53773646251594e-07,0,2.25887274392255e-06,0.5,0.5,0,1,TRUE,NA,"ok",""
"syn_cls_ill_conditioned","synthetic","classification","ill_conditioned",303,"irlba",NA,NA,NA,180,60,120,6,5,3,TRUE,0.0069999999999979,0.00100000000000477,1,8.78558701289431e-16,1.33226762955019e-15,1.01063402336673e-15,8.53773646251594e-07,0,1.70754729250319e-06,0.7,0.7,0,1,TRUE,NA,"ok",""
"syn_cls_ill_conditioned","synthetic","classification","ill_conditioned",303,"irlba",NA,NA,NA,180,60,120,6,5,4,TRUE,0.0069999999999979,0.00100000000000477,0.999999999999999,2.49362421270597e-13,2.67064148573581e-13,5.71688700678255e-13,8.53773646251594e-07,0,1.70754729250319e-06,0.583333333333333,0.583333333333333,0,1,TRUE,NA,"ok",""
"syn_cls_ill_conditioned","synthetic","classification","ill_conditioned",303,"irlba",NA,NA,NA,180,60,120,6,5,5,TRUE,0.0069999999999979,0.00100000000000477,1,1.11314359443714e-12,1.9151347174784e-12,1.97239918159894e-12,1.4787793334711e-06,0,1.90909591041642e-06,0.5,0.5,0,1,TRUE,NA,"ok",""
"Breast","real","classification","p_greater_than_n",123,"irlba",NA,NA,NA,150,70,200,3,2,1,FALSE,0.00600000000000023,0.00199999999999534,1,4.71537668783143e-16,7.7715611723761e-16,4.1282330314931e-16,0,2.25887274392255e-06,0,0.8,0.8,0,1,TRUE,NA,"ok",""
"Breast","real","classification","p_greater_than_n",123,"irlba",NA,NA,NA,150,70,200,3,2,2,FALSE,0.00600000000000023,0.00199999999999534,1,9.89068877763515e-16,2.1094237467878e-15,1.51172428523825e-15,0,2.25887274392255e-06,2.9575586669422e-06,0.971428571428571,0.971428571428571,0,1,TRUE,NA,"ok",""
"Breast","real","classification","p_greater_than_n",123,"irlba",NA,NA,NA,150,70,200,3,2,3,FALSE,0.00600000000000023,0.00199999999999534,1,9.97116812120614e-16,1.77635683940025e-15,1.61356022481822e-15,0,2.25887274392255e-06,3.07832465919998e-06,0.985714285714286,0.985714285714286,0,1,TRUE,NA,"ok",""
"Breast","real","classification","p_greater_than_n",123,"irlba",NA,NA,NA,150,70,200,3,2,5,FALSE,0.00600000000000023,0.00199999999999534,1,1.4574659519515e-14,3.21964677141295e-14,4.89425860129307e-14,0,2.25887274392255e-06,2.83164684051016e-06,0.971428571428571,0.971428571428571,0,1,TRUE,NA,"ok",""
"Breast","real","classification","p_greater_than_n",123,"irlba",NA,NA,NA,150,70,200,3,2,8,FALSE,0.00600000000000023,0.00199999999999534,1,4.21868969856409e-14,8.75965966429249e-14,1.13238028083686e-13,0,2.25887274392255e-06,1.90909591041642e-06,0.957142857142857,0.957142857142857,0,1,TRUE,NA,"ok",""
"Colon","real","classification","p_much_greater_than_n",123,"irlba",NA,NA,NA,47,15,2000,2,1,1,FALSE,0.00799999999999557,0.00200000000000244,1,1.13562889308889e-16,1.11022302462516e-16,5.27951776983622e-16,0,1.90909591041642e-06,2.09130978915187e-06,0.533333333333333,0.533333333333333,0,1,TRUE,NA,"ok",""
"Colon","real","classification","p_much_greater_than_n",123,"irlba",NA,NA,NA,47,15,2000,2,1,2,FALSE,0.00799999999999557,0.00200000000000244,1,5.6194149453906e-16,8.88178419700125e-16,1.17877144732573e-15,0,1.90909591041642e-06,2.09130978915187e-06,0.8,0.8,0,1,TRUE,NA,"ok",""
"Colon","real","classification","p_much_greater_than_n",123,"irlba",NA,NA,NA,47,15,2000,2,1,3,FALSE,0.00799999999999557,0.00200000000000244,1,2.04512194881858e-15,2.99760216648792e-15,2.61968236945748e-15,0,3.30665111336321e-06,2.69986932838192e-06,0.866666666666667,0.866666666666667,0,1,TRUE,NA,"ok",""
"Colon","real","classification","p_much_greater_than_n",123,"irlba",NA,NA,NA,47,15,2000,2,1,5,FALSE,0.00799999999999557,0.00200000000000244,1,1.70943330758262e-14,1.71529457304587e-14,2.70231829949432e-14,0,3.72151304466894e-06,2.25887274392255e-06,0.866666666666667,0.866666666666667,0,1,TRUE,NA,"ok",""
"Colon","real","classification","p_much_greater_than_n",123,"irlba",NA,NA,NA,47,15,2000,2,1,8,FALSE,0.00799999999999557,0.00200000000000244,1,4.18580533848977e-14,4.57411886145564e-14,1.1522221733599e-13,8.53773646251594e-07,4.00455336570039e-06,2.09130978915187e-06,0.866666666666667,0.866666666666667,0,1,TRUE,NA,"ok",""
"MetRef","real","classification","p_less_than_n_multiclass",123,"irlba",NA,NA,NA,773,100,375,22,21,2,TRUE,0.044000000000004,0.0260000000000034,0.999999999999887,3.65804436804675e-07,1.69439285074846e-07,8.15471295311148e-07,2.95509300693302e-05,4.76127142199966e-05,2.05970127328611e-05,0.31,0.31,0,1,TRUE,NA,"ok",""
"MetRef","real","classification","p_less_than_n_multiclass",123,"irlba",NA,NA,NA,773,100,375,22,21,5,TRUE,0.044000000000004,0.0260000000000034,0.999999999998089,1.70306983275965e-06,9.05823826058416e-07,2.51624089404405e-06,0.000190086907210717,0.000227440556125192,0.000154311172586205,0.49,0.49,0,1,TRUE,NA,"ok",""
"MetRef","real","classification","p_less_than_n_multiclass",123,"irlba",NA,NA,NA,773,100,375,22,21,10,TRUE,0.044000000000004,0.0260000000000034,0.999999999971695,6.94775988222617e-06,8.89939700576825e-06,9.94524849461224e-06,0.000882861811442562,0.000867665924238095,0.000910044614510424,0.77,0.77,0,1,TRUE,NA,"ok",""
"MetRef","real","classification","p_less_than_n_multiclass",123,"irlba",NA,NA,NA,773,100,375,22,21,18,TRUE,0.044000000000004,0.0260000000000034,0.999999999997114,2.28407854238075e-06,2.28472770177901e-06,3.67908098045827e-06,0.000523785087243075,0.000670452630978319,0.000446448517773413,0.89,0.89,0,1,TRUE,NA,"ok",""
"NMR_spectral_subset","real","regression","p_less_than_n_high_rank_response",123,"irlba",NA,NA,NA,600,150,300,120,120,2,TRUE,0.134,0.103999999999999,1,7.08107071592721e-16,1.66533453693773e-16,2.72548761342651e-15,1.90909591041642e-06,1.20741826972573e-06,1.70754729250319e-06,0.00160129964239249,0.00160129964239249,6.50521303491303e-19,NA,TRUE,NA,"ok",""
"NMR_spectral_subset","real","regression","p_less_than_n_high_rank_response",123,"irlba",NA,NA,NA,600,150,300,120,120,5,TRUE,0.134,0.103999999999999,1,2.5607721947952e-15,7.07767178198537e-16,2.97559855812405e-14,1.70754729250319e-06,1.20741826972573e-06,1.4787793334711e-06,0.00144716660322396,0.00144716660322396,4.77048955893622e-18,NA,TRUE,NA,"ok",""
"NMR_spectral_subset","real","regression","p_less_than_n_high_rank_response",123,"irlba",NA,NA,NA,600,150,300,120,120,10,TRUE,0.134,0.103999999999999,1,2.23318860867465e-14,9.70057367766231e-15,3.34285952930655e-13,2.25887274392255e-06,1.20741826972573e-06,1.70754729250319e-06,0.00133332829021962,0.00133332829021961,5.85469173142172e-18,NA,TRUE,NA,"ok",""
"NMR_spectral_subset","real","regression","p_less_than_n_high_rank_response",123,"irlba",NA,NA,NA,600,150,300,120,120,15,TRUE,0.134,0.103999999999999,1,8.25495797027978e-14,3.85663723179164e-14,9.85433664587835e-13,2.09130978915187e-06,1.70754729250319e-06,1.70754729250319e-06,0.00151735419674275,0.00151735419674271,4.20670442924376e-17,NA,TRUE,NA,"ok",""
