"dataset","source","task_type","condition","seed","solver","randomized_seed","rsvd_oversample","rsvd_power","n_train","n_test","p","q","response_rank","ncomp","coefficient_identifiable","fastpls_elapsed_sec","reference_elapsed_sec","prediction_correlation","prediction_relative_error","prediction_max_absolute_error","coefficient_relative_error","score_subspace_max_angle_degrees","projection_subspace_max_angle_degrees","loading_subspace_max_angle_degrees","fastpls_metric","reference_metric","metric_absolute_difference","classification_label_agreement","deterministic_tolerance_pass","approximation_tolerance_pass","status","error_message"
"syn_cls_p_gt_n_high_rank","synthetic","classification","well_conditioned",101,"rsvd",123,20,2,120,60,300,12,11,3,FALSE,0.00999999999999801,0.00199999999999889,1,4.19857224195509e-15,2.60902410786912e-15,5.51507282250311e-15,0,8.53773646251594e-07,2.09130978915187e-06,0.383333333333333,0.383333333333333,0,1,NA,TRUE,"ok",""
"syn_cls_p_gt_n_high_rank","synthetic","classification","well_conditioned",101,"rsvd",123,20,2,120,60,300,12,11,6,FALSE,0.00999999999999801,0.00199999999999889,1,1.2108828445225e-15,1.22124532708767e-15,1.55422589434201e-15,1.20741826972573e-06,8.53773646251594e-07,1.90909591041642e-06,0.783333333333333,0.783333333333333,0,1,NA,TRUE,"ok",""
"syn_cls_p_gt_n_high_rank","synthetic","classification","well_conditioned",101,"rsvd",123,20,2,120,60,300,12,11,8,FALSE,0.00999999999999801,0.00199999999999889,1,1.04735737307688e-15,9.99200722162641e-16,1.31278635889433e-15,0,8.53773646251594e-07,1.70754729250319e-06,0.866666666666667,0.866666666666667,0,1,NA,TRUE,"ok",""
"syn_cls_p_gt_n_high_rank","synthetic","classification","well_conditioned",101,"rsvd",123,20,2,120,60,300,12,11,10,FALSE,0.00999999999999801,0.00199999999999889,1,2.16868053515927e-15,2.44249065417534e-15,2.97184896351665e-15,1.90909591041642e-06,8.53773646251594e-07,1.90909591041642e-06,0.95,0.95,0,1,NA,TRUE,"ok",""
"syn_cls_ill_conditioned","synthetic","classification","ill_conditioned",101,"rsvd",1,20,2,180,60,120,6,5,1,TRUE,0.0069999999999979,0.00100000000000122,1,4.84230283855608e-16,3.33066907387547e-16,9.2421606691929e-16,0,0,0,0.2,0.2,0,1,NA,TRUE,"ok",""
"syn_cls_ill_conditioned","synthetic","classification","ill_conditioned",101,"rsvd",1,20,2,180,60,120,6,5,2,TRUE,0.0069999999999979,0.00100000000000122,1,4.48749664979264e-16,4.44089209850063e-16,6.74454869567226e-16,0,1.20741826972573e-06,0,0.6,0.6,0,1,NA,TRUE,"ok",""
"syn_cls_ill_conditioned","synthetic","classification","ill_conditioned",101,"rsvd",1,20,2,180,60,120,6,5,3,TRUE,0.0069999999999979,0.00100000000000122,1,6.79640756346515e-16,5.55111512312578e-16,1.04832795813969e-15,0,1.20741826972573e-06,0,0.566666666666667,0.566666666666667,0,1,NA,TRUE,"ok",""
"syn_cls_ill_conditioned","synthetic","classification","ill_conditioned",101,"rsvd",1,20,2,180,60,120,6,5,4,TRUE,0.0069999999999979,0.00100000000000122,1,4.35608212312514e-13,4.49973391880576e-13,8.50434703573733e-13,1.4787793334711e-06,1.70754729250319e-06,0,0.566666666666667,0.566666666666667,0,1,NA,TRUE,"ok",""
"syn_cls_ill_conditioned","synthetic","classification","ill_conditioned",101,"rsvd",1,20,2,180,60,120,6,5,5,TRUE,0.0069999999999979,0.00100000000000122,1,5.99444322427189e-13,6.68687327731732e-13,9.5292115707437e-13,1.20741826972573e-06,1.70754729250319e-06,0,0.5,0.5,0,1,NA,TRUE,"ok",""
"syn_cls_ill_conditioned","synthetic","classification","ill_conditioned",101,"rsvd",7,20,2,180,60,120,6,5,1,TRUE,0.00700000000000145,0.000999999999997669,1,4.84230283855608e-16,3.33066907387547e-16,9.2421606691929e-16,0,0,0,0.2,0.2,0,1,NA,TRUE,"ok",""
"syn_cls_ill_conditioned","synthetic","classification","ill_conditioned",101,"rsvd",7,20,2,180,60,120,6,5,2,TRUE,0.00700000000000145,0.000999999999997669,1,4.48749664979264e-16,4.44089209850063e-16,6.74454869567226e-16,0,1.20741826972573e-06,0,0.6,0.6,0,1,NA,TRUE,"ok",""
"syn_cls_ill_conditioned","synthetic","classification","ill_conditioned",101,"rsvd",7,20,2,180,60,120,6,5,3,TRUE,0.00700000000000145,0.000999999999997669,1,6.79640756346515e-16,5.55111512312578e-16,1.04832795813969e-15,0,1.20741826972573e-06,0,0.566666666666667,0.566666666666667,0,1,NA,TRUE,"ok",""
"syn_cls_ill_conditioned","synthetic","classification","ill_conditioned",101,"rsvd",7,20,2,180,60,120,6,5,4,TRUE,0.00700000000000145,0.000999999999997669,1,4.35608212312514e-13,4.49973391880576e-13,8.50434703573733e-13,1.4787793334711e-06,1.70754729250319e-06,0,0.566666666666667,0.566666666666667,0,1,NA,TRUE,"ok",""
"syn_cls_ill_conditioned","synthetic","classification","ill_conditioned",101,"rsvd",7,20,2,180,60,120,6,5,5,TRUE,0.00700000000000145,0.000999999999997669,1,5.99444322427189e-13,6.68687327731732e-13,9.5292115707437e-13,1.20741826972573e-06,1.70754729250319e-06,0,0.5,0.5,0,1,NA,TRUE,"ok",""
"syn_cls_ill_conditioned","synthetic","classification","ill_conditioned",101,"rsvd",19,20,2,180,60,120,6,5,1,TRUE,0.00700000000000145,0.000999999999997669,1,4.84230283855608e-16,3.33066907387547e-16,9.2421606691929e-16,0,0,0,0.2,0.2,0,1,NA,TRUE,"ok",""
"syn_cls_ill_conditioned","synthetic","classification","ill_conditioned",101,"rsvd",19,20,2,180,60,120,6,5,2,TRUE,0.00700000000000145,0.000999999999997669,1,4.48749664979264e-16,4.44089209850063e-16,6.74454869567226e-16,0,1.20741826972573e-06,0,0.6,0.6,0,1,NA,TRUE,"ok",""
"syn_cls_ill_conditioned","synthetic","classification","ill_conditioned",101,"rsvd",19,20,2,180,60,120,6,5,3,TRUE,0.00700000000000145,0.000999999999997669,1,6.79640756346515e-16,5.55111512312578e-16,1.04832795813969e-15,0,1.20741826972573e-06,0,0.566666666666667,0.566666666666667,0,1,NA,TRUE,"ok",""
"syn_cls_ill_conditioned","synthetic","classification","ill_conditioned",101,"rsvd",19,20,2,180,60,120,6,5,4,TRUE,0.00700000000000145,0.000999999999997669,1,4.35608212312514e-13,4.49973391880576e-13,8.50434703573733e-13,1.4787793334711e-06,1.70754729250319e-06,0,0.566666666666667,0.566666666666667,0,1,NA,TRUE,"ok",""
"syn_cls_ill_conditioned","synthetic","classification","ill_conditioned",101,"rsvd",19,20,2,180,60,120,6,5,5,TRUE,0.00700000000000145,0.000999999999997669,1,5.99444322427189e-13,6.68687327731732e-13,9.5292115707437e-13,1.20741826972573e-06,1.70754729250319e-06,0,0.5,0.5,0,1,NA,TRUE,"ok",""
"syn_cls_ill_conditioned","synthetic","classification","ill_conditioned",101,"rsvd",43,20,2,180,60,120,6,5,1,TRUE,0.00700000000000145,0,1,4.84230283855608e-16,3.33066907387547e-16,9.2421606691929e-16,0,0,0,0.2,0.2,0,1,NA,TRUE,"ok",""
"syn_cls_ill_conditioned","synthetic","classification","ill_conditioned",101,"rsvd",43,20,2,180,60,120,6,5,2,TRUE,0.00700000000000145,0,1,4.48749664979264e-16,4.44089209850063e-16,6.74454869567226e-16,0,1.20741826972573e-06,0,0.6,0.6,0,1,NA,TRUE,"ok",""
"syn_cls_ill_conditioned","synthetic","classification","ill_conditioned",101,"rsvd",43,20,2,180,60,120,6,5,3,TRUE,0.00700000000000145,0,1,6.79640756346515e-16,5.55111512312578e-16,1.04832795813969e-15,0,1.20741826972573e-06,0,0.566666666666667,0.566666666666667,0,1,NA,TRUE,"ok",""
"syn_cls_ill_conditioned","synthetic","classification","ill_conditioned",101,"rsvd",43,20,2,180,60,120,6,5,4,TRUE,0.00700000000000145,0,1,4.35608212312514e-13,4.49973391880576e-13,8.50434703573733e-13,1.4787793334711e-06,1.70754729250319e-06,0,0.566666666666667,0.566666666666667,0,1,NA,TRUE,"ok",""
"syn_cls_ill_conditioned","synthetic","classification","ill_conditioned",101,"rsvd",43,20,2,180,60,120,6,5,5,TRUE,0.00700000000000145,0,1,5.99444322427189e-13,6.68687327731732e-13,9.5292115707437e-13,1.20741826972573e-06,1.70754729250319e-06,0,0.5,0.5,0,1,NA,TRUE,"ok",""
"syn_cls_ill_conditioned","synthetic","classification","ill_conditioned",101,"rsvd",123,20,2,180,60,120,6,5,1,TRUE,0.0069999999999979,0,1,4.84230283855608e-16,3.33066907387547e-16,9.2421606691929e-16,0,0,0,0.2,0.2,0,1,NA,TRUE,"ok",""
"syn_cls_ill_conditioned","synthetic","classification","ill_conditioned",101,"rsvd",123,20,2,180,60,120,6,5,2,TRUE,0.0069999999999979,0,1,4.48749664979264e-16,4.44089209850063e-16,6.74454869567226e-16,0,1.20741826972573e-06,0,0.6,0.6,0,1,NA,TRUE,"ok",""
"syn_cls_ill_conditioned","synthetic","classification","ill_conditioned",101,"rsvd",123,20,2,180,60,120,6,5,3,TRUE,0.0069999999999979,0,1,6.79640756346515e-16,5.55111512312578e-16,1.04832795813969e-15,0,1.20741826972573e-06,0,0.566666666666667,0.566666666666667,0,1,NA,TRUE,"ok",""
"syn_cls_ill_conditioned","synthetic","classification","ill_conditioned",101,"rsvd",123,20,2,180,60,120,6,5,4,TRUE,0.0069999999999979,0,1,4.35608212312514e-13,4.49973391880576e-13,8.50434703573733e-13,1.4787793334711e-06,1.70754729250319e-06,0,0.566666666666667,0.566666666666667,0,1,NA,TRUE,"ok",""
"syn_cls_ill_conditioned","synthetic","classification","ill_conditioned",101,"rsvd",123,20,2,180,60,120,6,5,5,TRUE,0.0069999999999979,0,1,5.99444322427189e-13,6.68687327731732e-13,9.5292115707437e-13,1.20741826972573e-06,1.70754729250319e-06,0,0.5,0.5,0,1,NA,TRUE,"ok",""
"syn_reg_p_lt_n_low_q","synthetic","regression","well_conditioned",202,"rsvd",1,20,2,240,80,40,5,5,2,TRUE,0.00500000000000256,0.00100000000000122,1,3.45252466985599e-16,2.66453525910038e-15,4.1845410724388e-16,1.70754729250319e-06,8.53773646251594e-07,0,0.533641813681024,0.533641813681024,1.11022302462516e-16,NA,NA,TRUE,"ok",""
"syn_reg_p_lt_n_low_q","synthetic","regression","well_conditioned",202,"rsvd",1,20,2,240,80,40,5,5,5,TRUE,0.00500000000000256,0.00100000000000122,1,1.28482654947756e-10,8.36822167116225e-10,1.17318348245393e-08,0,1.4787793334711e-06,8.53773646251594e-07,0.0580564579934246,0.0580564579939085,4.83925399752394e-13,NA,NA,TRUE,"ok",""
"syn_reg_p_lt_n_low_q","synthetic","regression","well_conditioned",202,"rsvd",1,20,2,240,80,40,5,5,7,TRUE,0.00500000000000256,0.00100000000000122,0.999999999999999,2.92772172286138e-10,2.43983944159254e-09,2.25202137972728e-08,1.4787793334711e-06,8.53773646251594e-07,8.53773646251594e-07,0.0592671976038626,0.05926719756341,4.04525232755581e-11,NA,NA,TRUE,"ok",""
"syn_reg_p_lt_n_low_q","synthetic","regression","well_conditioned",202,"rsvd",1,20,2,240,80,40,5,5,10,TRUE,0.00500000000000256,0.00100000000000122,1,6.79874258295286e-10,4.05814759574241e-09,4.55756482164398e-08,0,1.4787793334711e-06,8.53773646251594e-07,0.0603874630087897,0.060387462986219,2.25707161294331e-11,NA,NA,TRUE,"ok",""
"syn_reg_p_lt_n_low_q","synthetic","regression","well_conditioned",202,"rsvd",7,20,2,240,80,40,5,5,2,TRUE,0.00600000000000023,0.00100000000000122,1,3.45252466985599e-16,2.66453525910038e-15,4.1845410724388e-16,1.70754729250319e-06,8.53773646251594e-07,0,0.533641813681024,0.533641813681024,1.11022302462516e-16,NA,NA,TRUE,"ok",""
"syn_reg_p_lt_n_low_q","synthetic","regression","well_conditioned",202,"rsvd",7,20,2,240,80,40,5,5,5,TRUE,0.00600000000000023,0.00100000000000122,1,1.28482654947756e-10,8.36822167116225e-10,1.17318348245393e-08,0,1.4787793334711e-06,8.53773646251594e-07,0.0580564579934246,0.0580564579939085,4.83925399752394e-13,NA,NA,TRUE,"ok",""
"syn_reg_p_lt_n_low_q","synthetic","regression","well_conditioned",202,"rsvd",7,20,2,240,80,40,5,5,7,TRUE,0.00600000000000023,0.00100000000000122,0.999999999999999,2.92772172286138e-10,2.43983944159254e-09,2.25202137972728e-08,1.4787793334711e-06,8.53773646251594e-07,8.53773646251594e-07,0.0592671976038626,0.05926719756341,4.04525232755581e-11,NA,NA,TRUE,"ok",""
"syn_reg_p_lt_n_low_q","synthetic","regression","well_conditioned",202,"rsvd",7,20,2,240,80,40,5,5,10,TRUE,0.00600000000000023,0.00100000000000122,1,6.79874258295286e-10,4.05814759574241e-09,4.55756482164398e-08,0,1.4787793334711e-06,8.53773646251594e-07,0.0603874630087897,0.060387462986219,2.25707161294331e-11,NA,NA,TRUE,"ok",""
"syn_reg_p_lt_n_low_q","synthetic","regression","well_conditioned",202,"rsvd",19,20,2,240,80,40,5,5,2,TRUE,0.00599999999999667,0.00100000000000122,1,3.45252466985599e-16,2.66453525910038e-15,4.1845410724388e-16,1.70754729250319e-06,8.53773646251594e-07,0,0.533641813681024,0.533641813681024,1.11022302462516e-16,NA,NA,TRUE,"ok",""
"syn_reg_p_lt_n_low_q","synthetic","regression","well_conditioned",202,"rsvd",19,20,2,240,80,40,5,5,5,TRUE,0.00599999999999667,0.00100000000000122,1,1.28482654947756e-10,8.36822167116225e-10,1.17318348245393e-08,0,1.4787793334711e-06,8.53773646251594e-07,0.0580564579934246,0.0580564579939085,4.83925399752394e-13,NA,NA,TRUE,"ok",""
"syn_reg_p_lt_n_low_q","synthetic","regression","well_conditioned",202,"rsvd",19,20,2,240,80,40,5,5,7,TRUE,0.00599999999999667,0.00100000000000122,0.999999999999999,2.92772172286138e-10,2.43983944159254e-09,2.25202137972728e-08,1.4787793334711e-06,8.53773646251594e-07,8.53773646251594e-07,0.0592671976038626,0.05926719756341,4.04525232755581e-11,NA,NA,TRUE,"ok",""
"syn_reg_p_lt_n_low_q","synthetic","regression","well_conditioned",202,"rsvd",19,20,2,240,80,40,5,5,10,TRUE,0.00599999999999667,0.00100000000000122,1,6.79874258295286e-10,4.05814759574241e-09,4.55756482164398e-08,0,1.4787793334711e-06,8.53773646251594e-07,0.0603874630087897,0.060387462986219,2.25707161294331e-11,NA,NA,TRUE,"ok",""
"syn_reg_p_lt_n_low_q","synthetic","regression","well_conditioned",202,"rsvd",43,20,2,240,80,40,5,5,2,TRUE,0.00600000000000023,0.00100000000000122,1,3.45252466985599e-16,2.66453525910038e-15,4.1845410724388e-16,1.70754729250319e-06,8.53773646251594e-07,0,0.533641813681024,0.533641813681024,1.11022302462516e-16,NA,NA,TRUE,"ok",""
"syn_reg_p_lt_n_low_q","synthetic","regression","well_conditioned",202,"rsvd",43,20,2,240,80,40,5,5,5,TRUE,0.00600000000000023,0.00100000000000122,1,1.28482654947756e-10,8.36822167116225e-10,1.17318348245393e-08,0,1.4787793334711e-06,8.53773646251594e-07,0.0580564579934246,0.0580564579939085,4.83925399752394e-13,NA,NA,TRUE,"ok",""
"syn_reg_p_lt_n_low_q","synthetic","regression","well_conditioned",202,"rsvd",43,20,2,240,80,40,5,5,7,TRUE,0.00600000000000023,0.00100000000000122,0.999999999999999,2.92772172286138e-10,2.43983944159254e-09,2.25202137972728e-08,1.4787793334711e-06,8.53773646251594e-07,8.53773646251594e-07,0.0592671976038626,0.05926719756341,4.04525232755581e-11,NA,NA,TRUE,"ok",""
"syn_reg_p_lt_n_low_q","synthetic","regression","well_conditioned",202,"rsvd",43,20,2,240,80,40,5,5,10,TRUE,0.00600000000000023,0.00100000000000122,1,6.79874258295286e-10,4.05814759574241e-09,4.55756482164398e-08,0,1.4787793334711e-06,8.53773646251594e-07,0.0603874630087897,0.060387462986219,2.25707161294331e-11,NA,NA,TRUE,"ok",""
"syn_reg_p_lt_n_low_q","synthetic","regression","well_conditioned",202,"rsvd",123,20,2,240,80,40,5,5,2,TRUE,0.00600000000000023,0,1,3.45252466985599e-16,2.66453525910038e-15,4.1845410724388e-16,1.70754729250319e-06,8.53773646251594e-07,0,0.533641813681024,0.533641813681024,1.11022302462516e-16,NA,NA,TRUE,"ok",""
"syn_reg_p_lt_n_low_q","synthetic","regression","well_conditioned",202,"rsvd",123,20,2,240,80,40,5,5,5,TRUE,0.00600000000000023,0,1,1.28482654947756e-10,8.36822167116225e-10,1.17318348245393e-08,0,1.4787793334711e-06,8.53773646251594e-07,0.0580564579934246,0.0580564579939085,4.83925399752394e-13,NA,NA,TRUE,"ok",""
"syn_reg_p_lt_n_low_q","synthetic","regression","well_conditioned",202,"rsvd",123,20,2,240,80,40,5,5,7,TRUE,0.00600000000000023,0,0.999999999999999,2.92772172286138e-10,2.43983944159254e-09,2.25202137972728e-08,1.4787793334711e-06,8.53773646251594e-07,8.53773646251594e-07,0.0592671976038626,0.05926719756341,4.04525232755581e-11,NA,NA,TRUE,"ok",""
"syn_reg_p_lt_n_low_q","synthetic","regression","well_conditioned",202,"rsvd",123,20,2,240,80,40,5,5,10,TRUE,0.00600000000000023,0,1,6.79874258295286e-10,4.05814759574241e-09,4.55756482164398e-08,0,1.4787793334711e-06,8.53773646251594e-07,0.0603874630087897,0.060387462986219,2.25707161294331e-11,NA,NA,TRUE,"ok",""
"syn_reg_p_gt_n","synthetic","regression","well_conditioned",202,"rsvd",1,20,2,80,40,300,6,6,2,FALSE,0.00600000000000023,0.00100000000000122,1,4.87315907775351e-16,3.99680288865056e-15,5.17240153303796e-16,0,0,1.4787793334711e-06,1.0785885363983,1.0785885363983,0,NA,NA,TRUE,"ok",""
"syn_reg_p_gt_n","synthetic","regression","well_conditioned",202,"rsvd",1,20,2,80,40,300,6,6,5,FALSE,0.00600000000000023,0.00100000000000122,0.999999999999998,2.05643947718319e-11,1.96909155647518e-10,3.89648555602303e-09,0,0,0,0.0536554382539946,0.0536554382598687,5.87409287877705e-12,NA,NA,TRUE,"ok",""
"syn_reg_p_gt_n","synthetic","regression","well_conditioned",202,"rsvd",1,20,2,80,40,300,6,6,7,FALSE,0.00600000000000023,0.00100000000000122,1,3.45348709475453e-10,3.90530985328041e-09,4.16864805406711e-08,1.20741826972573e-06,1.20741826972573e-06,1.70754729250319e-06,0.055553982916648,0.0555539828139363,1.0271172107279e-10,NA,NA,TRUE,"ok",""
"syn_reg_p_gt_n","synthetic","regression","well_conditioned",202,"rsvd",1,20,2,80,40,300,6,6,10,FALSE,0.00600000000000023,0.00100000000000122,0.999999999999999,6.08405989074051e-10,8.0135320601471e-09,4.68329338575098e-08,1.20741826972573e-06,1.90909591041642e-06,1.4787793334711e-06,0.0579492108059789,0.0579492106326759,1.7330297613638e-10,NA,NA,TRUE,"ok",""
"syn_reg_p_gt_n","synthetic","regression","well_conditioned",202,"rsvd",7,20,2,80,40,300,6,6,2,FALSE,0.00600000000000023,0.00199999999999889,1,4.87315907775351e-16,3.99680288865056e-15,5.17240153303796e-16,0,0,1.4787793334711e-06,1.0785885363983,1.0785885363983,0,NA,NA,TRUE,"ok",""
"syn_reg_p_gt_n","synthetic","regression","well_conditioned",202,"rsvd",7,20,2,80,40,300,6,6,5,FALSE,0.00600000000000023,0.00199999999999889,0.999999999999998,2.05643947718319e-11,1.96909155647518e-10,3.89648555602303e-09,0,0,0,0.0536554382539946,0.0536554382598687,5.87409287877705e-12,NA,NA,TRUE,"ok",""
"syn_reg_p_gt_n","synthetic","regression","well_conditioned",202,"rsvd",7,20,2,80,40,300,6,6,7,FALSE,0.00600000000000023,0.00199999999999889,1,3.45348709475453e-10,3.90530985328041e-09,4.16864805406711e-08,1.20741826972573e-06,1.20741826972573e-06,1.70754729250319e-06,0.055553982916648,0.0555539828139363,1.0271172107279e-10,NA,NA,TRUE,"ok",""
"syn_reg_p_gt_n","synthetic","regression","well_conditioned",202,"rsvd",7,20,2,80,40,300,6,6,10,FALSE,0.00600000000000023,0.00199999999999889,0.999999999999999,6.08405989074051e-10,8.0135320601471e-09,4.68329338575098e-08,1.20741826972573e-06,1.90909591041642e-06,1.4787793334711e-06,0.0579492108059789,0.0579492106326759,1.7330297613638e-10,NA,NA,TRUE,"ok",""
"syn_reg_p_gt_n","synthetic","regression","well_conditioned",202,"rsvd",19,20,2,80,40,300,6,6,2,FALSE,0.00600000000000023,0.00100000000000477,1,4.87315907775351e-16,3.99680288865056e-15,5.17240153303796e-16,0,0,1.4787793334711e-06,1.0785885363983,1.0785885363983,0,NA,NA,TRUE,"ok",""
"syn_reg_p_gt_n","synthetic","regression","well_conditioned",202,"rsvd",19,20,2,80,40,300,6,6,5,FALSE,0.00600000000000023,0.00100000000000477,0.999999999999998,2.05643947718319e-11,1.96909155647518e-10,3.89648555602303e-09,0,0,0,0.0536554382539946,0.0536554382598687,5.87409287877705e-12,NA,NA,TRUE,"ok",""
"syn_reg_p_gt_n","synthetic","regression","well_conditioned",202,"rsvd",19,20,2,80,40,300,6,6,7,FALSE,0.00600000000000023,0.00100000000000477,1,3.45348709475453e-10,3.90530985328041e-09,4.16864805406711e-08,1.20741826972573e-06,1.20741826972573e-06,1.70754729250319e-06,0.055553982916648,0.0555539828139363,1.0271172107279e-10,NA,NA,TRUE,"ok",""
"syn_reg_p_gt_n","synthetic","regression","well_conditioned",202,"rsvd",19,20,2,80,40,300,6,6,10,FALSE,0.00600000000000023,0.00100000000000477,0.999999999999999,6.08405989074051e-10,8.0135320601471e-09,4.68329338575098e-08,1.20741826972573e-06,1.90909591041642e-06,1.4787793334711e-06,0.0579492108059789,0.0579492106326759,1.7330297613638e-10,NA,NA,TRUE,"ok",""
"syn_reg_p_gt_n","synthetic","regression","well_conditioned",202,"rsvd",43,20,2,80,40,300,6,6,2,FALSE,0.00500000000000256,0.000999999999997669,1,4.87315907775351e-16,3.99680288865056e-15,5.17240153303796e-16,0,0,1.4787793334711e-06,1.0785885363983,1.0785885363983,0,NA,NA,TRUE,"ok",""
"syn_reg_p_gt_n","synthetic","regression","well_conditioned",202,"rsvd",43,20,2,80,40,300,6,6,5,FALSE,0.00500000000000256,0.000999999999997669,0.999999999999998,2.05643947718319e-11,1.96909155647518e-10,3.89648555602303e-09,0,0,0,0.0536554382539946,0.0536554382598687,5.87409287877705e-12,NA,NA,TRUE,"ok",""
"syn_reg_p_gt_n","synthetic","regression","well_conditioned",202,"rsvd",43,20,2,80,40,300,6,6,7,FALSE,0.00500000000000256,0.000999999999997669,1,3.45348709475453e-10,3.90530985328041e-09,4.16864805406711e-08,1.20741826972573e-06,1.20741826972573e-06,1.70754729250319e-06,0.055553982916648,0.0555539828139363,1.0271172107279e-10,NA,NA,TRUE,"ok",""
"syn_reg_p_gt_n","synthetic","regression","well_conditioned",202,"rsvd",43,20,2,80,40,300,6,6,10,FALSE,0.00500000000000256,0.000999999999997669,0.999999999999999,6.08405989074051e-10,8.0135320601471e-09,4.68329338575098e-08,1.20741826972573e-06,1.90909591041642e-06,1.4787793334711e-06,0.0579492108059789,0.0579492106326759,1.7330297613638e-10,NA,NA,TRUE,"ok",""
"syn_reg_p_gt_n","synthetic","regression","well_conditioned",202,"rsvd",123,20,2,80,40,300,6,6,2,FALSE,0.00600000000000023,0.000999999999997669,1,4.87315907775351e-16,3.99680288865056e-15,5.17240153303796e-16,0,0,1.4787793334711e-06,1.0785885363983,1.0785885363983,0,NA,NA,TRUE,"ok",""
"syn_reg_p_gt_n","synthetic","regression","well_conditioned",202,"rsvd",123,20,2,80,40,300,6,6,5,FALSE,0.00600000000000023,0.000999999999997669,0.999999999999998,2.05643947718319e-11,1.96909155647518e-10,3.89648555602303e-09,0,0,0,0.0536554382539946,0.0536554382598687,5.87409287877705e-12,NA,NA,TRUE,"ok",""
"syn_reg_p_gt_n","synthetic","regression","well_conditioned",202,"rsvd",123,20,2,80,40,300,6,6,7,FALSE,0.00600000000000023,0.000999999999997669,1,3.45348709475453e-10,3.90530985328041e-09,4.16864805406711e-08,1.20741826972573e-06,1.20741826972573e-06,1.70754729250319e-06,0.055553982916648,0.0555539828139363,1.0271172107279e-10,NA,NA,TRUE,"ok",""
"syn_reg_p_gt_n","synthetic","regression","well_conditioned",202,"rsvd",123,20,2,80,40,300,6,6,10,FALSE,0.00600000000000023,0.000999999999997669,0.999999999999999,6.08405989074051e-10,8.0135320601471e-09,4.68329338575098e-08,1.20741826972573e-06,1.90909591041642e-06,1.4787793334711e-06,0.0579492108059789,0.0579492106326759,1.7330297613638e-10,NA,NA,TRUE,"ok",""
"syn_reg_high_rank_y","synthetic","regression","well_conditioned",202,"rsvd",1,20,2,180,60,90,40,40,2,TRUE,0.0180000000000007,0.00400000000000489,1,1.11344466218559e-15,1.15463194561016e-14,1.1969266097148e-15,1.4787793334711e-06,1.90909591041642e-06,0,4.16379215474628,4.16379215474628,0,NA,NA,TRUE,"ok",""
"syn_reg_high_rank_y","synthetic","regression","well_conditioned",202,"rsvd",1,20,2,180,60,90,40,40,5,TRUE,0.0180000000000007,0.00400000000000489,1,1.11498872071444e-15,1.33226762955019e-14,1.30326246644715e-15,1.20741826972573e-06,1.90909591041642e-06,1.20741826972573e-06,3.71119610528655,3.71119610528655,0,NA,NA,TRUE,"ok",""
"syn_reg_high_rank_y","synthetic","regression","well_conditioned",202,"rsvd",1,20,2,180,60,90,40,40,7,TRUE,0.0180000000000007,0.00400000000000489,1,7.84617585544747e-15,1.19459997449667e-13,8.81762866079144e-15,1.70754729250319e-06,1.90909591041642e-06,1.70754729250319e-06,3.43051859861883,3.43051859861883,1.33226762955019e-15,NA,NA,TRUE,"ok",""
"syn_reg_high_rank_y","synthetic","regression","well_conditioned",202,"rsvd",1,20,2,180,60,90,40,40,10,TRUE,0.0180000000000007,0.00400000000000489,1,4.81407075488044e-15,7.28306304154103e-14,5.14663650144284e-15,8.53773646251594e-07,1.90909591041642e-06,8.53773646251594e-07,2.81524934081668,2.81524934081668,4.44089209850063e-16,NA,NA,TRUE,"ok",""
"syn_reg_high_rank_y","synthetic","regression","well_conditioned",202,"rsvd",7,20,2,180,60,90,40,40,2,TRUE,0.0169999999999959,0.00399999999999778,1,2.29943405230182e-15,2.22044604925031e-14,2.40865756465113e-15,2.25887274392255e-06,1.20741826972573e-06,0,4.16379215474628,4.16379215474628,0,NA,NA,TRUE,"ok",""
"syn_reg_high_rank_y","synthetic","regression","well_conditioned",202,"rsvd",7,20,2,180,60,90,40,40,5,TRUE,0.0169999999999959,0.00399999999999778,1,1.49614900107424e-15,1.59872115546023e-14,1.60584616895906e-15,1.70754729250319e-06,1.20741826972573e-06,1.70754729250319e-06,3.71119610528655,3.71119610528655,0,NA,NA,TRUE,"ok",""
"syn_reg_high_rank_y","synthetic","regression","well_conditioned",202,"rsvd",7,20,2,180,60,90,40,40,7,TRUE,0.0169999999999959,0.00399999999999778,1,8.56802912289243e-15,1.3855583347322e-13,9.42765787770785e-15,0,1.70754729250319e-06,1.90909591041642e-06,3.43051859861883,3.43051859861883,1.33226762955019e-15,NA,NA,TRUE,"ok",""
"syn_reg_high_rank_y","synthetic","regression","well_conditioned",202,"rsvd",7,20,2,180,60,90,40,40,10,TRUE,0.0169999999999959,0.00399999999999778,1,1.11913754578299e-14,1.86517468137026e-13,1.20050341131218e-14,1.70754729250319e-06,1.20741826972573e-06,1.90909591041642e-06,2.81524934081668,2.81524934081668,4.44089209850063e-16,NA,NA,TRUE,"ok",""
"syn_reg_high_rank_y","synthetic","regression","well_conditioned",202,"rsvd",19,20,2,180,60,90,40,40,2,TRUE,0.017000000000003,0.00399999999999778,1,1.35579862616055e-15,1.4210854715202e-14,1.42645198859762e-15,1.90909591041642e-06,2.25887274392255e-06,0,4.16379215474628,4.16379215474628,0,NA,NA,TRUE,"ok",""
