"dataset","backend","solver","oversample","power","randomized_seed","ncomp","reference_time_sec","candidate_time_sec","prediction_relative_error","prediction_correlation","label_agreement","reference_metric","candidate_metric","metric_absolute_difference","approximation_tolerance_pass","diagnostic_status","gpu_resident"
"synthetic_high_rank_response","cuda","rsvd",20,4,1,10,0.014,0.0300000000000002,6.2040896659276e-06,0.999999999980741,NA,0.674384388881327,0.674384494091095,1.05209767564673e-07,TRUE,"basic_checks_passed_qualified_configuration_not_case_audited",TRUE
"synthetic_high_rank_response","cuda","rsvd",20,4,1,20,0.014,0.0300000000000002,8.8142696521839e-07,0.999999999999612,NA,0.491227243006608,0.491227232559956,1.04466519879054e-08,TRUE,"basic_checks_passed_qualified_configuration_not_case_audited",TRUE
"synthetic_high_rank_response","cuda","rsvd",20,4,7,2,0.014,0.0299999999999998,2.1603931770679e-09,1,NA,0.88724208693186,0.887242086880429,5.14313036603653e-11,TRUE,"basic_checks_passed_qualified_configuration_not_case_audited",TRUE
"synthetic_high_rank_response","cuda","rsvd",20,4,7,5,0.014,0.0299999999999998,8.13372426215265e-08,0.999999999999997,NA,0.779663278379691,0.779663277724391,6.55300036456197e-10,TRUE,"basic_checks_passed_qualified_configuration_not_case_audited",TRUE
"synthetic_high_rank_response","cuda","rsvd",20,4,7,10,0.014,0.0299999999999998,6.20408964855609e-06,0.999999999980741,NA,0.674384388881327,0.674384494091091,1.05209763678893e-07,TRUE,"basic_checks_passed_qualified_configuration_not_case_audited",TRUE
"synthetic_high_rank_response","cuda","rsvd",20,4,7,20,0.014,0.0299999999999998,8.81426005720902e-07,0.999999999999612,NA,0.491227243006608,0.491227232560179,1.0446429388189e-08,TRUE,"basic_checks_passed_qualified_configuration_not_case_audited",TRUE
"synthetic_high_rank_response","cuda","rsvd",20,4,19,2,0.014,0.0310000000000006,2.16039306429297e-09,1,NA,0.88724208693186,0.887242086880429,5.14313036603653e-11,TRUE,"basic_checks_passed_qualified_configuration_not_case_audited",TRUE
"synthetic_high_rank_response","cuda","rsvd",20,4,19,5,0.014,0.0310000000000006,8.13372421230576e-08,0.999999999999997,NA,0.779663278379691,0.779663277724391,6.55299703389289e-10,TRUE,"basic_checks_passed_qualified_configuration_not_case_audited",TRUE
"synthetic_high_rank_response","cuda","rsvd",20,4,19,10,0.014,0.0310000000000006,6.20408964536342e-06,0.999999999980741,NA,0.674384388881327,0.674384494091101,1.05209774003967e-07,TRUE,"basic_checks_passed_qualified_configuration_not_case_audited",TRUE
"synthetic_high_rank_response","cuda","rsvd",20,4,19,20,0.014,0.0310000000000006,8.81426266887885e-07,0.999999999999612,NA,0.491227243006608,0.49122723256035,1.04462575256647e-08,TRUE,"basic_checks_passed_qualified_configuration_not_case_audited",TRUE
"synthetic_high_rank_response","cuda","rsvd",20,4,43,2,0.014,0.0300000000000002,2.16039312606306e-09,1,NA,0.88724208693186,0.887242086880429,5.14313036603653e-11,TRUE,"basic_checks_passed_qualified_configuration_not_case_audited",TRUE
"synthetic_high_rank_response","cuda","rsvd",20,4,43,5,0.014,0.0300000000000002,8.13372433912625e-08,0.999999999999997,NA,0.779663278379691,0.779663277724391,6.55299592366987e-10,TRUE,"basic_checks_passed_qualified_configuration_not_case_audited",TRUE
"synthetic_high_rank_response","cuda","rsvd",20,4,43,10,0.014,0.0300000000000002,6.20408965955462e-06,0.999999999980741,NA,0.674384388881327,0.674384494091086,1.05209758127778e-07,TRUE,"basic_checks_passed_qualified_configuration_not_case_audited",TRUE
"synthetic_high_rank_response","cuda","rsvd",20,4,43,20,0.014,0.0300000000000002,8.81426599059809e-07,0.999999999999612,NA,0.491227243006608,0.491227232559835,1.04467731132374e-08,TRUE,"basic_checks_passed_qualified_configuration_not_case_audited",TRUE
"synthetic_high_rank_response","cuda","rsvd",20,4,123,2,0.014,0.0300000000000002,2.16039286829768e-09,1,NA,0.88724208693186,0.887242086880429,5.14313036603653e-11,TRUE,"basic_checks_passed_qualified_configuration_not_case_audited",TRUE
"synthetic_high_rank_response","cuda","rsvd",20,4,123,5,0.014,0.0300000000000002,8.13372428042806e-08,0.999999999999997,NA,0.779663278379691,0.779663277724391,6.55299703389289e-10,TRUE,"basic_checks_passed_qualified_configuration_not_case_audited",TRUE
"synthetic_high_rank_response","cuda","rsvd",20,4,123,10,0.014,0.0300000000000002,6.20408965585275e-06,0.999999999980741,NA,0.674384388881327,0.674384494091085,1.05209757683689e-07,TRUE,"basic_checks_passed_qualified_configuration_not_case_audited",TRUE
"synthetic_high_rank_response","cuda","rsvd",20,4,123,20,0.014,0.0300000000000002,8.81426291695396e-07,0.999999999999612,NA,0.491227243006608,0.491227232558591,1.04480166740473e-08,TRUE,"basic_checks_passed_qualified_configuration_not_case_audited",TRUE
"MetRef","cuda","rsvd",10,1,1,2,0.0209999999999999,0.04,0.129461380679251,0.985921116774148,0.92,0.31,0.3,0.01,FALSE,"basic_checks_passed_unqualified_configuration",TRUE
"MetRef","cuda","rsvd",10,1,1,5,0.0209999999999999,0.04,0.172794372690252,0.980515552287069,0.83,0.49,0.54,0.05,FALSE,"basic_checks_passed_unqualified_configuration",TRUE
"MetRef","cuda","rsvd",10,1,1,10,0.0209999999999999,0.04,0.192047224155944,0.978335883970522,0.87,0.77,0.74,0.03,FALSE,"basic_checks_passed_unqualified_configuration",TRUE
"MetRef","cuda","rsvd",10,1,1,18,0.0209999999999999,0.04,0.154004058693475,0.986865715168298,1,0.89,0.89,0,FALSE,"basic_checks_passed_unqualified_configuration",TRUE
"MetRef","cuda","rsvd",10,1,7,2,0.0209999999999999,0.024,0.0583461705307088,0.997118768932936,0.92,0.31,0.29,0.02,FALSE,"basic_checks_passed_unqualified_configuration",TRUE
"MetRef","cuda","rsvd",10,1,7,5,0.0209999999999999,0.024,0.0900401964434835,0.994634358223425,0.96,0.49,0.51,0.02,FALSE,"basic_checks_passed_unqualified_configuration",TRUE
"MetRef","cuda","rsvd",10,1,7,10,0.0209999999999999,0.024,0.281935312411753,0.952889669000926,0.88,0.77,0.75,0.02,FALSE,"basic_checks_passed_unqualified_configuration",TRUE
"MetRef","cuda","rsvd",10,1,7,18,0.0209999999999999,0.024,0.177599024428538,0.982457877893926,0.97,0.89,0.91,0.02,FALSE,"basic_checks_passed_unqualified_configuration",TRUE
"MetRef","cuda","rsvd",10,1,19,2,0.0209999999999999,0.0250000000000004,0.0358270226193248,0.998913866135165,0.95,0.31,0.3,0.01,FALSE,"basic_checks_passed_unqualified_configuration",TRUE
"MetRef","cuda","rsvd",10,1,19,5,0.0209999999999999,0.0250000000000004,0.17964445179348,0.978498839888351,0.91,0.49,0.5,0.01,FALSE,"basic_checks_passed_unqualified_configuration",TRUE
"MetRef","cuda","rsvd",10,1,19,10,0.0209999999999999,0.0250000000000004,0.243243866385456,0.965128150282096,0.89,0.77,0.77,0,FALSE,"basic_checks_passed_unqualified_configuration",TRUE
"MetRef","cuda","rsvd",10,1,19,18,0.0209999999999999,0.0250000000000004,0.157338679924239,0.986223332054033,0.99,0.89,0.88,0.01,FALSE,"basic_checks_passed_unqualified_configuration",TRUE
"MetRef","cuda","rsvd",10,1,43,2,0.0209999999999999,0.024,0.0552314700294156,0.99742302242219,0.97,0.31,0.32,0.01,FALSE,"basic_checks_passed_unqualified_configuration",TRUE
"MetRef","cuda","rsvd",10,1,43,5,0.0209999999999999,0.024,0.207983664552561,0.971332788486952,0.81,0.49,0.51,0.02,FALSE,"basic_checks_passed_unqualified_configuration",TRUE
"MetRef","cuda","rsvd",10,1,43,10,0.0209999999999999,0.024,0.14732954519819,0.987299462926455,0.93,0.77,0.75,0.02,FALSE,"basic_checks_passed_unqualified_configuration",TRUE
"MetRef","cuda","rsvd",10,1,43,18,0.0209999999999999,0.024,0.164406851307769,0.985069793596518,0.99,0.89,0.88,0.01,FALSE,"basic_checks_passed_unqualified_configuration",TRUE
"MetRef","cuda","rsvd",10,1,123,2,0.0209999999999999,0.024,0.107769548905883,0.990443033279607,0.93,0.31,0.32,0.01,FALSE,"basic_checks_passed_unqualified_configuration",TRUE
"MetRef","cuda","rsvd",10,1,123,5,0.0209999999999999,0.024,0.188814520078457,0.976335570384652,0.83,0.49,0.5,0.01,FALSE,"basic_checks_passed_unqualified_configuration",TRUE
"MetRef","cuda","rsvd",10,1,123,10,0.0209999999999999,0.024,0.228060904782183,0.969011585347926,0.88,0.77,0.74,0.03,FALSE,"basic_checks_passed_unqualified_configuration",TRUE
"MetRef","cuda","rsvd",10,1,123,18,0.0209999999999999,0.024,0.221080280081025,0.972785402931403,0.98,0.89,0.89,0,FALSE,"basic_checks_passed_unqualified_configuration",TRUE
"MetRef","cuda","rsvd",10,2,1,2,0.0209999999999999,0.0260000000000007,0.0222610826639538,0.99958132362588,0.98,0.31,0.32,0.01,FALSE,"basic_checks_passed_unqualified_configuration",TRUE
"MetRef","cuda","rsvd",10,2,1,5,0.0209999999999999,0.0260000000000007,0.0298801277921588,0.999409943472416,0.99,0.49,0.49,0,TRUE,"basic_checks_passed_unqualified_configuration",TRUE
"MetRef","cuda","rsvd",10,2,1,10,0.0209999999999999,0.0260000000000007,0.0585981981070384,0.997981928677707,0.96,0.77,0.77,0,FALSE,"basic_checks_passed_unqualified_configuration",TRUE
"MetRef","cuda","rsvd",10,2,1,18,0.0209999999999999,0.0260000000000007,0.0537007393504621,0.998406499757428,0.99,0.89,0.9,0.01,FALSE,"basic_checks_passed_unqualified_configuration",TRUE
"MetRef","cuda","rsvd",10,2,7,2,0.0209999999999999,0.0259999999999998,0.0105060383763022,0.999906604055351,1,0.31,0.31,0,TRUE,"basic_checks_passed_unqualified_configuration",TRUE
"MetRef","cuda","rsvd",10,2,7,5,0.0209999999999999,0.0259999999999998,0.0165271737554777,0.999819636811911,1,0.49,0.49,0,TRUE,"basic_checks_passed_unqualified_configuration",TRUE
"MetRef","cuda","rsvd",10,2,7,10,0.0209999999999999,0.0259999999999998,0.0738662357625766,0.996791118268361,0.96,0.77,0.75,0.02,FALSE,"basic_checks_passed_unqualified_configuration",TRUE
"MetRef","cuda","rsvd",10,2,7,18,0.0209999999999999,0.0259999999999998,0.0643096070121914,0.997707945238359,0.99,0.89,0.9,0.01,FALSE,"basic_checks_passed_unqualified_configuration",TRUE
"MetRef","cuda","rsvd",10,2,19,2,0.0209999999999999,0.0259999999999998,0.00555744299161711,0.999973953273072,1,0.31,0.31,0,TRUE,"basic_checks_passed_unqualified_configuration",TRUE
"MetRef","cuda","rsvd",10,2,19,5,0.0209999999999999,0.0259999999999998,0.0342977164629724,0.999225143976927,1,0.49,0.49,0,TRUE,"basic_checks_passed_unqualified_configuration",TRUE
"MetRef","cuda","rsvd",10,2,19,10,0.0209999999999999,0.0259999999999998,0.05860170964645,0.997980921104836,0.97,0.77,0.78,0.01,FALSE,"basic_checks_passed_unqualified_configuration",TRUE
"MetRef","cuda","rsvd",10,2,19,18,0.0209999999999999,0.0259999999999998,0.0519886485720151,0.998502626130368,1,0.89,0.89,0,FALSE,"basic_checks_passed_unqualified_configuration",TRUE
"MetRef","cuda","rsvd",10,2,43,2,0.0209999999999999,0.0259999999999998,0.0103488769086729,0.999909456774167,1,0.31,0.31,0,TRUE,"basic_checks_passed_unqualified_configuration",TRUE
"MetRef","cuda","rsvd",10,2,43,5,0.0209999999999999,0.0259999999999998,0.0331919025068317,0.999285640692138,0.99,0.49,0.49,0,TRUE,"basic_checks_passed_unqualified_configuration",TRUE
"MetRef","cuda","rsvd",10,2,43,10,0.0209999999999999,0.0259999999999998,0.0676847122755795,0.997326216994708,0.95,0.77,0.77,0,FALSE,"basic_checks_passed_unqualified_configuration",TRUE
"MetRef","cuda","rsvd",10,2,43,18,0.0209999999999999,0.0259999999999998,0.0582964700809078,0.998117059653202,1,0.89,0.89,0,FALSE,"basic_checks_passed_unqualified_configuration",TRUE
"MetRef","cuda","rsvd",10,2,123,2,0.0209999999999999,0.0249999999999995,0.018750979720811,0.999704905750405,0.99,0.31,0.32,0.01,TRUE,"basic_checks_passed_unqualified_configuration",TRUE
"MetRef","cuda","rsvd",10,2,123,5,0.0209999999999999,0.0249999999999995,0.0434195658762954,0.99875388966714,0.98,0.49,0.49,0,FALSE,"basic_checks_passed_unqualified_configuration",TRUE
"MetRef","cuda","rsvd",10,2,123,10,0.0209999999999999,0.0249999999999995,0.0822182353345656,0.996021461950521,0.94,0.77,0.75,0.02,FALSE,"basic_checks_passed_unqualified_configuration",TRUE
"MetRef","cuda","rsvd",10,2,123,18,0.0209999999999999,0.0249999999999995,0.0657889368560654,0.997602781930753,0.99,0.89,0.9,0.01,FALSE,"basic_checks_passed_unqualified_configuration",TRUE
"MetRef","cuda","rsvd",10,4,1,2,0.0209999999999999,0.0289999999999999,0.000777184227138776,0.999999488970562,1,0.31,0.31,0,TRUE,"basic_checks_passed_qualified_configuration_not_case_audited",TRUE
"MetRef","cuda","rsvd",10,4,1,5,0.0209999999999999,0.0289999999999999,0.00123711277130612,0.999998993599756,1,0.49,0.49,0,TRUE,"basic_checks_passed_qualified_configuration_not_case_audited",TRUE
"MetRef","cuda","rsvd",10,4,1,10,0.0209999999999999,0.0289999999999999,0.00359514362474179,0.999992408095641,0.99,0.77,0.77,0,TRUE,"basic_checks_passed_qualified_configuration_not_case_audited",TRUE
"MetRef","cuda","rsvd",10,4,1,18,0.0209999999999999,0.0289999999999999,0.0056683533440796,0.99998225861159,1,0.89,0.89,0,TRUE,"basic_checks_passed_qualified_configuration_not_case_audited",TRUE
"MetRef","cuda","rsvd",10,4,7,2,0.0209999999999999,0.0280000000000005,0.000376651237295253,0.999999880290931,1,0.31,0.31,0,TRUE,"basic_checks_passed_qualified_configuration_not_case_audited",TRUE
"MetRef","cuda","rsvd",10,4,7,5,0.0209999999999999,0.0280000000000005,0.000705166383885839,0.99999967198086,1,0.49,0.49,0,TRUE,"basic_checks_passed_qualified_configuration_not_case_audited",TRUE
"MetRef","cuda","rsvd",10,4,7,10,0.0209999999999999,0.0280000000000005,0.00525925589999198,0.999983760927846,0.99,0.77,0.77,0,TRUE,"basic_checks_passed_qualified_configuration_not_case_audited",TRUE
"MetRef","cuda","rsvd",10,4,7,18,0.0209999999999999,0.0280000000000005,0.00560442092404732,0.999982611357707,1,0.89,0.89,0,TRUE,"basic_checks_passed_qualified_configuration_not_case_audited",TRUE
"MetRef","cuda","rsvd",10,4,19,2,0.0209999999999999,0.0279999999999996,0.000209591806900166,0.999999962869008,1,0.31,0.31,0,TRUE,"basic_checks_passed_qualified_configuration_not_case_audited",TRUE
"MetRef","cuda","rsvd",10,4,19,5,0.0209999999999999,0.0279999999999996,0.00170476258468848,0.999998095099233,1,0.49,0.49,0,TRUE,"basic_checks_passed_qualified_configuration_not_case_audited",TRUE
"MetRef","cuda","rsvd",10,4,19,10,0.0209999999999999,0.0279999999999996,0.00410144255513191,0.999990120944102,0.99,0.77,0.77,0,TRUE,"basic_checks_passed_qualified_configuration_not_case_audited",TRUE
"MetRef","cuda","rsvd",10,4,19,18,0.0209999999999999,0.0279999999999996,0.00441113700198028,0.999989231177212,1,0.89,0.89,0,TRUE,"basic_checks_passed_qualified_configuration_not_case_audited",TRUE
"MetRef","cuda","rsvd",10,4,43,2,0.0209999999999999,0.0289999999999999,0.000323591690773193,0.999999911796984,1,0.31,0.31,0,TRUE,"basic_checks_passed_qualified_configuration_not_case_audited",TRUE
"MetRef","cuda","rsvd",10,4,43,5,0.0209999999999999,0.0289999999999999,0.00142026572441413,0.999998681584465,1,0.49,0.49,0,TRUE,"basic_checks_passed_qualified_configuration_not_case_audited",TRUE
"MetRef","cuda","rsvd",10,4,43,10,0.0209999999999999,0.0289999999999999,0.00331111341273336,0.999993560953554,1,0.77,0.77,0,TRUE,"basic_checks_passed_qualified_configuration_not_case_audited",TRUE
"MetRef","cuda","rsvd",10,4,43,18,0.0209999999999999,0.0289999999999999,0.00427778465503322,0.999989878964325,1,0.89,0.89,0,TRUE,"basic_checks_passed_qualified_configuration_not_case_audited",TRUE
"MetRef","cuda","rsvd",10,4,123,2,0.0209999999999999,0.0289999999999999,0.000776013140187282,0.999999492598876,1,0.31,0.31,0,TRUE,"basic_checks_passed_qualified_configuration_not_case_audited",TRUE
"MetRef","cuda","rsvd",10,4,123,5,0.0209999999999999,0.0289999999999999,0.00282044165457835,0.999994744507698,1,0.49,0.49,0,TRUE,"basic_checks_passed_qualified_configuration_not_case_audited",TRUE
"MetRef","cuda","rsvd",10,4,123,10,0.0209999999999999,0.0289999999999999,0.00784071433561452,0.999963890330674,0.99,0.77,0.77,0,TRUE,"basic_checks_passed_qualified_configuration_not_case_audited",TRUE
"MetRef","cuda","rsvd",10,4,123,18,0.0209999999999999,0.0289999999999999,0.00577080975384436,0.999981562453728,1,0.89,0.89,0,TRUE,"basic_checks_passed_qualified_configuration_not_case_audited",TRUE
"MetRef","cuda","rsvd",20,1,1,2,0.0209999999999999,0.0270000000000001,1.13732983550884e-07,0.999999999999989,1,0.31,0.31,0,TRUE,"basic_checks_passed_qualified_configuration_not_case_audited",TRUE
"MetRef","cuda","rsvd",20,1,1,5,0.0209999999999999,0.0270000000000001,1.42644423867499e-06,0.999999999998655,1,0.49,0.49,0,TRUE,"basic_checks_passed_qualified_configuration_not_case_audited",TRUE
"MetRef","cuda","rsvd",20,1,1,10,0.0209999999999999,0.0270000000000001,1.30585094840939e-06,0.999999999999001,1,0.77,0.77,0,TRUE,"basic_checks_passed_qualified_configuration_not_case_audited",TRUE
"MetRef","cuda","rsvd",20,1,1,18,0.0209999999999999,0.0270000000000001,4.86661676155588e-07,0.999999999999869,1,0.89,0.89,0,TRUE,"basic_checks_passed_qualified_configuration_not_case_audited",TRUE
"MetRef","cuda","rsvd",20,1,7,2,0.0209999999999999,0.0270000000000001,1.13732983499785e-07,0.999999999999989,1,0.31,0.31,0,TRUE,"basic_checks_passed_qualified_configuration_not_case_audited",TRUE
"MetRef","cuda","rsvd",20,1,7,5,0.0209999999999999,0.0270000000000001,1.42644423946931e-06,0.999999999998655,1,0.49,0.49,0,TRUE,"basic_checks_passed_qualified_configuration_not_case_audited",TRUE
"MetRef","cuda","rsvd",20,1,7,10,0.0209999999999999,0.0270000000000001,1.3058509485861e-06,0.999999999999001,1,0.77,0.77,0,TRUE,"basic_checks_passed_qualified_configuration_not_case_audited",TRUE
"MetRef","cuda","rsvd",20,1,7,18,0.0209999999999999,0.0270000000000001,4.86661676453337e-07,0.999999999999869,1,0.89,0.89,0,TRUE,"basic_checks_passed_qualified_configuration_not_case_audited",TRUE
"MetRef","cuda","rsvd",20,1,19,2,0.0209999999999999,0.0270000000000001,1.13732983539914e-07,0.999999999999989,1,0.31,0.31,0,TRUE,"basic_checks_passed_qualified_configuration_not_case_audited",TRUE
"MetRef","cuda","rsvd",20,1,19,5,0.0209999999999999,0.0270000000000001,1.42644423995215e-06,0.999999999998655,1,0.49,0.49,0,TRUE,"basic_checks_passed_qualified_configuration_not_case_audited",TRUE
"MetRef","cuda","rsvd",20,1,19,10,0.0209999999999999,0.0270000000000001,1.30585094890326e-06,0.999999999999001,1,0.77,0.77,0,TRUE,"basic_checks_passed_qualified_configuration_not_case_audited",TRUE
"MetRef","cuda","rsvd",20,1,19,18,0.0209999999999999,0.0270000000000001,4.86661676310414e-07,0.999999999999869,1,0.89,0.89,0,TRUE,"basic_checks_passed_qualified_configuration_not_case_audited",TRUE
"MetRef","cuda","rsvd",20,1,43,2,0.0209999999999999,0.0270000000000001,1.13732983598806e-07,0.999999999999989,1,0.31,0.31,0,TRUE,"basic_checks_passed_qualified_configuration_not_case_audited",TRUE
"MetRef","cuda","rsvd",20,1,43,5,0.0209999999999999,0.0270000000000001,1.4264442391933e-06,0.999999999998655,1,0.49,0.49,0,TRUE,"basic_checks_passed_qualified_configuration_not_case_audited",TRUE
"MetRef","cuda","rsvd",20,1,43,10,0.0209999999999999,0.0270000000000001,1.30585094815584e-06,0.999999999999001,1,0.77,0.77,0,TRUE,"basic_checks_passed_qualified_configuration_not_case_audited",TRUE
"MetRef","cuda","rsvd",20,1,43,18,0.0209999999999999,0.0270000000000001,4.86661675668333e-07,0.999999999999869,1,0.89,0.89,0,TRUE,"basic_checks_passed_qualified_configuration_not_case_audited",TRUE
"MetRef","cuda","rsvd",20,1,123,2,0.0209999999999999,0.0270000000000001,1.13732983652507e-07,0.999999999999989,1,0.31,0.31,0,TRUE,"basic_checks_passed_qualified_configuration_not_case_audited",TRUE
"MetRef","cuda","rsvd",20,1,123,5,0.0209999999999999,0.0270000000000001,1.42644423970403e-06,0.999999999998655,1,0.49,0.49,0,TRUE,"basic_checks_passed_qualified_configuration_not_case_audited",TRUE
"MetRef","cuda","rsvd",20,1,123,10,0.0209999999999999,0.0270000000000001,1.30585094964845e-06,0.999999999999001,1,0.77,0.77,0,TRUE,"basic_checks_passed_qualified_configuration_not_case_audited",TRUE
"MetRef","cuda","rsvd",20,1,123,18,0.0209999999999999,0.0270000000000001,4.86661676339131e-07,0.999999999999869,1,0.89,0.89,0,TRUE,"basic_checks_passed_qualified_configuration_not_case_audited",TRUE
"MetRef","cuda","rsvd",20,2,1,2,0.0209999999999999,0.0270000000000001,1.13732983717015e-07,0.999999999999989,1,0.31,0.31,0,TRUE,"basic_checks_passed_qualified_configuration_not_case_audited",TRUE
"MetRef","cuda","rsvd",20,2,1,5,0.0209999999999999,0.0270000000000001,1.42644423894661e-06,0.999999999998655,1,0.49,0.49,0,TRUE,"basic_checks_passed_qualified_configuration_not_case_audited",TRUE
"MetRef","cuda","rsvd",20,2,1,10,0.0209999999999999,0.0270000000000001,1.30585094891348e-06,0.999999999999001,1,0.77,0.77,0,TRUE,"basic_checks_passed_qualified_configuration_not_case_audited",TRUE
"MetRef","cuda","rsvd",20,2,1,18,0.0209999999999999,0.0270000000000001,4.86661676330328e-07,0.999999999999869,1,0.89,0.89,0,TRUE,"basic_checks_passed_qualified_configuration_not_case_audited",TRUE
"MetRef","cuda","rsvd",20,2,7,2,0.0209999999999999,0.0270000000000001,1.1373298368565e-07,0.999999999999989,1,0.31,0.31,0,TRUE,"basic_checks_passed_qualified_configuration_not_case_audited",TRUE
"MetRef","cuda","rsvd",20,2,7,5,0.0209999999999999,0.0270000000000001,1.42644423892806e-06,0.999999999998655,1,0.49,0.49,0,TRUE,"basic_checks_passed_qualified_configuration_not_case_audited",TRUE
"MetRef","cuda","rsvd",20,2,7,10,0.0209999999999999,0.0270000000000001,1.30585094984947e-06,0.999999999999001,1,0.77,0.77,0,TRUE,"basic_checks_passed_qualified_configuration_not_case_audited",TRUE
"MetRef","cuda","rsvd",20,2,7,18,0.0209999999999999,0.0270000000000001,4.86661676136865e-07,0.999999999999869,1,0.89,0.89,0,TRUE,"basic_checks_passed_qualified_configuration_not_case_audited",TRUE
"MetRef","cuda","rsvd",20,2,19,2,0.0209999999999999,0.0269999999999992,1.13732983535807e-07,0.999999999999989,1,0.31,0.31,0,TRUE,"basic_checks_passed_qualified_configuration_not_case_audited",TRUE
"MetRef","cuda","rsvd",20,2,19,5,0.0209999999999999,0.0269999999999992,1.42644424008731e-06,0.999999999998655,1,0.49,0.49,0,TRUE,"basic_checks_passed_qualified_configuration_not_case_audited",TRUE
"MetRef","cuda","rsvd",20,2,19,10,0.0209999999999999,0.0269999999999992,1.30585095055554e-06,0.999999999999001,1,0.77,0.77,0,TRUE,"basic_checks_passed_qualified_configuration_not_case_audited",TRUE
"MetRef","cuda","rsvd",20,2,19,18,0.0209999999999999,0.0269999999999992,4.86661676238428e-07,0.999999999999869,1,0.89,0.89,0,TRUE,"basic_checks_passed_qualified_configuration_not_case_audited",TRUE
"MetRef","cuda","rsvd",20,2,43,2,0.0209999999999999,0.0279999999999996,1.13732983655718e-07,0.999999999999989,1,0.31,0.31,0,TRUE,"basic_checks_passed_qualified_configuration_not_case_audited",TRUE
"MetRef","cuda","rsvd",20,2,43,5,0.0209999999999999,0.0279999999999996,1.42644423952458e-06,0.999999999998655,1,0.49,0.49,0,TRUE,"basic_checks_passed_qualified_configuration_not_case_audited",TRUE
"MetRef","cuda","rsvd",20,2,43,10,0.0209999999999999,0.0279999999999996,1.30585094862331e-06,0.999999999999001,1,0.77,0.77,0,TRUE,"basic_checks_passed_qualified_configuration_not_case_audited",TRUE
"MetRef","cuda","rsvd",20,2,43,18,0.0209999999999999,0.0279999999999996,4.86661676601536e-07,0.999999999999869,1,0.89,0.89,0,TRUE,"basic_checks_passed_qualified_configuration_not_case_audited",TRUE
"MetRef","cuda","rsvd",20,2,123,2,0.0209999999999999,0.0270000000000001,1.1373298368207e-07,0.999999999999989,1,0.31,0.31,0,TRUE,"basic_checks_passed_qualified_configuration_not_case_audited",TRUE
"MetRef","cuda","rsvd",20,2,123,5,0.0209999999999999,0.0270000000000001,1.42644423845003e-06,0.999999999998655,1,0.49,0.49,0,TRUE,"basic_checks_passed_qualified_configuration_not_case_audited",TRUE
"MetRef","cuda","rsvd",20,2,123,10,0.0209999999999999,0.0270000000000001,1.30585094884051e-06,0.999999999999001,1,0.77,0.77,0,TRUE,"basic_checks_passed_qualified_configuration_not_case_audited",TRUE
"MetRef","cuda","rsvd",20,2,123,18,0.0209999999999999,0.0270000000000001,4.86661676033184e-07,0.999999999999869,1,0.89,0.89,0,TRUE,"basic_checks_passed_qualified_configuration_not_case_audited",TRUE
"MetRef","cuda","rsvd",20,4,1,2,0.0209999999999999,0.0289999999999999,1.13732983974826e-07,0.999999999999989,1,0.31,0.31,0,TRUE,"basic_checks_passed_qualified_configuration_not_case_audited",TRUE
"MetRef","cuda","rsvd",20,4,1,5,0.0209999999999999,0.0289999999999999,1.42644423853732e-06,0.999999999998655,1,0.49,0.49,0,TRUE,"basic_checks_passed_qualified_configuration_not_case_audited",TRUE
"MetRef","cuda","rsvd",20,4,1,10,0.0209999999999999,0.0289999999999999,1.30585094727003e-06,0.999999999999001,1,0.77,0.77,0,TRUE,"basic_checks_passed_qualified_configuration_not_case_audited",TRUE
"MetRef","cuda","rsvd",20,4,1,18,0.0209999999999999,0.0289999999999999,4.8666167647785e-07,0.999999999999869,1,0.89,0.89,0,TRUE,"basic_checks_passed_qualified_configuration_not_case_audited",TRUE
"MetRef","cuda","rsvd",20,4,7,2,0.0209999999999999,0.0289999999999999,1.13732983578356e-07,0.999999999999989,1,0.31,0.31,0,TRUE,"basic_checks_passed_qualified_configuration_not_case_audited",TRUE
"MetRef","cuda","rsvd",20,4,7,5,0.0209999999999999,0.0289999999999999,1.42644424016192e-06,0.999999999998655,1,0.49,0.49,0,TRUE,"basic_checks_passed_qualified_configuration_not_case_audited",TRUE
"MetRef","cuda","rsvd",20,4,7,10,0.0209999999999999,0.0289999999999999,1.3058509477807e-06,0.999999999999001,1,0.77,0.77,0,TRUE,"basic_checks_passed_qualified_configuration_not_case_audited",TRUE
"MetRef","cuda","rsvd",20,4,7,18,0.0209999999999999,0.0289999999999999,4.86661675966862e-07,0.999999999999869,1,0.89,0.89,0,TRUE,"basic_checks_passed_qualified_configuration_not_case_audited",TRUE
"MetRef","cuda","rsvd",20,4,19,2,0.0209999999999999,0.0280000000000005,1.13732983720896e-07,0.999999999999989,1,0.31,0.31,0,TRUE,"basic_checks_passed_qualified_configuration_not_case_audited",TRUE
"MetRef","cuda","rsvd",20,4,19,5,0.0209999999999999,0.0280000000000005,1.42644423886943e-06,0.999999999998655,1,0.49,0.49,0,TRUE,"basic_checks_passed_qualified_configuration_not_case_audited",TRUE
"MetRef","cuda","rsvd",20,4,19,10,0.0209999999999999,0.0280000000000005,1.30585094857822e-06,0.999999999999001,1,0.77,0.77,0,TRUE,"basic_checks_passed_qualified_configuration_not_case_audited",TRUE
