"run_id","package_version","source_archive_sha256","cpu_profile","requested_blas_threads","reported_blas_threads","loaded_blas_library","scenario_id","design_partition","factor_name","factor_value","factor_label","task_type","method","route","backend","svd_method","xprod_requested","xprod_used","precision","n_train","n_test","p","q","class_count","latent_rank","max_ncomp","requested_prefixes","crosscov_mb","replicate","data_seed","fit_seed","oversample","power","rsvd_control_profile","rsvd_case_audit_available","rsvd_case_audit_certified","rsvd_deterministic_fallbacks","rsvd_audit_max_attempts","rsvd_effective_oversample","rsvd_effective_power","rsvd_max_triplet_residual","rsvd_max_omitted_direction_ratio","direction_rule","directions_per_solve","candidate_block_refresh","fresh_start","refresh_width","refresh_iterations","baseline_rss_mb","rss_after_fit_mb","rss_after_prediction_mb","process_peak_rss_mb","incremental_peak_rss_mb","gpu_process_peak_mb","gpu_total_baseline_mb","gpu_total_peak_mb","gpu_total_incremental_mb","fit_sec","prediction_sec","total_sec","model_size_mb","input_size_mb","rmsd","q2","accuracy","prediction_relative_error","prediction_correlation","label_agreement","score_relative_error","score_correlation","metric_absolute_difference","numerical_status","status","warnings","error"
"35_class_count_5__cpu_irlba_explicit__rep1","0.99.39",NA,"reference_1",1,1,"/Library/Frameworks/R.framework/Versions/4.6/Resources/lib/libRblas.0.dylib","35_class_count_5","one_factor","class_count",5,5,"classification","simpls","cpu_irlba_explicit","cpu","irlba","explicit",FALSE,"float64",2000,400,400,5,5,20,4,1,0.0152587890625,1,10035,124,32,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"fresh_per_component",1,FALSE,TRUE,NA,NA,225.375,232.15625,232.234375,232.156,6.78100000000001,NA,NA,NA,NA,0.011,0.002,0.013,0.0528106689453125,7.33570861816406,NA,NA,0.67,0,1,1,0,1,0,"deterministic_reference","success",NA,NA
"35_class_count_5__cpu_irlba_explicit__rep2","0.99.39",NA,"reference_1",1,1,"/Library/Frameworks/R.framework/Versions/4.6/Resources/lib/libRblas.0.dylib","35_class_count_5","one_factor","class_count",5,5,"classification","simpls","cpu_irlba_explicit","cpu","irlba","explicit",FALSE,"float64",2000,400,400,5,5,20,4,1,0.0152587890625,2,10035,125,32,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"fresh_per_component",1,FALSE,TRUE,NA,NA,225.765625,232.515625,232.59375,232.594,6.82837499999999,NA,NA,NA,NA,0.01,0.002,0.012,0.0528106689453125,7.33570861816406,NA,NA,0.67,0,1,1,0,1,0,"deterministic_reference","success",NA,NA
"35_class_count_5__cpu_irlba_explicit__rep3","0.99.39",NA,"reference_1",1,1,"/Library/Frameworks/R.framework/Versions/4.6/Resources/lib/libRblas.0.dylib","35_class_count_5","one_factor","class_count",5,5,"classification","simpls","cpu_irlba_explicit","cpu","irlba","explicit",FALSE,"float64",2000,400,400,5,5,20,4,1,0.0152587890625,3,10035,126,32,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"fresh_per_component",1,FALSE,TRUE,NA,NA,218.875,225.59375,225.6875,225.609,6.73400000000001,NA,NA,NA,NA,0.01,0.002,0.012,0.0528106689453125,7.33570861816406,NA,NA,0.67,0,1,1,0,1,0,"deterministic_reference","success",NA,NA
"35_class_count_5__cpu_rsvd_auto__rep1","0.99.39",NA,"reference_1",1,1,"/Library/Frameworks/R.framework/Versions/4.6/Resources/lib/libRblas.0.dylib","35_class_count_5","one_factor","class_count",5,5,"classification","simpls","cpu_rsvd_auto","cpu","rsvd","auto",FALSE,"float64",2000,400,400,5,5,20,4,1,0.0152587890625,1,10035,124,NA,NA,"ordinary_fast",FALSE,NA,NA,NA,32,5,NA,NA,"fresh_oversampled_sketch_per_component",1,FALSE,TRUE,NA,NA,228.1875,234.9375,235.09375,234.953,6.7655,NA,NA,NA,NA,0.011,0.002,0.013,0.0578994750976562,7.33570861816406,NA,NA,0.67,NA,NA,1,8.34525124799768e-16,1,0,"within_tolerance","success",NA,NA
"35_class_count_5__cpu_rsvd_auto__rep2","0.99.39",NA,"reference_1",1,1,"/Library/Frameworks/R.framework/Versions/4.6/Resources/lib/libRblas.0.dylib","35_class_count_5","one_factor","class_count",5,5,"classification","simpls","cpu_rsvd_auto","cpu","rsvd","auto",FALSE,"float64",2000,400,400,5,5,20,4,1,0.0152587890625,2,10035,125,NA,NA,"ordinary_fast",FALSE,NA,NA,NA,32,5,NA,NA,"fresh_oversampled_sketch_per_component",1,FALSE,TRUE,NA,NA,222.796875,223.59375,223.671875,223.594,0.797124999999994,NA,NA,NA,NA,0.01,0.002,0.012,0.0578994750976562,7.33570861816406,NA,NA,0.67,NA,NA,1,9.47368351141833e-16,1,0,"within_tolerance","success",NA,NA
"35_class_count_5__cpu_rsvd_auto__rep3","0.99.39",NA,"reference_1",1,1,"/Library/Frameworks/R.framework/Versions/4.6/Resources/lib/libRblas.0.dylib","35_class_count_5","one_factor","class_count",5,5,"classification","simpls","cpu_rsvd_auto","cpu","rsvd","auto",FALSE,"float64",2000,400,400,5,5,20,4,1,0.0152587890625,3,10035,126,NA,NA,"ordinary_fast",FALSE,NA,NA,NA,32,5,NA,NA,"fresh_oversampled_sketch_per_component",1,FALSE,TRUE,NA,NA,220.328125,227.03125,227.1875,227.031,6.70287500000001,NA,NA,NA,NA,0.011,0.002,0.013,0.0578994750976562,7.33570861816406,NA,NA,0.67,NA,NA,1,1.14458383781717e-15,1,0,"within_tolerance","success",NA,NA
"35_class_count_5__metal_rsvd_auto__rep1","0.99.39",NA,"reference_1",1,1,"/Library/Frameworks/R.framework/Versions/4.6/Resources/lib/libRblas.0.dylib","35_class_count_5","one_factor","class_count",5,5,"classification","simpls","metal_rsvd_auto","metal","rsvd","auto",FALSE,"float64",2000,400,400,5,5,20,4,1,0.0152587890625,1,10035,124,NA,NA,"ordinary_fast",FALSE,NA,NA,NA,32,5,NA,NA,"fresh_oversampled_sketch_per_component",1,FALSE,TRUE,NA,NA,229.515625,244.671875,242.234375,244.672,15.156375,NA,NA,NA,NA,0.065,0.004,0.069,0.12506103515625,7.33570861816406,NA,NA,0.67,NA,NA,1,9.48601721218445e-08,0.999999999999992,0,"within_tolerance","success",NA,NA
"35_class_count_5__metal_rsvd_auto__rep2","0.99.39",NA,"reference_1",1,1,"/Library/Frameworks/R.framework/Versions/4.6/Resources/lib/libRblas.0.dylib","35_class_count_5","one_factor","class_count",5,5,"classification","simpls","metal_rsvd_auto","metal","rsvd","auto",FALSE,"float64",2000,400,400,5,5,20,4,1,0.0152587890625,2,10035,125,NA,NA,"ordinary_fast",FALSE,NA,NA,NA,32,5,NA,NA,"fresh_oversampled_sketch_per_component",1,FALSE,TRUE,NA,NA,227.390625,249.65625,247.25,249.656,22.265375,NA,NA,NA,NA,0.0479999999999999,0.005,0.0529999999999999,0.12506103515625,7.33570861816406,NA,NA,0.67,NA,NA,1,9.48601721218445e-08,0.999999999999992,0,"within_tolerance","success",NA,NA
"35_class_count_5__metal_rsvd_auto__rep3","0.99.39",NA,"reference_1",1,1,"/Library/Frameworks/R.framework/Versions/4.6/Resources/lib/libRblas.0.dylib","35_class_count_5","one_factor","class_count",5,5,"classification","simpls","metal_rsvd_auto","metal","rsvd","auto",FALSE,"float64",2000,400,400,5,5,20,4,1,0.0152587890625,3,10035,126,NA,NA,"ordinary_fast",FALSE,NA,NA,NA,32,5,NA,NA,"fresh_oversampled_sketch_per_component",1,FALSE,TRUE,NA,NA,226.96875,248.140625,245.703125,248.141,21.17225,NA,NA,NA,NA,0.0589999999999999,0.005,0.064,0.12506103515625,7.33570861816406,NA,NA,0.67,NA,NA,1,9.48601721218445e-08,0.999999999999992,0,"within_tolerance","success",NA,NA
"36_class_count_10__cpu_irlba_explicit__rep1","0.99.39",NA,"reference_1",1,1,"/Library/Frameworks/R.framework/Versions/4.6/Resources/lib/libRblas.0.dylib","36_class_count_10","one_factor","class_count",10,10,"classification","simpls","cpu_irlba_explicit","cpu","irlba","explicit",FALSE,"float64",2000,400,400,10,10,20,4,1,0.030517578125,1,10036,124,32,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"fresh_per_component",1,FALSE,TRUE,NA,NA,226.4375,233.25,233.328125,233.328,6.8905,NA,NA,NA,NA,0.012,0.001,0.013,0.0701751708984375,7.33639526367188,NA,NA,0.4575,0,1,1,0,1,0,"deterministic_reference","success",NA,NA
"36_class_count_10__cpu_irlba_explicit__rep2","0.99.39",NA,"reference_1",1,1,"/Library/Frameworks/R.framework/Versions/4.6/Resources/lib/libRblas.0.dylib","36_class_count_10","one_factor","class_count",10,10,"classification","simpls","cpu_irlba_explicit","cpu","irlba","explicit",FALSE,"float64",2000,400,400,10,10,20,4,1,0.030517578125,2,10036,125,32,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"fresh_per_component",1,FALSE,TRUE,NA,NA,230.0625,236.890625,236.96875,236.969,6.90649999999999,NA,NA,NA,NA,0.011,0.002,0.013,0.0701751708984375,7.33639526367188,NA,NA,0.4575,0,1,1,0,1,0,"deterministic_reference","success",NA,NA
"36_class_count_10__cpu_irlba_explicit__rep3","0.99.39",NA,"reference_1",1,1,"/Library/Frameworks/R.framework/Versions/4.6/Resources/lib/libRblas.0.dylib","36_class_count_10","one_factor","class_count",10,10,"classification","simpls","cpu_irlba_explicit","cpu","irlba","explicit",FALSE,"float64",2000,400,400,10,10,20,4,1,0.030517578125,3,10036,126,32,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"fresh_per_component",1,FALSE,TRUE,NA,NA,223.703125,236.609375,237.9375,237.938,14.234875,NA,NA,NA,NA,0.012,0.002,0.014,0.0701751708984375,7.33639526367188,NA,NA,0.4575,0,1,1,0,1,0,"deterministic_reference","success",NA,NA
"36_class_count_10__cpu_rsvd_auto__rep1","0.99.39",NA,"reference_1",1,1,"/Library/Frameworks/R.framework/Versions/4.6/Resources/lib/libRblas.0.dylib","36_class_count_10","one_factor","class_count",10,10,"classification","simpls","cpu_rsvd_auto","cpu","rsvd","auto",FALSE,"float64",2000,400,400,10,10,20,4,1,0.030517578125,1,10036,124,NA,NA,"ordinary_fast",FALSE,NA,NA,NA,32,5,NA,NA,"fresh_oversampled_sketch_per_component",1,FALSE,TRUE,NA,NA,227.375,240.25,240.34375,240.25,12.875,NA,NA,NA,NA,0.015,0.001,0.016,0.0752639770507812,7.33639526367188,NA,NA,0.4575,NA,NA,1,3.0812082659399e-06,0.999999999992631,0,"within_tolerance","success",NA,NA
"36_class_count_10__cpu_rsvd_auto__rep2","0.99.39",NA,"reference_1",1,1,"/Library/Frameworks/R.framework/Versions/4.6/Resources/lib/libRblas.0.dylib","36_class_count_10","one_factor","class_count",10,10,"classification","simpls","cpu_rsvd_auto","cpu","rsvd","auto",FALSE,"float64",2000,400,400,10,10,20,4,1,0.030517578125,2,10036,125,NA,NA,"ordinary_fast",FALSE,NA,NA,NA,32,5,NA,NA,"fresh_oversampled_sketch_per_component",1,FALSE,TRUE,NA,NA,233.609375,240.5,240.59375,240.5,6.890625,NA,NA,NA,NA,0.014,0.002,0.016,0.0752639770507812,7.33639526367188,NA,NA,0.4575,NA,NA,1,3.08120826582543e-06,0.999999999992632,0,"within_tolerance","success",NA,NA
"36_class_count_10__cpu_rsvd_auto__rep3","0.99.39",NA,"reference_1",1,1,"/Library/Frameworks/R.framework/Versions/4.6/Resources/lib/libRblas.0.dylib","36_class_count_10","one_factor","class_count",10,10,"classification","simpls","cpu_rsvd_auto","cpu","rsvd","auto",FALSE,"float64",2000,400,400,10,10,20,4,1,0.030517578125,3,10036,126,NA,NA,"ordinary_fast",FALSE,NA,NA,NA,32,5,NA,NA,"fresh_oversampled_sketch_per_component",1,FALSE,TRUE,NA,NA,224.6875,238.21875,238.3125,238.391,13.7035,NA,NA,NA,NA,0.015,0.002,0.017,0.0752639770507812,7.33639526367188,NA,NA,0.4575,NA,NA,1,3.08120826560941e-06,0.999999999992631,0,"within_tolerance","success",NA,NA
"36_class_count_10__metal_rsvd_auto__rep1","0.99.39",NA,"reference_1",1,1,"/Library/Frameworks/R.framework/Versions/4.6/Resources/lib/libRblas.0.dylib","36_class_count_10","one_factor","class_count",10,10,"classification","simpls","metal_rsvd_auto","metal","rsvd","auto",FALSE,"float64",2000,400,400,10,10,20,4,1,0.030517578125,1,10036,124,NA,NA,"ordinary_fast",FALSE,NA,NA,NA,32,5,NA,NA,"fresh_oversampled_sketch_per_component",1,FALSE,TRUE,NA,NA,230.40625,242.5,242.5,243.719,13.31275,NA,NA,NA,NA,0.0589999999999999,0.004,0.063,0.141044616699219,7.33639526367188,NA,NA,0.4575,NA,NA,1,3.10765227705416e-06,0.999999999992505,0,"within_tolerance","success",NA,NA
"36_class_count_10__metal_rsvd_auto__rep2","0.99.39",NA,"reference_1",1,1,"/Library/Frameworks/R.framework/Versions/4.6/Resources/lib/libRblas.0.dylib","36_class_count_10","one_factor","class_count",10,10,"classification","simpls","metal_rsvd_auto","metal","rsvd","auto",FALSE,"float64",2000,400,400,10,10,20,4,1,0.030517578125,2,10036,125,NA,NA,"ordinary_fast",FALSE,NA,NA,NA,32,5,NA,NA,"fresh_oversampled_sketch_per_component",1,FALSE,TRUE,NA,NA,222.171875,234.84375,234.84375,240.703,18.531125,NA,NA,NA,NA,0.0579999999999999,0.006,0.064,0.141044616699219,7.33639526367188,NA,NA,0.4575,NA,NA,1,3.10765227705416e-06,0.999999999992505,0,"within_tolerance","success",NA,NA
"36_class_count_10__metal_rsvd_auto__rep3","0.99.39",NA,"reference_1",1,1,"/Library/Frameworks/R.framework/Versions/4.6/Resources/lib/libRblas.0.dylib","36_class_count_10","one_factor","class_count",10,10,"classification","simpls","metal_rsvd_auto","metal","rsvd","auto",FALSE,"float64",2000,400,400,10,10,20,4,1,0.030517578125,3,10036,126,NA,NA,"ordinary_fast",FALSE,NA,NA,NA,32,5,NA,NA,"fresh_oversampled_sketch_per_component",1,FALSE,TRUE,NA,NA,227.046875,246.921875,246.921875,248.969,21.922125,NA,NA,NA,NA,0.0539999999999999,0.006,0.0599999999999999,0.141044616699219,7.33639526367188,NA,NA,0.4575,NA,NA,1,3.10765227705416e-06,0.999999999992505,0,"within_tolerance","success",NA,NA
"37_class_count_25__cpu_irlba_explicit__rep1","0.99.39",NA,"reference_1",1,1,"/Library/Frameworks/R.framework/Versions/4.6/Resources/lib/libRblas.0.dylib","37_class_count_25","one_factor","class_count",25,25,"classification","simpls","cpu_irlba_explicit","cpu","irlba","explicit",FALSE,"float64",2000,400,400,25,25,20,4,1,0.0762939453125,1,10037,124,32,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"fresh_per_component",1,FALSE,TRUE,NA,NA,229.78125,242.703125,244.015625,244.016,14.23475,NA,NA,NA,NA,0.016,0.003,0.019,0.122245788574219,7.338134765625,NA,NA,0.23,0,1,1,0,1,0,"deterministic_reference","success",NA,NA
"37_class_count_25__cpu_irlba_explicit__rep2","0.99.39",NA,"reference_1",1,1,"/Library/Frameworks/R.framework/Versions/4.6/Resources/lib/libRblas.0.dylib","37_class_count_25","one_factor","class_count",25,25,"classification","simpls","cpu_irlba_explicit","cpu","irlba","explicit",FALSE,"float64",2000,400,400,25,25,20,4,1,0.0762939453125,2,10037,125,32,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"fresh_per_component",1,FALSE,TRUE,NA,NA,224.015625,237.265625,237.34375,237.344,13.328375,NA,NA,NA,NA,0.016,0.002,0.018,0.122245788574219,7.338134765625,NA,NA,0.23,0,1,1,0,1,0,"deterministic_reference","success",NA,NA
"37_class_count_25__cpu_irlba_explicit__rep3","0.99.39",NA,"reference_1",1,1,"/Library/Frameworks/R.framework/Versions/4.6/Resources/lib/libRblas.0.dylib","37_class_count_25","one_factor","class_count",25,25,"classification","simpls","cpu_irlba_explicit","cpu","irlba","explicit",FALSE,"float64",2000,400,400,25,25,20,4,1,0.0762939453125,3,10037,126,32,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"fresh_per_component",1,FALSE,TRUE,NA,NA,225.296875,232.1875,232.265625,232.266,6.96912499999999,NA,NA,NA,NA,0.017,0.003,0.02,0.122245788574219,7.338134765625,NA,NA,0.23,0,1,1,0,1,0,"deterministic_reference","success",NA,NA
"37_class_count_25__cpu_rsvd_auto__rep1","0.99.39",NA,"reference_1",1,1,"/Library/Frameworks/R.framework/Versions/4.6/Resources/lib/libRblas.0.dylib","37_class_count_25","one_factor","class_count",25,25,"classification","simpls","cpu_rsvd_auto","cpu","rsvd","auto",FALSE,"float64",2000,400,400,25,25,20,4,1,0.0762939453125,1,10037,124,NA,NA,"ordinary_fast",FALSE,NA,NA,NA,32,5,NA,NA,"fresh_oversampled_sketch_per_component",1,FALSE,TRUE,NA,NA,227.484375,234.1875,234.28125,234.375,6.890625,NA,NA,NA,NA,0.03,0.002,0.032,0.127334594726562,7.338134765625,NA,NA,0.23,NA,NA,1,6.12148097612592e-07,0.999999999999742,0,"within_tolerance","success",NA,NA
"37_class_count_25__cpu_rsvd_auto__rep2","0.99.39",NA,"reference_1",1,1,"/Library/Frameworks/R.framework/Versions/4.6/Resources/lib/libRblas.0.dylib","37_class_count_25","one_factor","class_count",25,25,"classification","simpls","cpu_rsvd_auto","cpu","rsvd","auto",FALSE,"float64",2000,400,400,25,25,20,4,1,0.0762939453125,2,10037,125,NA,NA,"ordinary_fast",FALSE,NA,NA,NA,32,5,NA,NA,"fresh_oversampled_sketch_per_component",1,FALSE,TRUE,NA,NA,223.625,236.625,236.703125,236.781,13.156,NA,NA,NA,NA,0.031,0.002,0.033,0.127334594726562,7.338134765625,NA,NA,0.23,NA,NA,1,6.12148097632579e-07,0.999999999999743,0,"within_tolerance","success",NA,NA
"37_class_count_25__cpu_rsvd_auto__rep3","0.99.39",NA,"reference_1",1,1,"/Library/Frameworks/R.framework/Versions/4.6/Resources/lib/libRblas.0.dylib","37_class_count_25","one_factor","class_count",25,25,"classification","simpls","cpu_rsvd_auto","cpu","rsvd","auto",FALSE,"float64",2000,400,400,25,25,20,4,1,0.0762939453125,3,10037,126,NA,NA,"ordinary_fast",FALSE,NA,NA,NA,32,5,NA,NA,"fresh_oversampled_sketch_per_component",1,FALSE,TRUE,NA,NA,224.421875,231.140625,231.21875,231.141,6.71912499999999,NA,NA,NA,NA,0.029,0.003,0.032,0.127334594726562,7.338134765625,NA,NA,0.23,NA,NA,1,6.12148097311116e-07,0.999999999999742,0,"within_tolerance","success",NA,NA
"37_class_count_25__metal_rsvd_auto__rep1","0.99.39",NA,"reference_1",1,1,"/Library/Frameworks/R.framework/Versions/4.6/Resources/lib/libRblas.0.dylib","37_class_count_25","one_factor","class_count",25,25,"classification","simpls","metal_rsvd_auto","metal","rsvd","auto",FALSE,"float64",2000,400,400,25,25,20,4,1,0.0762939453125,1,10037,124,NA,NA,"ordinary_fast",FALSE,NA,NA,NA,32,5,NA,NA,"fresh_oversampled_sketch_per_component",1,FALSE,TRUE,NA,NA,226.609375,244.84375,244.90625,247.594,20.984625,NA,NA,NA,NA,0.065,0.004,0.069,0.188674926757812,7.338134765625,NA,NA,0.23,NA,NA,1,8.07086398366492e-07,0.999999999999549,0,"within_tolerance","success",NA,NA
"37_class_count_25__metal_rsvd_auto__rep2","0.99.39",NA,"reference_1",1,1,"/Library/Frameworks/R.framework/Versions/4.6/Resources/lib/libRblas.0.dylib","37_class_count_25","one_factor","class_count",25,25,"classification","simpls","metal_rsvd_auto","metal","rsvd","auto",FALSE,"float64",2000,400,400,25,25,20,4,1,0.0762939453125,2,10037,125,NA,NA,"ordinary_fast",FALSE,NA,NA,NA,32,5,NA,NA,"fresh_oversampled_sketch_per_component",1,FALSE,TRUE,NA,NA,226.375,244.46875,248.171875,250.203,23.828,NA,NA,NA,NA,0.07,0.003,0.073,0.188674926757812,7.338134765625,NA,NA,0.23,NA,NA,1,8.07086398366492e-07,0.999999999999549,0,"within_tolerance","success",NA,NA
"37_class_count_25__metal_rsvd_auto__rep3","0.99.39",NA,"reference_1",1,1,"/Library/Frameworks/R.framework/Versions/4.6/Resources/lib/libRblas.0.dylib","37_class_count_25","one_factor","class_count",25,25,"classification","simpls","metal_rsvd_auto","metal","rsvd","auto",FALSE,"float64",2000,400,400,25,25,20,4,1,0.0762939453125,3,10037,126,NA,NA,"ordinary_fast",FALSE,NA,NA,NA,32,5,NA,NA,"fresh_oversampled_sketch_per_component",1,FALSE,TRUE,NA,NA,226.984375,245.203125,245.234375,245.859,18.874625,NA,NA,NA,NA,0.063,0.004,0.067,0.188674926757812,7.338134765625,NA,NA,0.23,NA,NA,1,8.07086398366492e-07,0.999999999999549,0,"within_tolerance","success",NA,NA
"38_class_count_50__cpu_irlba_explicit__rep1","0.99.39",NA,"reference_1",1,1,"/Library/Frameworks/R.framework/Versions/4.6/Resources/lib/libRblas.0.dylib","38_class_count_50","one_factor","class_count",50,50,"classification","simpls","cpu_irlba_explicit","cpu","irlba","explicit",FALSE,"float64",2000,400,400,50,50,20,4,1,0.152587890625,1,10038,124,32,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"fresh_per_component",1,FALSE,TRUE,NA,NA,225.96875,240.828125,240.90625,240.828,14.85925,NA,NA,NA,NA,0.026,0.004,0.03,0.213386535644531,7.3411865234375,NA,NA,0.1425,0,1,1,0,1,0,"deterministic_reference","success",NA,NA
"38_class_count_50__cpu_irlba_explicit__rep2","0.99.39",NA,"reference_1",1,1,"/Library/Frameworks/R.framework/Versions/4.6/Resources/lib/libRblas.0.dylib","38_class_count_50","one_factor","class_count",50,50,"classification","simpls","cpu_irlba_explicit","cpu","irlba","explicit",FALSE,"float64",2000,400,400,50,50,20,4,1,0.152587890625,2,10038,125,32,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"fresh_per_component",1,FALSE,TRUE,NA,NA,225.859375,238.875,238.984375,238.891,13.031625,NA,NA,NA,NA,0.024,0.004,0.028,0.213386535644531,7.3411865234375,NA,NA,0.1425,0,1,1,0,1,0,"deterministic_reference","success",NA,NA
"38_class_count_50__cpu_irlba_explicit__rep3","0.99.39",NA,"reference_1",1,1,"/Library/Frameworks/R.framework/Versions/4.6/Resources/lib/libRblas.0.dylib","38_class_count_50","one_factor","class_count",50,50,"classification","simpls","cpu_irlba_explicit","cpu","irlba","explicit",FALSE,"float64",2000,400,400,50,50,20,4,1,0.152587890625,3,10038,126,32,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"fresh_per_component",1,FALSE,TRUE,NA,NA,224.734375,231.625,231.703125,231.625,6.890625,NA,NA,NA,NA,0.025,0.004,0.029,0.213386535644531,7.3411865234375,NA,NA,0.1425,0,1,1,0,1,0,"deterministic_reference","success",NA,NA
"38_class_count_50__cpu_rsvd_auto__rep1","0.99.39",NA,"reference_1",1,1,"/Library/Frameworks/R.framework/Versions/4.6/Resources/lib/libRblas.0.dylib","38_class_count_50","one_factor","class_count",50,50,"classification","simpls","cpu_rsvd_auto","cpu","rsvd","auto",FALSE,"float64",2000,400,400,50,50,20,4,1,0.152587890625,1,10038,124,NA,NA,"ordinary_fast",FALSE,NA,NA,NA,32,5,NA,NA,"fresh_oversampled_sketch_per_component",1,FALSE,TRUE,NA,NA,231.671875,238.65625,238.75,238.859,7.18712500000001,NA,NA,NA,NA,0.056,0.004,0.06,0.218475341796875,7.3411865234375,NA,NA,0.1425,NA,NA,1,0.000381999152880756,0.99999990030327,0,"within_tolerance","success",NA,NA
"38_class_count_50__cpu_rsvd_auto__rep2","0.99.39",NA,"reference_1",1,1,"/Library/Frameworks/R.framework/Versions/4.6/Resources/lib/libRblas.0.dylib","38_class_count_50","one_factor","class_count",50,50,"classification","simpls","cpu_rsvd_auto","cpu","rsvd","auto",FALSE,"float64",2000,400,400,50,50,20,4,1,0.152587890625,2,10038,125,NA,NA,"ordinary_fast",FALSE,NA,NA,NA,32,5,NA,NA,"fresh_oversampled_sketch_per_component",1,FALSE,TRUE,NA,NA,225.140625,238.765625,238.84375,238.766,13.625375,NA,NA,NA,NA,0.055,0.004,0.059,0.218475341796875,7.3411865234375,NA,NA,0.1425,NA,NA,1,0.00038198402036678,0.999999900311239,0,"within_tolerance","success",NA,NA
"38_class_count_50__cpu_rsvd_auto__rep3","0.99.39",NA,"reference_1",1,1,"/Library/Frameworks/R.framework/Versions/4.6/Resources/lib/libRblas.0.dylib","38_class_count_50","one_factor","class_count",50,50,"classification","simpls","cpu_rsvd_auto","cpu","rsvd","auto",FALSE,"float64",2000,400,400,50,50,20,4,1,0.152587890625,3,10038,126,NA,NA,"ordinary_fast",FALSE,NA,NA,NA,32,5,NA,NA,"fresh_oversampled_sketch_per_component",1,FALSE,TRUE,NA,NA,222.59375,235.59375,235.671875,235.656,13.06225,NA,NA,NA,NA,0.0559999999999999,0.003,0.0589999999999999,0.218475341796875,7.3411865234375,NA,NA,0.1425,NA,NA,1,0.000381997168403516,0.999999900304354,0,"within_tolerance","success",NA,NA
"38_class_count_50__metal_rsvd_auto__rep1","0.99.39",NA,"reference_1",1,1,"/Library/Frameworks/R.framework/Versions/4.6/Resources/lib/libRblas.0.dylib","38_class_count_50","one_factor","class_count",50,50,"classification","simpls","metal_rsvd_auto","metal","rsvd","auto",FALSE,"float64",2000,400,400,50,50,20,4,1,0.152587890625,1,10038,124,NA,NA,"ordinary_fast",FALSE,NA,NA,NA,32,5,NA,NA,"fresh_oversampled_sketch_per_component",1,FALSE,TRUE,NA,NA,230.9375,249.6875,249.796875,250.594,19.6565,NA,NA,NA,NA,0.062,0.00700000000000001,0.069,0.268211364746094,7.3411865234375,NA,NA,0.1425,NA,NA,1,0.000389946204116181,0.999999896111972,0,"within_tolerance","success",NA,NA
"38_class_count_50__metal_rsvd_auto__rep2","0.99.39",NA,"reference_1",1,1,"/Library/Frameworks/R.framework/Versions/4.6/Resources/lib/libRblas.0.dylib","38_class_count_50","one_factor","class_count",50,50,"classification","simpls","metal_rsvd_auto","metal","rsvd","auto",FALSE,"float64",2000,400,400,50,50,20,4,1,0.152587890625,2,10038,125,NA,NA,"ordinary_fast",FALSE,NA,NA,NA,32,5,NA,NA,"fresh_oversampled_sketch_per_component",1,FALSE,TRUE,NA,NA,227.46875,240.171875,243.875,245.422,17.95325,NA,NA,NA,NA,0.073,0.006,0.079,0.268211364746094,7.3411865234375,NA,NA,0.1425,NA,NA,1,0.000389946204116181,0.999999896111972,0,"within_tolerance","success",NA,NA
"38_class_count_50__metal_rsvd_auto__rep3","0.99.39",NA,"reference_1",1,1,"/Library/Frameworks/R.framework/Versions/4.6/Resources/lib/libRblas.0.dylib","38_class_count_50","one_factor","class_count",50,50,"classification","simpls","metal_rsvd_auto","metal","rsvd","auto",FALSE,"float64",2000,400,400,50,50,20,4,1,0.152587890625,3,10038,126,NA,NA,"ordinary_fast",FALSE,NA,NA,NA,32,5,NA,NA,"fresh_oversampled_sketch_per_component",1,FALSE,TRUE,NA,NA,231.078125,244.453125,246.921875,247.547,16.468875,NA,NA,NA,NA,0.0660000000000001,0.00900000000000001,0.0750000000000001,0.268211364746094,7.3411865234375,NA,NA,0.1425,NA,NA,1,0.000389946204116181,0.999999896111972,0,"within_tolerance","success",NA,NA
"39_class_count_100__cpu_irlba_explicit__rep1","0.99.39",NA,"reference_1",1,1,"/Library/Frameworks/R.framework/Versions/4.6/Resources/lib/libRblas.0.dylib","39_class_count_100","one_factor","class_count",100,100,"classification","simpls","cpu_irlba_explicit","cpu","irlba","explicit",FALSE,"float64",2000,400,400,100,100,20,4,1,0.30517578125,1,10039,124,32,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"fresh_per_component",1,FALSE,TRUE,NA,NA,229.375,236.875,228.046875,236.875,7.5,NA,NA,NA,NA,0.041,0.00700000000000001,0.048,0.4100341796875,7.3472900390625,NA,NA,0.1,0,1,1,0,1,0,"deterministic_reference","success",NA,NA
