"run_id","experiment","dataset","task_type","method","backend_requested","backend_reported","prediction_backend","svd_method","classifier","precision","ncomp","n_train","n_test","p","q","seed","replicate","requested_oversample","requested_power","control_profile","oversample","power","direction_rule","directions_per_solve","refresh_width","refresh_iterations","fresh_start","kernel","north","fit_sec","prediction_sec","total_sec","baseline_rss_mb","rss_after_fit_mb","rss_after_prediction_mb","peak_rss_mb","incremental_peak_rss_mb","metric_name","metric_value","accuracy","q2","rmsd","prediction_checksum","prediction_length","status","warnings","error","package_version"
"selected_backend__cifar100__plssvd__cpu__r3","selected_component_backend_panel","cifar100","classification","plssvd","cpu",NA,"cpu_flash","rsvd","argmax","float64",99,50000,10000,768,100,1003,3,NA,NA,"not_applicable",32,5,NA,NA,NA,NA,NA,"linear",1,5.809,0.272,6.081,508.34375,175.6875,492.1875,857.4375,349.09375,"accuracy",0.874,0.874,0.553537714379427,NA,258916663,10000,"success","","","0.99.39"
"selected_backend__cifar100__plssvd__metal__r1","selected_component_backend_panel","cifar100","classification","plssvd","metal","metal","metal","rsvd","argmax","float64",99,50000,10000,768,100,1001,1,NA,NA,"not_applicable",32,5,NA,NA,NA,NA,NA,"linear",1,1.5,0.207,1.707,372.109375,784.5625,791.265625,987.53125,615.421875,"accuracy",0.874,0.874,0.553537709544743,NA,258916663,10000,"success","","","0.99.39"
"selected_backend__cifar100__plssvd__metal__r2","selected_component_backend_panel","cifar100","classification","plssvd","metal","metal","metal","rsvd","argmax","float64",99,50000,10000,768,100,1002,2,NA,NA,"not_applicable",32,5,NA,NA,NA,NA,NA,"linear",1,1.226,0.202,1.428,575.578125,855.75,1012.21875,1313.390625,737.8125,"accuracy",0.874,0.874,0.553537709544743,NA,258916663,10000,"success","","","0.99.39"
"selected_backend__cifar100__plssvd__metal__r3","selected_component_backend_panel","cifar100","classification","plssvd","metal","metal","metal","rsvd","argmax","float64",99,50000,10000,768,100,1003,3,NA,NA,"not_applicable",32,5,NA,NA,NA,NA,NA,"linear",1,1.13,0.197,1.327,575.875,1204.765625,1087.9375,1377.265625,801.390625,"accuracy",0.874,0.874,0.553537709544743,NA,258916663,10000,"success","","","0.99.39"
"selected_backend__cifar100__simpls__cpu__r1","selected_component_backend_panel","cifar100","classification","simpls","cpu",NA,"cpu_flash","rsvd","argmax","float64",263,50000,10000,768,100,1001,1,NA,NA,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",1,NA,NA,TRUE,"linear",1,14.958,0.273,15.231,573.078125,101.203125,417.203125,1273.71875,700.640625,"accuracy",0.8911,0.8911,0.603823360954734,NA,259260892,10000,"success","","","0.99.39"
"selected_backend__cifar100__simpls__cpu__r2","selected_component_backend_panel","cifar100","classification","simpls","cpu",NA,"cpu_flash","rsvd","argmax","float64",263,50000,10000,768,100,1002,2,NA,NA,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",1,NA,NA,TRUE,"linear",1,15.05,0.276,15.326,573.34375,104.203125,416.21875,1098.28125,524.9375,"accuracy",0.8911,0.8911,0.603819508146108,NA,259320790,10000,"success","","","0.99.39"
"selected_backend__cifar100__simpls__cpu__r3","selected_component_backend_panel","cifar100","classification","simpls","cpu",NA,"cpu_flash","rsvd","argmax","float64",263,50000,10000,768,100,1003,3,NA,NA,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",1,NA,NA,TRUE,"linear",1,15.004,0.272000000000002,15.276,570.765625,104.703125,418.75,1002.625,431.859375,"accuracy",0.8911,0.8911,0.603823192579352,NA,259296544,10000,"success","","","0.99.39"
"selected_backend__cifar100__simpls__metal__r1","selected_component_backend_panel","cifar100","classification","simpls","metal","metal","metal","rsvd","argmax","float64",263,50000,10000,768,100,1001,1,NA,NA,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",1,NA,NA,TRUE,"linear",1,34.955,0.234000000000002,35.189,575.84375,942.09375,1032.328125,1375.90625,800.0625,"accuracy",0.8912,0.8912,0.60382570903342,NA,259386592,10000,"success","","","0.99.39"
"selected_backend__cifar100__simpls__metal__r2","selected_component_backend_panel","cifar100","classification","simpls","metal","metal","metal","rsvd","argmax","float64",263,50000,10000,768,100,1002,2,NA,NA,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",1,NA,NA,TRUE,"linear",1,34.251,0.237000000000002,34.488,574.8125,830.046875,910.484375,1355.953125,781.140625,"accuracy",0.8912,0.8912,0.60382570903342,NA,259386592,10000,"success","","","0.99.39"
"selected_backend__cifar100__simpls__metal__r3","selected_component_backend_panel","cifar100","classification","simpls","metal","metal","metal","rsvd","argmax","float64",263,50000,10000,768,100,1003,3,NA,NA,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",1,NA,NA,TRUE,"linear",1,35.184,0.241,35.425,582,759.796875,865.5,1346.515625,764.515625,"accuracy",0.8912,0.8912,0.60382570903342,NA,259386592,10000,"success","","","0.99.39"
"selected_backend__cifar100__opls__cpu__r1","selected_component_backend_panel","cifar100","classification","opls","cpu",NA,NA,"rsvd","argmax","float64",286,50000,10000,768,100,1001,1,NA,NA,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",1,NA,NA,TRUE,"linear",1,20.796,0.289000000000001,21.085,571.328125,105.53125,477.90625,1179.796875,608.46875,"accuracy",0.8909,0.8909,0.602048613031462,NA,259380037,10000,"success","","","0.99.39"
"selected_backend__cifar100__opls__cpu__r2","selected_component_backend_panel","cifar100","classification","opls","cpu",NA,NA,"rsvd","argmax","float64",286,50000,10000,768,100,1002,2,NA,NA,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",1,NA,NA,TRUE,"linear",1,20.469,0.288999999999998,20.758,573.34375,480.71875,564.609375,1236.359375,663.015625,"accuracy",0.8907,0.8907,0.602043778876977,NA,259362458,10000,"success","","","0.99.39"
"selected_backend__cifar100__opls__cpu__r3","selected_component_backend_panel","cifar100","classification","opls","cpu",NA,NA,"rsvd","argmax","float64",286,50000,10000,768,100,1003,3,NA,NA,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",1,NA,NA,TRUE,"linear",1,20.506,0.291,20.797,575.84375,167.265625,521.1875,1277.09375,701.25,"accuracy",0.8908,0.8908,0.602040961876432,NA,259374392,10000,"success","","","0.99.39"
"selected_backend__cifar100__opls__metal__r1","selected_component_backend_panel","cifar100","classification","opls","metal","metal","metal","rsvd","argmax","float64",286,50000,10000,768,100,1001,1,NA,NA,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",1,NA,NA,TRUE,"linear",1,38.587,0.405999999999999,38.993,572.921875,741.59375,1163.03125,1546.328125,973.40625,"accuracy",0.8908,0.8908,0.602043122714411,NA,259351797,10000,"success","","","0.99.39"
"selected_backend__cifar100__opls__metal__r2","selected_component_backend_panel","cifar100","classification","opls","metal","metal","metal","rsvd","argmax","float64",286,50000,10000,768,100,1002,2,NA,NA,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",1,NA,NA,TRUE,"linear",1,39.229,0.411000000000001,39.64,578.546875,697.015625,1117.703125,1325.359375,746.8125,"accuracy",0.8908,0.8908,0.602043122714411,NA,259351797,10000,"success","","","0.99.39"
"selected_backend__cifar100__opls__metal__r3","selected_component_backend_panel","cifar100","classification","opls","metal","metal","metal","rsvd","argmax","float64",286,50000,10000,768,100,1003,3,NA,NA,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",1,NA,NA,TRUE,"linear",1,38.629,0.433,39.062,573.671875,900.359375,1243.265625,1355.28125,781.609375,"accuracy",0.8908,0.8908,0.602043122714411,NA,259351797,10000,"success","","","0.99.39"
"selected_backend__cifar100__kernelpls__cpu__r1","selected_component_backend_panel","cifar100","classification","kernelpls","cpu",NA,"cpu_flash","rsvd","argmax","float64",263,50000,10000,768,100,1001,1,NA,NA,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",1,NA,NA,TRUE,"linear",1,14.745,0.271000000000001,15.016,573.109375,283.125,526.09375,1273.734375,700.625,"accuracy",0.8911,0.8911,0.603823360954734,NA,259260892,10000,"success","","","0.99.39"
"selected_backend__cifar100__kernelpls__cpu__r2","selected_component_backend_panel","cifar100","classification","kernelpls","cpu",NA,"cpu_flash","rsvd","argmax","float64",263,50000,10000,768,100,1002,2,NA,NA,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",1,NA,NA,TRUE,"linear",1,14.953,0.268000000000001,15.221,574.640625,148.75,462.484375,1275.28125,700.640625,"accuracy",0.8911,0.8911,0.603819508146108,NA,259320790,10000,"success","","","0.99.39"
"selected_backend__cifar100__kernelpls__cpu__r3","selected_component_backend_panel","cifar100","classification","kernelpls","cpu",NA,"cpu_flash","rsvd","argmax","float64",263,50000,10000,768,100,1003,3,NA,NA,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",1,NA,NA,TRUE,"linear",1,14.736,0.263000000000002,14.999,573.59375,658.546875,790.140625,1275,701.40625,"accuracy",0.8911,0.8911,0.603823192579352,NA,259296544,10000,"success","","","0.99.39"
"selected_backend__cifar100__kernelpls__metal__r1","selected_component_backend_panel","cifar100","classification","kernelpls","metal","metal","metal","rsvd","argmax","float64",263,50000,10000,768,100,1001,1,NA,NA,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",1,NA,NA,TRUE,"linear",1,34.862,0.707999999999998,35.57,570.078125,1054.875,1083.953125,1306.75,736.671875,"accuracy",0.8912,0.8912,0.60382570903342,NA,259386592,10000,"success","","","0.99.39"
"selected_backend__cifar100__kernelpls__metal__r2","selected_component_backend_panel","cifar100","classification","kernelpls","metal","metal","metal","rsvd","argmax","float64",263,50000,10000,768,100,1002,2,NA,NA,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",1,NA,NA,TRUE,"linear",1,34.439,0.235999999999997,34.675,572.328125,1090.953125,989.15625,1554.875,982.546875,"accuracy",0.8912,0.8912,0.60382570903342,NA,259386592,10000,"success","","","0.99.39"
"selected_backend__cifar100__kernelpls__metal__r3","selected_component_backend_panel","cifar100","classification","kernelpls","metal","metal","metal","rsvd","argmax","float64",263,50000,10000,768,100,1003,3,NA,NA,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",1,NA,NA,TRUE,"linear",1,34.568,0.243000000000002,34.811,573.90625,922.765625,955.21875,1470.28125,896.375,"accuracy",0.8912,0.8912,0.60382570903342,NA,259386592,10000,"success","","","0.99.39"
"selected_backend__gtex_v8__plssvd__cpu__r1","selected_component_backend_panel","gtex_v8","classification","plssvd","cpu",NA,"cpu_flash","rsvd","argmax","float64",30,3000,797,1000,32,1001,1,NA,NA,"not_applicable",32,5,NA,NA,NA,NA,NA,"linear",1,0.144,0.011,0.155,254.375,278.9375,285.140625,285.1875,30.8125,"accuracy",0.941028858218319,0.941028858218319,0.724490389472849,NA,4453740,797,"success","","","0.99.39"
"selected_backend__gtex_v8__plssvd__cpu__r2","selected_component_backend_panel","gtex_v8","classification","plssvd","cpu",NA,"cpu_flash","rsvd","argmax","float64",30,3000,797,1000,32,1002,2,NA,NA,"not_applicable",32,5,NA,NA,NA,NA,NA,"linear",1,0.14,0.01,0.15,254,277.984375,284.8125,284.890625,30.890625,"accuracy",0.941028858218319,0.941028858218319,0.724490389472849,NA,4453740,797,"success","","","0.99.39"
"selected_backend__gtex_v8__plssvd__cpu__r3","selected_component_backend_panel","gtex_v8","classification","plssvd","cpu",NA,"cpu_flash","rsvd","argmax","float64",30,3000,797,1000,32,1003,3,NA,NA,"not_applicable",32,5,NA,NA,NA,NA,NA,"linear",1,0.141,0.011,0.152,252.921875,276.828125,283.03125,283.078125,30.15625,"accuracy",0.941028858218319,0.941028858218319,0.724490389472849,NA,4453740,797,"success","","","0.99.39"
"selected_backend__gtex_v8__plssvd__metal__r1","selected_component_backend_panel","gtex_v8","classification","plssvd","metal","metal","metal","rsvd","argmax","float64",30,3000,797,1000,32,1001,1,NA,NA,"not_applicable",32,5,NA,NA,NA,NA,NA,"linear",1,0.157,0.018,0.175,255.4375,314.40625,339.15625,342.40625,86.96875,"accuracy",0.941028858218319,0.941028858218319,0.724490562527938,NA,4453740,797,"success","","","0.99.39"
"selected_backend__gtex_v8__plssvd__metal__r2","selected_component_backend_panel","gtex_v8","classification","plssvd","metal","metal","metal","rsvd","argmax","float64",30,3000,797,1000,32,1002,2,NA,NA,"not_applicable",32,5,NA,NA,NA,NA,NA,"linear",1,0.131,0.014,0.145,248.453125,305.609375,330.09375,333.296875,84.84375,"accuracy",0.941028858218319,0.941028858218319,0.724490562527938,NA,4453740,797,"success","","","0.99.39"
"selected_backend__gtex_v8__plssvd__metal__r3","selected_component_backend_panel","gtex_v8","classification","plssvd","metal","metal","metal","rsvd","argmax","float64",30,3000,797,1000,32,1003,3,NA,NA,"not_applicable",32,5,NA,NA,NA,NA,NA,"linear",1,0.136,0.016,0.152,251.609375,306.78125,331.65625,334.484375,82.875,"accuracy",0.941028858218319,0.941028858218319,0.724490562527938,NA,4453740,797,"success","","","0.99.39"
"selected_backend__gtex_v8__simpls__cpu__r1","selected_component_backend_panel","gtex_v8","classification","simpls","cpu",NA,"cpu_flash","rsvd","argmax","float64",190,3000,797,1000,32,1001,1,NA,NA,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",1,NA,NA,TRUE,"linear",1,3.504,0.0110000000000001,3.515,248.28125,297.71875,303.921875,304.046875,55.765625,"accuracy",0.963613550815558,0.963613550815558,0.811025787043053,NA,4568563,797,"success","","","0.99.39"
"selected_backend__gtex_v8__simpls__cpu__r2","selected_component_backend_panel","gtex_v8","classification","simpls","cpu",NA,"cpu_flash","rsvd","argmax","float64",190,3000,797,1000,32,1002,2,NA,NA,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",1,NA,NA,TRUE,"linear",1,3.498,0.0110000000000001,3.509,252.859375,299.625,305.828125,305.875,53.015625,"accuracy",0.963613550815558,0.963613550815558,0.811025787043063,NA,4568563,797,"success","","","0.99.39"
"selected_backend__gtex_v8__simpls__cpu__r3","selected_component_backend_panel","gtex_v8","classification","simpls","cpu",NA,"cpu_flash","rsvd","argmax","float64",190,3000,797,1000,32,1003,3,NA,NA,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",1,NA,NA,TRUE,"linear",1,3.513,0.0100000000000007,3.523,252.90625,300.953125,307.171875,307.21875,54.3125,"accuracy",0.963613550815558,0.963613550815558,0.811025787043082,NA,4568563,797,"success","","","0.99.39"
"selected_backend__gtex_v8__simpls__metal__r1","selected_component_backend_panel","gtex_v8","classification","simpls","metal","metal","metal","rsvd","argmax","float64",190,3000,797,1000,32,1001,1,NA,NA,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",1,NA,NA,TRUE,"linear",1,3.049,0.02,3.069,254.34375,360.125,378.796875,382.84375,128.5,"accuracy",0.963613550815558,0.963613550815558,0.811026245967288,NA,4568563,797,"success","","","0.99.39"
"selected_backend__gtex_v8__simpls__metal__r2","selected_component_backend_panel","gtex_v8","classification","simpls","metal","metal","metal","rsvd","argmax","float64",190,3000,797,1000,32,1002,2,NA,NA,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",1,NA,NA,TRUE,"linear",1,3.049,0.0150000000000001,3.064,253.53125,361.671875,379.953125,384.40625,130.875,"accuracy",0.963613550815558,0.963613550815558,0.811026245967288,NA,4568563,797,"success","","","0.99.39"
"selected_backend__gtex_v8__simpls__metal__r3","selected_component_backend_panel","gtex_v8","classification","simpls","metal","metal","metal","rsvd","argmax","float64",190,3000,797,1000,32,1003,3,NA,NA,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",1,NA,NA,TRUE,"linear",1,3.075,0.016,3.091,250.28125,356.8125,375.078125,379.53125,129.25,"accuracy",0.963613550815558,0.963613550815558,0.811026245967288,NA,4568563,797,"success","","","0.99.39"
"selected_backend__gtex_v8__opls__cpu__r1","selected_component_backend_panel","gtex_v8","classification","opls","cpu",NA,NA,"rsvd","argmax","float64",179,3000,797,1000,32,1001,1,NA,NA,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",1,NA,NA,TRUE,"linear",1,3.413,0.0119999999999996,3.425,253.8125,326.359375,338.671875,338.71875,84.90625,"accuracy",0.961104140526976,0.961104140526976,0.786365378531113,NA,4589483,797,"success","","","0.99.39"
"selected_backend__gtex_v8__opls__cpu__r2","selected_component_backend_panel","gtex_v8","classification","opls","cpu",NA,NA,"rsvd","argmax","float64",179,3000,797,1000,32,1002,2,NA,NA,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",1,NA,NA,TRUE,"linear",1,3.419,0.0120000000000005,3.431,254.640625,327.40625,333.734375,333.78125,79.140625,"accuracy",0.961104140526976,0.961104140526976,0.78636537853105,NA,4589483,797,"success","","","0.99.39"
"selected_backend__gtex_v8__opls__cpu__r3","selected_component_backend_panel","gtex_v8","classification","opls","cpu",NA,NA,"rsvd","argmax","float64",179,3000,797,1000,32,1003,3,NA,NA,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",1,NA,NA,TRUE,"linear",1,3.41,0.0130000000000008,3.423,247.703125,321.453125,339.984375,340.03125,92.328125,"accuracy",0.961104140526976,0.961104140526976,0.786365378531061,NA,4589483,797,"success","","","0.99.39"
"selected_backend__gtex_v8__opls__metal__r1","selected_component_backend_panel","gtex_v8","classification","opls","metal","metal","metal","rsvd","argmax","float64",179,3000,797,1000,32,1001,1,NA,NA,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",1,NA,NA,TRUE,"linear",1,3.117,0.0340000000000003,3.151,255.65625,354.953125,397.625,404.328125,148.671875,"accuracy",0.961104140526976,0.961104140526976,0.78636532478022,NA,4589483,797,"success","","","0.99.39"
"selected_backend__gtex_v8__opls__metal__r2","selected_component_backend_panel","gtex_v8","classification","opls","metal","metal","metal","rsvd","argmax","float64",179,3000,797,1000,32,1002,2,NA,NA,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",1,NA,NA,TRUE,"linear",1,3.032,0.0259999999999998,3.058,251.296875,359.125,401.78125,408.5,157.203125,"accuracy",0.961104140526976,0.961104140526976,0.78636532478022,NA,4589483,797,"success","","","0.99.39"
"selected_backend__gtex_v8__opls__metal__r3","selected_component_backend_panel","gtex_v8","classification","opls","metal","metal","metal","rsvd","argmax","float64",179,3000,797,1000,32,1003,3,NA,NA,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",1,NA,NA,TRUE,"linear",1,2.918,0.0270000000000001,2.945,255.140625,360.84375,391.359375,398.046875,142.90625,"accuracy",0.961104140526976,0.961104140526976,0.78636532478022,NA,4589483,797,"success","","","0.99.39"
"selected_backend__gtex_v8__kernelpls__cpu__r1","selected_component_backend_panel","gtex_v8","classification","kernelpls","cpu",NA,"cpu_flash","rsvd","argmax","float64",190,3000,797,1000,32,1001,1,NA,NA,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",1,NA,NA,TRUE,"linear",1,3.503,0.0110000000000001,3.514,253.296875,303,309.203125,309.265625,55.96875,"accuracy",0.963613550815558,0.963613550815558,0.811025787043053,NA,4568563,797,"success","","","0.99.39"
"selected_backend__gtex_v8__kernelpls__cpu__r2","selected_component_backend_panel","gtex_v8","classification","kernelpls","cpu",NA,"cpu_flash","rsvd","argmax","float64",190,3000,797,1000,32,1002,2,NA,NA,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",1,NA,NA,TRUE,"linear",1,3.501,0.0110000000000001,3.512,254.171875,301.21875,307.421875,307.46875,53.296875,"accuracy",0.963613550815558,0.963613550815558,0.811025787043063,NA,4568563,797,"success","","","0.99.39"
"selected_backend__gtex_v8__kernelpls__cpu__r3","selected_component_backend_panel","gtex_v8","classification","kernelpls","cpu",NA,"cpu_flash","rsvd","argmax","float64",190,3000,797,1000,32,1003,3,NA,NA,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",1,NA,NA,TRUE,"linear",1,3.496,0.00999999999999979,3.506,246.640625,294.609375,300.8125,300.921875,54.28125,"accuracy",0.963613550815558,0.963613550815558,0.811025787043082,NA,4568563,797,"success","","","0.99.39"
"selected_backend__gtex_v8__kernelpls__metal__r1","selected_component_backend_panel","gtex_v8","classification","kernelpls","metal","metal","metal","rsvd","argmax","float64",190,3000,797,1000,32,1001,1,NA,NA,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",1,NA,NA,TRUE,"linear",1,3.079,0.016,3.095,248.296875,360.625,385,388.71875,140.421875,"accuracy",0.963613550815558,0.963613550815558,0.811026245967288,NA,4568563,797,"success","","","0.99.39"
"selected_backend__gtex_v8__kernelpls__metal__r2","selected_component_backend_panel","gtex_v8","classification","kernelpls","metal","metal","metal","rsvd","argmax","float64",190,3000,797,1000,32,1002,2,NA,NA,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",1,NA,NA,TRUE,"linear",1,3.04,0.0150000000000001,3.055,248.15625,352.828125,365.078125,374.890625,126.734375,"accuracy",0.963613550815558,0.963613550815558,0.811026245967288,NA,4568563,797,"success","","","0.99.39"
"selected_backend__gtex_v8__kernelpls__metal__r3","selected_component_backend_panel","gtex_v8","classification","kernelpls","metal","metal","metal","rsvd","argmax","float64",190,3000,797,1000,32,1003,3,NA,NA,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",1,NA,NA,TRUE,"linear",1,2.969,0.016,2.985,252.71875,365.078125,383.375,387.828125,135.109375,"accuracy",0.963613550815558,0.963613550815558,0.811026245967288,NA,4568563,797,"success","","","0.99.39"
"selected_backend__metref__plssvd__cpu__r1","selected_component_backend_panel","metref","classification","plssvd","cpu",NA,"cpu_flash","rsvd","argmax","float64",21,773,100,375,22,1001,1,NA,NA,"not_applicable",32,5,NA,NA,NA,NA,NA,"linear",1,0.013,0.002,0.015,225,229,229.109375,229.25,4.25,"accuracy",0.8,0.8,0.268176683850028,NA,49973,100,"success","","","0.99.39"
"selected_backend__metref__plssvd__cpu__r2","selected_component_backend_panel","metref","classification","plssvd","cpu",NA,"cpu_flash","rsvd","argmax","float64",21,773,100,375,22,1002,2,NA,NA,"not_applicable",32,5,NA,NA,NA,NA,NA,"linear",1,0.0129999999999999,0.001,0.0139999999999999,222.3125,223.296875,223.40625,223.453125,1.140625,"accuracy",0.8,0.8,0.268176683850028,NA,49973,100,"success","","","0.99.39"
"selected_backend__metref__plssvd__cpu__r3","selected_component_backend_panel","metref","classification","plssvd","cpu",NA,"cpu_flash","rsvd","argmax","float64",21,773,100,375,22,1003,3,NA,NA,"not_applicable",32,5,NA,NA,NA,NA,NA,"linear",1,0.014,0.001,0.015,224.796875,225.734375,225.84375,225.890625,1.09375,"accuracy",0.8,0.8,0.268176683850028,NA,49973,100,"success","","","0.99.39"
"selected_backend__metref__plssvd__metal__r1","selected_component_backend_panel","metref","classification","plssvd","metal","metal","metal","rsvd","argmax","float64",21,773,100,375,22,1001,1,NA,NA,"not_applicable",32,5,NA,NA,NA,NA,NA,"linear",1,0.064,0.005,0.069,220.140625,233.359375,233.515625,235.578125,15.4375,"accuracy",0.8,0.8,0.26817681658328,NA,49973,100,"success","","","0.99.39"
"selected_backend__metref__plssvd__metal__r2","selected_component_backend_panel","metref","classification","plssvd","metal","metal","metal","rsvd","argmax","float64",21,773,100,375,22,1002,2,NA,NA,"not_applicable",32,5,NA,NA,NA,NA,NA,"linear",1,0.065,0.011,0.076,225.625,234.625,234.8125,236.859375,11.234375,"accuracy",0.8,0.8,0.26817681658328,NA,49973,100,"success","","","0.99.39"
"selected_backend__metref__plssvd__metal__r3","selected_component_backend_panel","metref","classification","plssvd","metal","metal","metal","rsvd","argmax","float64",21,773,100,375,22,1003,3,NA,NA,"not_applicable",32,5,NA,NA,NA,NA,NA,"linear",1,0.0599999999999999,0.004,0.064,225.078125,235.140625,235.515625,237.09375,12.015625,"accuracy",0.8,0.8,0.26817681658328,NA,49973,100,"success","","","0.99.39"
"selected_backend__metref__simpls__cpu__r1","selected_component_backend_panel","metref","classification","simpls","cpu",NA,"cpu_flash","rsvd","argmax","float64",118,773,100,375,22,1001,1,NA,NA,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",1,NA,NA,TRUE,"linear",1,0.351,0.002,0.353,225.34375,229.671875,229.8125,229.890625,4.546875,"accuracy",0.97,0.97,0.619137562659462,NA,52112,100,"success","","","0.99.39"
"selected_backend__metref__simpls__cpu__r2","selected_component_backend_panel","metref","classification","simpls","cpu",NA,"cpu_flash","rsvd","argmax","float64",118,773,100,375,22,1002,2,NA,NA,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",1,NA,NA,TRUE,"linear",1,0.351,0.002,0.353,226.53125,231.75,231.859375,231.90625,5.375,"accuracy",0.97,0.97,0.619137562659453,NA,52112,100,"success","","","0.99.39"
"selected_backend__metref__simpls__cpu__r3","selected_component_backend_panel","metref","classification","simpls","cpu",NA,"cpu_flash","rsvd","argmax","float64",118,773,100,375,22,1003,3,NA,NA,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",1,NA,NA,TRUE,"linear",1,0.351,0.00199999999999989,0.353,224.46875,225.28125,225.421875,225.46875,1,"accuracy",0.97,0.97,0.619137562659391,NA,52112,100,"success","","","0.99.39"
"selected_backend__metref__simpls__metal__r1","selected_component_backend_panel","metref","classification","simpls","metal","metal","metal","rsvd","argmax","float64",118,773,100,375,22,1001,1,NA,NA,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",1,NA,NA,TRUE,"linear",1,0.814,0.006,0.82,226.1875,271.203125,271.09375,273,46.8125,"accuracy",0.97,0.97,0.619137923381873,NA,52112,100,"success","","","0.99.39"
"selected_backend__metref__simpls__metal__r2","selected_component_backend_panel","metref","classification","simpls","metal","metal","metal","rsvd","argmax","float64",118,773,100,375,22,1002,2,NA,NA,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",1,NA,NA,TRUE,"linear",1,0.886,0.004,0.89,225.578125,281.171875,281.0625,282.578125,57,"accuracy",0.97,0.97,0.619137923381873,NA,52112,100,"success","","","0.99.39"
"selected_backend__metref__simpls__metal__r3","selected_component_backend_panel","metref","classification","simpls","metal","metal","metal","rsvd","argmax","float64",118,773,100,375,22,1003,3,NA,NA,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",1,NA,NA,TRUE,"linear",1,0.888,0.004,0.892,222.859375,273.296875,273.359375,274.953125,52.09375,"accuracy",0.97,0.97,0.619137923381873,NA,52112,100,"success","","","0.99.39"
"selected_backend__metref__opls__cpu__r1","selected_component_backend_panel","metref","classification","opls","cpu",NA,NA,"rsvd","argmax","float64",118,773,100,375,22,1001,1,NA,NA,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",1,NA,NA,TRUE,"linear",1,0.358,0.00200000000000011,0.36,222.59375,229.03125,229.15625,229.21875,6.625,"accuracy",0.97,0.97,0.60767114793621,NA,52112,100,"success","","","0.99.39"
"selected_backend__metref__opls__cpu__r2","selected_component_backend_panel","metref","classification","opls","cpu",NA,NA,"rsvd","argmax","float64",118,773,100,375,22,1002,2,NA,NA,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",1,NA,NA,TRUE,"linear",1,0.359,0.002,0.361,218.15625,223.5,223.640625,223.6875,5.53125,"accuracy",0.97,0.97,0.60767114793611,NA,52112,100,"success","","","0.99.39"
"selected_backend__metref__opls__cpu__r3","selected_component_backend_panel","metref","classification","opls","cpu",NA,NA,"rsvd","argmax","float64",118,773,100,375,22,1003,3,NA,NA,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",1,NA,NA,TRUE,"linear",1,0.359,0.002,0.361,225.859375,229.203125,229.375,229.421875,3.5625,"accuracy",0.97,0.97,0.607671147936033,NA,52112,100,"success","","","0.99.39"
