"package_version","dataset","task_type","method","backend_requested","precision","classifier","svd_method","ncomp","n_ok","n_failed","median_fit_sec","iqr_fit_sec","median_prediction_sec","iqr_prediction_sec","median_total_sec","iqr_total_sec","median_metric","median_peak_rss_mb","median_incremental_rss_mb","control_profile","oversample","power","direction_rule","fresh_start","errors"
"0.99.39","cbmc_citeseq","regression","kernelpls","metal","float64","argmax","rsvd",20,5,0,0.801,0.0599999999999999,0.0149999999999999,0.00400000000000023,0.814,0.0560000000000002,1099.96058388926,477.671875,192.109375,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",TRUE,""
"0.99.39","cbmc_citeseq","regression","kernelpls","cpu","float64","argmax","rsvd",49,5,0,0.36,0.002,0.00500000000000012,0,0.365,0.002,1050.86326616619,413.375,125.96875,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",TRUE,""
"0.99.39","cbmc_citeseq","regression","kernelpls","metal","float64","argmax","rsvd",49,5,0,1.664,0.0559999999999998,0.0149999999999997,0.00200000000000022,1.679,0.0539999999999996,1050.86303425771,511.28125,224.25,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",TRUE,""
"0.99.39","cbmc_citeseq","regression","kernelpls","cpu","float64","argmax","rsvd",50,5,0,0.362,0.00299999999999989,0.00499999999999989,0.00100000000000011,0.366,0.00299999999999978,1052.0989214988,414.5625,125.71875,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",TRUE,""
"0.99.39","cbmc_citeseq","regression","kernelpls","metal","float64","argmax","rsvd",50,5,0,1.645,0.0700000000000001,0.0130000000000003,0.00100000000000033,1.658,0.071,1052.09890280572,512.078125,227.9375,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",TRUE,""
"0.99.39","ccle","classification","plssvd","cpu","float64","argmax","rsvd",1,5,0,0.015,0,0.002,0,0.017,0,0.267605633802817,230.421875,5.375,"not_applicable",32,5,"NA",NA,""
"0.99.39","ccle","classification","plssvd","metal","float64","argmax","rsvd",1,5,0,0.0650000000000001,0.003,0.00499999999999989,0.00499999999999989,0.0720000000000001,0.00700000000000001,0.267605633802817,248.515625,20.890625,"not_applicable",32,5,"NA",NA,""
"0.99.39","ccle","classification","plssvd","cpu","float64","argmax","rsvd",2,5,0,0.015,0,0.002,0,0.017,0.001,0.338028169014085,231.125,5.28125,"not_applicable",32,5,"NA",NA,""
"0.99.39","ccle","classification","plssvd","metal","float64","argmax","rsvd",2,5,0,0.0650000000000001,0.002,0.006,0.003,0.0710000000000001,0.002,0.338028169014085,244.9375,21.328125,"not_applicable",32,5,"NA",NA,""
"0.99.39","ccle","classification","plssvd","cpu","float64","argmax","rsvd",5,5,0,0.016,0,0.002,0,0.018,0,0.436619718309859,230.359375,5.28125,"not_applicable",32,5,"NA",NA,""
